Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_CP030763.1_696242_697015_-	phrog_10776		7.9e-50	166.2
NZ_CP030763.1_737969_738775_-	phrog_10776		6.6e-47	156.6
NZ_CP030761.1_704165_704338_-	phrog_10779		4.2e-09	33.9
NZ_CP030760.1_3906058_3909861_-	phrog_10912		3.9e-86	286.8
NZ_CP030761.1_1197987_1199951_-	phrog_10912		1.2e-58	195.0
NZ_CP030764.1_78094_80040_-	phrog_10912		6.6e-40	133.2
NZ_CP030760.1_3801181_3803319_-	phrog_10912		3.3e-38	127.3
NZ_CP030760.1_483112_485382_+	phrog_10912		1.6e-37	125.6
NZ_CP030760.1_2698952_2700262_-	phrog_10948		7.6e-92	305.6
NZ_CP030760.1_4451957_4453231_-	phrog_10948		1.2e-52	176.3
NZ_CP030760.1_3511342_3512304_-	phrog_10948		7.7e-34	74.6
NZ_CP030760.1_3511342_3512304_-	phrog_10948		7.7e-34	38.9
NZ_CP030760.1_794146_794919_+	phrog_1112		6.8e-82	271.7
NZ_CP030760.1_2133743_2134687_+	phrog_1112		1.1e-17	58.1
NZ_CP030760.1_2634635_2635909_-	phrog_11129		6.1e-116	342.6
NZ_CP030760.1_2634635_2635909_-	phrog_11129		6.1e-116	47.5
NZ_CP030760.1_442675_443397_+	phrog_11129		6.9e-10	35.0
NZ_CP030760.1_3776284_3777300_-	phrog_11145		3.1e-74	247.4
NZ_CP030763.1_46443_47450_+	phrog_11145		1e-73	244.4
NZ_CP030763.1_577759_578781_+	phrog_11145		1.3e-68	227.6
NZ_CP030760.1_139186_140232_+	phrog_11145		1.3e-65	219.0
NZ_CP030763.1_237435_238433_-	phrog_11145		5.2e-63	209.3
NZ_CP030763.1_652887_653600_-	phrog_11157		2.5e-12	26.0
NZ_CP030760.1_4491104_4491937_+	phrog_11189		1.7e-49	165.9
NZ_CP030764.1_406662_407138_+	phrog_11195		4.3e-35	116.0
NZ_CP030760.1_609674_610180_-	phrog_11195		9.7e-34	112.5
NZ_CP030761.1_1196308_1196721_-	phrog_11195		2.9e-32	108.1
NZ_CP030760.1_1164121_1164498_-	phrog_11195		1.1e-31	106.2
NZ_CP030760.1_1695928_1696341_+	phrog_11195		3.5e-30	101.1
NZ_CP030761.1_118292_119938_+	phrog_11199		1.1e-188	625.9
NZ_CP030760.1_1401282_1403132_-	phrog_11199		4.2e-171	567.7
NZ_CP030760.1_635645_637348_-	phrog_11199		7.2e-146	484.4
NZ_CP030761.1_525294_526979_-	phrog_11199		4.6e-105	349.7
NZ_CP030761.1_446251_447879_+	phrog_11199		2.9e-98	327.2
NZ_CP030760.1_510531_511055_+	phrog_11214		8e-08	29.1
NZ_CP030760.1_3765333_3766547_+	phrog_1123		1.3e-06	25.4
NZ_CP030760.1_1977282_1978283_-	phrog_11275		1.4e-82	274.9
NZ_CP030761.1_989134_990159_+	phrog_11275		6.9e-60	200.2
NZ_CP030760.1_2280543_2281487_+	phrog_11275		1.1e-54	183.2
NZ_CP030761.1_37914_38855_+	phrog_11275		1.2e-54	183.0
NZ_CP030760.1_1054029_1055060_+	phrog_11275		4.6e-41	138.2
NZ_CP030760.1_1410635_1412365_-	phrog_11383		2.4e-105	324.0
NZ_CP030760.1_4372131_4373702_-	phrog_11383		1.8e-105	305.5
NZ_CP030760.1_124692_126095_+	phrog_11383		2.9e-99	302.5
NZ_CP030763.1_362958_364313_+	phrog_11383		2.9e-91	282.6
NZ_CP030760.1_4598923_4600518_+	phrog_11383		2.6e-87	278.2
NZ_CP030760.1_2463350_2464723_-	phrog_11396		2.8e-41	138.6
NZ_CP030761.1_185061_186212_-	phrog_114		4.2e-40	135.2
NZ_CP030761.1_692335_695025_-	phrog_114		2.7e-33	112.6
NZ_CP030764.1_31161_32087_+	phrog_114		1.6e-31	105.8
NZ_CP030760.1_4429688_4431313_+	phrog_114		2.9e-29	99.3
NZ_CP030760.1_2586396_2588084_+	phrog_11436		1.4e-27	93.1
NZ_CP030760.1_2966405_2968255_+	phrog_11436		1.2e-25	87.5
NZ_CP030760.1_1752726_1753991_-	phrog_11436		9.6e-12	41.6
NZ_CP030760.1_3460242_3461204_-	phrog_11528		1e-99	330.9
NZ_CP030760.1_217151_218188_-	phrog_11528		7.6e-94	311.7
NZ_CP030760.1_3131606_3132826_+	phrog_11528		1.1e-80	268.3
NZ_CP030760.1_3065012_3065944_-	phrog_11528		2.5e-25	86.3
NZ_CP030760.1_197580_198794_+	phrog_11528		1.4e-24	83.8
NZ_CP030762.1_138812_140311_-	phrog_1157		3.4e-99	330.1
NZ_CP030760.1_363015_364514_-	phrog_1157		3.3e-99	330.1
NZ_CP030762.1_361182_362681_-	phrog_1157		1.5e-99	330.1
NZ_CP030762.1_328420_329118_+	phrog_1157		9.1e-22	74.8
NZ_CP030761.1_1099961_1101295_-	phrog_1157		7.5e-10	35.3
NZ_CP030760.1_2567641_2568063_+	phrog_11671		8.6e-23	78.3
NZ_CP030764.1_544185_544580_-	phrog_11671		1.2e-22	76.8
NZ_CP030760.1_4830352_4830891_+	phrog_11671		3.1e-18	63.0
NZ_CP030760.1_730524_730916_-	phrog_11671		3e-15	53.7
NZ_CP030760.1_3230825_3231634_+	phrog_11671		3.4e-15	52.7
NZ_CP030760.1_4112245_4113495_-	phrog_11787		4.9e-45	96.6
NZ_CP030760.1_4112245_4113495_-	phrog_11787		4.9e-45	53.3
NZ_CP030760.1_2175766_2177919_-	phrog_11823		3.8e-178	591.2
NZ_CP030760.1_4705309_4707219_-	phrog_11823		1.8e-166	552.6
NZ_CP030760.1_3293595_3295979_+	phrog_11823		4.7e-156	518.1
NZ_CP030760.1_4424243_4426540_+	phrog_11823		6.9e-153	507.7
NZ_CP030760.1_1261989_1263644_+	phrog_11823		5.1e-145	481.6
NZ_CP030760.1_1005518_1006012_-	phrog_11841		3.1e-21	73.2
NZ_CP030760.1_2449865_2450455_-	phrog_11841		2.7e-17	60.3
NZ_CP030760.1_1689315_1690043_-	phrog_11841		2.6e-14	50.5
NZ_CP030761.1_160765_161247_+	phrog_1185		1.2e-12	43.7
NZ_CP030760.1_3054051_3054584_+	phrog_1185		1.4e-13	41.7
NZ_CP030760.1_3539245_3539835_-	phrog_1185		9.2e-08	29.3
NZ_CP030760.1_1680579_1681229_-	phrog_1185		1.6e-07	28.5
NZ_CP030760.1_4784248_4784841_+	phrog_1185		5e-07	26.9
NZ_CP030762.1_130544_131173_-	phrog_11928		1.8e-07	27.7
NZ_CP030760.1_3431610_3433172_-	phrog_11956		4.2e-227	752.0
NZ_CP030760.1_1392048_1392623_-	phrog_11961		4.4e-13	46.4
NZ_CP030760.1_1747919_1748374_+	phrog_11961		3.8e-11	40.2
NZ_CP030761.1_638979_639464_+	phrog_11961		1e-10	39.0
NZ_CP030761.1_1006037_1006507_-	phrog_11961		1.6e-10	38.3
NZ_CP030761.1_847385_847864_-	phrog_11961		3.7e-10	37.2
NZ_CP030760.1_2641056_2641469_-	phrog_1198		2e-24	83.8
NZ_CP030760.1_4713463_4713879_-	phrog_1198		8e-23	78.8
NZ_CP030760.1_783322_783744_+	phrog_1198		2.9e-21	73.4
NZ_CP030760.1_1091276_1091692_+	phrog_1198		9.4e-20	68.7
NZ_CP030760.1_1691066_1691542_-	phrog_1198		1e-16	58.8
NZ_CP030760.1_766735_768204_-	phrog_12033		5.9e-119	394.9
NZ_CP030760.1_764401_765675_-	phrog_12033		4.4e-36	121.6
NZ_CP030760.1_4786821_4787894_-	phrog_1207		2.8e-100	332.9
NZ_CP030760.1_2043016_2044314_-	phrog_1211		2e-129	429.4
NZ_CP030762.1_121688_122695_+	phrog_1211		3.4e-73	119.3
NZ_CP030762.1_121688_122695_+	phrog_1211		3.4e-73	117.7
NZ_CP030760.1_1940004_1940705_-	phrog_12143		2.6e-63	210.5
NZ_CP030760.1_4338525_4338842_+	phrog_12188		2.2e-14	50.7
NZ_CP030760.1_1967994_1969106_+	phrog_12197		7e-95	315.0
NZ_CP030760.1_912377_913447_+	phrog_12197		1.8e-93	310.4
NZ_CP030761.1_442496_443536_+	phrog_12197		5.6e-83	276.0
NZ_CP030760.1_1232220_1233251_-	phrog_12197		9.3e-76	252.0
NZ_CP030763.1_634760_636733_+	phrog_12197		4.4e-108	183.1
NZ_CP030760.1_3669568_3670101_-	phrog_12262		2.9e-20	69.6
NZ_CP030761.1_724916_727645_-	phrog_12316		4.4e-153	508.3
NZ_CP030763.1_354051_356714_-	phrog_12316		3.2e-151	501.3
NZ_CP030760.1_543363_545585_+	phrog_12316		2.6e-141	469.6
NZ_CP030764.1_544584_547115_-	phrog_12316		6.5e-129	426.1
NZ_CP030760.1_2565317_2567569_-	phrog_12316		1.8e-124	261.2
NZ_CP030760.1_3737062_3737538_+	phrog_12429		1.8e-18	64.4
NZ_CP030760.1_1183349_1183669_+	phrog_12429		1e-09	30.9
NZ_CP030760.1_2887197_2887880_+	phrog_12437		2.8e-62	207.5
NZ_CP030764.1_365232_365789_-	phrog_12465		5.6e-47	155.7
NZ_CP030760.1_378528_379001_+	phrog_1249		1.5e-20	71.1
NZ_CP030760.1_701455_701913_-	phrog_1249		2.9e-20	70.2
NZ_CP030760.1_3404780_3405223_-	phrog_1249		5e-20	69.4
NZ_CP030760.1_4524440_4524955_+	phrog_1249		8.7e-20	68.6
NZ_CP030760.1_1180488_1180994_-	phrog_1249		3.1e-19	66.7
NZ_CP030760.1_1843755_1844669_+	phrog_125		1.9e-63	210.7
NZ_CP030763.1_282659_283513_-	phrog_125		9.8e-48	156.8
NZ_CP030760.1_274703_275362_-	phrog_125		9.9e-34	114.1
NZ_CP030760.1_1185253_1185675_-	phrog_1259		6e-17	59.0
NZ_CP030760.1_3861680_3863767_+	phrog_12657		3.5e-127	422.4
NZ_CP030760.1_719920_720525_+	phrog_12671		6.9e-09	32.3
NZ_CP030760.1_1934015_1934614_+	phrog_12671		8.9e-09	31.8
NZ_CP030760.1_3393761_3394360_-	phrog_12671		1.2e-09	30.7
NZ_CP030760.1_2329718_2330818_+	phrog_1268		3.2e-78	260.6
NZ_CP030760.1_50252_51574_-	phrog_1268		1.2e-76	255.3
NZ_CP030764.1_238032_238460_-	phrog_1268		5.1e-34	114.0
NZ_CP030760.1_289015_291858_+	phrog_12710		9.3e-270	894.3
NZ_CP030760.1_4025096_4028065_+	phrog_12710		4.1e-181	601.5
NZ_CP030760.1_997914_1000430_-	phrog_12710		4.8e-173	331.9
NZ_CP030760.1_3100879_3103509_+	phrog_12710		1e-134	236.5
NZ_CP030760.1_997914_1000430_-	phrog_12710		4.8e-173	123.0
NZ_CP030760.1_1947942_1950035_+	phrog_12711		4.2e-11	25.5
NZ_CP030760.1_763147_764388_-	phrog_12787		4e-112	372.3
NZ_CP030760.1_768347_769513_-	phrog_12787		6.4e-90	299.3
NZ_CP030763.1_546083_547177_-	phrog_12787		1.2e-09	33.6
NZ_CP030760.1_794935_795177_+	phrog_1282		1.8e-10	38.2
NZ_CP030760.1_2885769_2886089_+	phrog_12837		2e-10	37.6
NZ_CP030760.1_2685575_2686498_-	phrog_12837		1.6e-07	27.8
NZ_CP030760.1_4140681_4141271_-	phrog_12933		2.1e-32	109.9
NZ_CP030760.1_3316420_3317055_-	phrog_12933		5.7e-26	88.9
NZ_CP030760.1_864221_864970_+	phrog_12933		1.6e-20	71.0
NZ_CP030760.1_4094882_4095463_+	phrog_12933		1.9e-18	64.0
NZ_CP030760.1_4458266_4458841_+	phrog_12933		6.4e-12	42.7
NZ_CP030760.1_3502730_3503362_+	phrog_12942		4.3e-33	111.7
NZ_CP030760.1_481034_481183_+	phrog_13024		1.7e-11	41.6
NZ_CP030760.1_1461455_1462300_-	phrog_13066		1.3e-34	116.5
NZ_CP030760.1_3474772_3475584_+	phrog_13070		1.2e-10	38.2
NZ_CP030760.1_3516425_3516853_-	phrog_13084		2e-25	86.8
NZ_CP030760.1_1339906_1340304_-	phrog_13084		9.9e-23	78.2
NZ_CP030760.1_3243329_3243748_-	phrog_13084		9.1e-12	42.4
NZ_CP030760.1_3267891_3268586_+	phrog_13105		9.6e-30	101.2
NZ_CP030760.1_3506123_3506830_+	phrog_13105		6.8e-26	87.6
NZ_CP030760.1_4499395_4500087_-	phrog_13105		4.3e-22	75.7
NZ_CP030760.1_1917204_1918106_+	phrog_13126		5.3e-07	26.4
NZ_CP030760.1_80152_80925_-	phrog_13155		4e-15	53.0
NZ_CP030760.1_1544812_1545435_-	phrog_13189		1.1e-09	36.0
NZ_CP030760.1_2218365_2219396_-	phrog_1319		1.4e-116	386.6
NZ_CP030760.1_1006937_1008367_-	phrog_1319		9.2e-68	193.7
NZ_CP030760.1_968336_969205_+	phrog_1319		2.3e-37	123.9
NZ_CP030764.1_275509_276390_+	phrog_1319		4.9e-35	116.3
NZ_CP030761.1_556566_557510_+	phrog_1319		1.8e-35	115.8
NZ_CP030761.1_553252_553926_-	phrog_13212		1.1e-61	205.5
NZ_CP030760.1_4343227_4344018_-	phrog_13212		5.3e-13	43.5
NZ_CP030760.1_60460_63114_-	phrog_13226		3e-153	508.7
NZ_CP030760.1_4068297_4069454_-	phrog_13321		1.6e-47	159.6
NZ_CP030760.1_2863601_2864245_-	phrog_13362		8.2e-12	41.2
NZ_CP030760.1_3043120_3044361_+	phrog_13417		2e-92	307.9
NZ_CP030760.1_4121785_4122036_-	phrog_13423		2.5e-09	34.2
NZ_CP030764.1_317227_317694_+	phrog_13472		1.6e-12	43.5
NZ_CP030760.1_3465204_3465674_-	phrog_135		4.3e-52	173.8
NZ_CP030760.1_1650398_1651192_+	phrog_13502		9.5e-39	130.6
NZ_CP030761.1_1178968_1179861_+	phrog_13505		1.7e-23	79.4
NZ_CP030760.1_3300222_3302564_+	phrog_1358		2.4e-94	313.4
NZ_CP030760.1_2897663_2900356_-	phrog_1358		3.6e-92	306.1
NZ_CP030762.1_251962_253152_+	phrog_1362		7.4e-44	147.7
NZ_CP030760.1_2054830_2056020_-	phrog_13642		1.7e-51	127.9
NZ_CP030760.1_4621423_4622718_-	phrog_13642		1.2e-40	114.0
NZ_CP030760.1_2065800_2066975_+	phrog_13642		6.6e-46	107.5
NZ_CP030760.1_1433783_1434994_-	phrog_13642		6.8e-36	99.4
NZ_CP030760.1_2577754_2578950_+	phrog_13642		6.1e-42	98.1
NZ_CP030764.1_511595_512386_+	phrog_1368		3.6e-11	38.5
NZ_CP030761.1_4416_5180_+	phrog_1368		1.6e-09	34.2
NZ_CP030761.1_913644_914468_+	phrog_1368		1.1e-09	33.5
NZ_CP030761.1_920412_921242_+	phrog_1368		7.9e-09	30.6
NZ_CP030764.1_361314_361703_-	phrog_13721		7.5e-40	132.7
NZ_CP030761.1_1203539_1203949_+	phrog_13721		1.4e-31	107.1
NZ_CP030761.1_236783_237211_+	phrog_13721		5.3e-31	105.2
NZ_CP030760.1_3557054_3557476_+	phrog_13721		2.6e-22	77.1
NZ_CP030760.1_4249745_4250194_-	phrog_13721		7.5e-14	49.4
NZ_CP030764.1_126708_127379_-	phrog_1373		3.7e-07	25.7
NZ_CP030762.1_393380_395206_-	phrog_13807		1.3e-214	710.2
NZ_CP030760.1_574072_575898_+	phrog_13807		1.5e-213	707.8
NZ_CP030760.1_2961993_2963024_-	phrog_13807		1.9e-43	145.5
NZ_CP030761.1_156159_157112_+	phrog_13807		9.7e-24	74.6
NZ_CP030764.1_453615_454523_-	phrog_13807		3.2e-21	69.2
NZ_CP030760.1_4080170_4080721_+	phrog_1383		2.8e-19	64.9
NZ_CP030760.1_58086_60458_-	phrog_13933		3.8e-137	455.4
NZ_CP030760.1_1960389_1960730_-	phrog_1395		1.4e-35	119.4
NZ_CP030760.1_742809_743123_+	phrog_1395		5.8e-24	82.1
NZ_CP030760.1_2886138_2886509_+	phrog_14130		2.6e-22	75.7
NZ_CP030760.1_942975_943697_+	phrog_14147		1.1e-54	183.0
NZ_CP030761.1_267833_268594_+	phrog_14147		1.6e-50	169.4
NZ_CP030761.1_1075073_1075837_-	phrog_14147		6.2e-49	164.2
NZ_CP030761.1_151338_152132_+	phrog_14147		2.7e-48	161.9
NZ_CP030763.1_143830_144603_-	phrog_14147		3.3e-48	160.6
NZ_CP030763.1_255892_256749_+	phrog_14201		7e-39	129.8
NZ_CP030760.1_2637459_2638316_-	phrog_14201		2.1e-30	103.2
NZ_CP030764.1_372659_373504_-	phrog_14201		1e-23	80.0
NZ_CP030761.1_874487_876226_+	phrog_14201		4.8e-34	78.6
NZ_CP030763.1_755688_756704_-	phrog_14201		7.3e-16	54.2
NZ_CP030760.1_2241999_2242187_+	phrog_1422		5.5e-19	65.3
NZ_CP030760.1_2884169_2885752_+	phrog_14241		1.4e-141	469.5
NZ_CP030760.1_3280192_3281319_-	phrog_14336		3.5e-120	398.9
NZ_CP030760.1_4142236_4143510_-	phrog_14336		5.7e-51	169.2
NZ_CP030763.1_604049_604963_-	phrog_14336		6e-77	148.7
NZ_CP030763.1_604049_604963_-	phrog_14336		6e-77	106.4
NZ_CP030764.1_102963_103592_-	phrog_14336		3.9e-17	58.3
NZ_CP030762.1_47261_47965_+	phrog_14342		1.8e-26	89.4
NZ_CP030762.1_272133_273308_+	phrog_14342		1.6e-25	87.8
NZ_CP030760.1_2787706_2788803_-	phrog_14344		2.7e-54	182.1
NZ_CP030760.1_2886545_2887192_+	phrog_14420		2.3e-12	44.1
NZ_CP030760.1_1644999_1645694_+	phrog_14429		3.3e-13	46.7
NZ_CP030760.1_1459776_1461449_-	phrog_14451		3.6e-90	300.2
NZ_CP030760.1_1371638_1372546_-	phrog_1450		2.2e-34	116.3
NZ_CP030760.1_4313990_4314889_-	phrog_1450		3.7e-30	102.6
NZ_CP030760.1_3424567_3425421_+	phrog_1450		5.9e-25	85.5
NZ_CP030760.1_4318062_4318979_-	phrog_1450		9.8e-25	84.1
NZ_CP030760.1_1111696_1112607_-	phrog_1450		5.6e-24	82.3
NZ_CP030764.1_101362_101793_-	phrog_14503		9e-10	34.6
NZ_CP030760.1_2983369_2983626_+	phrog_14537		2.3e-14	51.2
NZ_CP030760.1_2727165_2727422_+	phrog_14537		2.7e-12	44.4
NZ_CP030760.1_1590777_1591232_-	phrog_1460		1.3e-23	80.9
NZ_CP030760.1_855292_856545_-	phrog_14602		2.2e-83	276.8
NZ_CP030761.1_1052241_1053344_+	phrog_14602		3.1e-29	98.8
NZ_CP030761.1_299027_299377_-	phrog_14690		2.4e-12	44.2
NZ_CP030760.1_124055_124435_-	phrog_14750		1.4e-23	80.6
NZ_CP030760.1_2861719_2862111_-	phrog_14750		7.5e-23	78.3
NZ_CP030760.1_1890123_1891301_+	phrog_14775		1.8e-08	28.7
NZ_CP030761.1_544468_545589_+	phrog_14842		9.6e-40	118.1
NZ_CP030760.1_3559841_3561070_-	phrog_14842		1e-29	99.5
NZ_CP030760.1_3291992_3293482_-	phrog_14842		1.1e-06	25.1
NZ_CP030760.1_4505730_4506641_+	phrog_14881		1.5e-78	261.3
NZ_CP030764.1_378749_379612_-	phrog_14881		1.4e-11	39.9
NZ_CP030760.1_4813749_4815050_+	phrog_1493		1.2e-07	28.9
NZ_CP030763.1_345363_345890_-	phrog_1493		9e-08	28.5
NZ_CP030760.1_896861_898774_-	phrog_1493		2.6e-07	27.7
NZ_CP030760.1_2355910_2357133_+	phrog_1493		4e-07	27.0
NZ_CP030760.1_4538025_4538978_+	phrog_1493		1.2e-12	26.3
NZ_CP030760.1_402644_403084_-	phrog_14937		1e-32	110.1
NZ_CP030760.1_3623010_3623405_-	phrog_14937		4.9e-24	82.4
NZ_CP030763.1_506972_507382_+	phrog_14937		6.4e-15	51.1
NZ_CP030763.1_308716_309303_-	phrog_14937		1.1e-12	44.3
NZ_CP030760.1_39252_39656_+	phrog_14937		1.8e-06	25.6
NZ_CP030760.1_1975891_1977204_+	phrog_14943		1.2e-31	107.2
NZ_CP030760.1_201512_202135_+	phrog_14982		5.2e-10	36.7
NZ_CP030760.1_3589201_3589836_+	phrog_14982		5.8e-09	32.9
NZ_CP030760.1_4459667_4460353_-	phrog_14982		3.7e-07	27.2
NZ_CP030763.1_13338_14465_-	phrog_15032		2.2e-21	71.1
NZ_CP030764.1_266309_267496_-	phrog_15032		4.7e-11	35.4
NZ_CP030763.1_729472_730632_-	phrog_15032		2.2e-10	35.3
NZ_CP030763.1_18437_19582_+	phrog_15032		5.9e-08	27.2
NZ_CP030760.1_1575045_1575872_-	phrog_15084		7e-38	128.0
NZ_CP030760.1_1704347_1706536_-	phrog_15086		3.2e-49	165.3
NZ_CP030760.1_2341789_2342949_+	phrog_15086		3.2e-31	106.0
NZ_CP030763.1_352499_352768_-	phrog_151		4.4e-29	98.0
NZ_CP030760.1_4824295_4824828_+	phrog_151		1.5e-26	90.9
NZ_CP030760.1_3841948_3842481_-	phrog_151		1.5e-26	90.9
NZ_CP030760.1_1877385_1877714_-	phrog_151		1.6e-23	81.0
NZ_CP030762.1_135306_136631_-	phrog_151		1e-20	70.8
NZ_CP030763.1_345956_347041_-	phrog_15140		3e-106	351.4
NZ_CP030760.1_1742657_1743556_+	phrog_15334		2.7e-53	178.3
NZ_CP030760.1_3766578_3767555_+	phrog_15334		3.3e-34	115.8
NZ_CP030760.1_3615173_3616099_+	phrog_15334		4e-29	99.1
NZ_CP030761.1_276696_277649_-	phrog_15334		4e-24	82.0
NZ_CP030760.1_3273440_3274432_+	phrog_15334		3e-23	78.8
NZ_CP030760.1_297926_299683_+	phrog_15344		4.7e-56	105.9
NZ_CP030760.1_297926_299683_+	phrog_15344		4.7e-56	66.8
NZ_CP030760.1_3850337_3851656_+	phrog_15381		1.2e-18	64.1
NZ_CP030760.1_4256886_4257479_+	phrog_15385		1e-08	32.6
NZ_CP030762.1_126611_127315_-	phrog_1550		8.4e-67	223.0
NZ_CP030760.1_2557659_2558369_+	phrog_1550		1.1e-62	209.5
NZ_CP030760.1_1159435_1160088_+	phrog_15516		4.5e-18	62.5
NZ_CP030760.1_1087390_1088130_-	phrog_15516		3e-16	56.5
NZ_CP030760.1_4697371_4698114_+	phrog_15562		2.6e-35	118.2
NZ_CP030763.1_312603_314078_-	phrog_15577		6.1e-164	542.1
NZ_CP030760.1_3227825_3229306_-	phrog_15577		5.1e-157	520.3
NZ_CP030763.1_71065_72519_-	phrog_15577		1.2e-152	504.8
NZ_CP030761.1_549593_551050_+	phrog_15577		3.5e-147	488.0
NZ_CP030763.1_436029_437405_-	phrog_15577		4.6e-138	456.8
NZ_CP030760.1_8370_10787_+	phrog_15585		0	1170.4
NZ_CP030760.1_2905040_2905741_-	phrog_15585		3.2e-10	35.9
NZ_CP030760.1_3041916_3043085_+	phrog_15591		1e-84	281.6
NZ_CP030760.1_2831058_2832608_-	phrog_15614		1.8e-117	388.9
NZ_CP030760.1_679860_680876_+	phrog_15632		3.1e-105	349.3
NZ_CP030760.1_3341525_3342832_+	phrog_15632		1.1e-11	36.1
NZ_CP030760.1_3507671_3508909_-	phrog_1569		6e-116	384.2
NZ_CP030760.1_1876483_1877388_-	phrog_157		1.1e-98	327.4
NZ_CP030760.1_3841115_3841924_-	phrog_157		1e-91	304.7
NZ_CP030760.1_4824852_4825661_+	phrog_157		1e-91	304.7
NZ_CP030763.1_351643_352068_-	phrog_157		8.3e-59	195.3
NZ_CP030760.1_2399173_2400099_+	phrog_157		2.5e-58	194.7
NZ_CP030760.1_2694629_2696530_-	phrog_1576		2.3e-49	157.8
NZ_CP030760.1_2882392_2883222_+	phrog_1576		5e-26	87.6
NZ_CP030760.1_3899892_3900803_+	phrog_1577		7e-75	249.5
NZ_CP030761.1_1113458_1114315_+	phrog_1577		4.3e-65	217.4
NZ_CP030764.1_250162_251019_-	phrog_1577		1e-64	214.8
NZ_CP030761.1_666061_666969_+	phrog_1577		6.6e-61	203.4
NZ_CP030761.1_225517_226434_-	phrog_1577		7.6e-61	203.3
NZ_CP030760.1_1599370_1602180_-	phrog_15824		3.8e-33	111.9
NZ_CP030760.1_2206401_2206910_+	phrog_159		3.5e-32	108.6
NZ_CP030760.1_4714424_4715188_+	phrog_1599		5.7e-58	193.2
NZ_CP030760.1_4337718_4338449_+	phrog_1599		1.1e-57	192.3
NZ_CP030764.1_28998_30071_-	phrog_1599		4e-31	104.0
NZ_CP030760.1_2315735_2316505_-	phrog_1599		3.2e-27	92.4
NZ_CP030760.1_1797941_1799764_+	phrog_16		5.3e-39	129.3
NZ_CP030760.1_781692_783314_+	phrog_16		2.1e-35	118.7
NZ_CP030760.1_684699_686654_-	phrog_16		1.3e-34	111.5
NZ_CP030760.1_1585325_1587205_-	phrog_16		7.1e-23	71.2
NZ_CP030760.1_1848111_1849799_+	phrog_16		9.4e-29	51.9
NZ_CP030760.1_1415331_1416125_-	phrog_160		3.7e-120	397.9
NZ_CP030760.1_3310134_3310751_-	phrog_16087		2.6e-39	132.0
NZ_CP030761.1_596676_598658_+	phrog_16087		6.5e-21	69.4
NZ_CP030763.1_192447_193166_-	phrog_16087		1.1e-18	63.0
NZ_CP030760.1_1910239_1910745_+	phrog_16087		2e-17	60.0
