	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000448.1_45	QGNH01000448.1	QGNH01000448.1	45	40206	40712	-1	D							Predicted Peptidoglycan domain [PF09374.13]								0	False	
QGNH01000448.1_46	QGNH01000448.1	QGNH01000448.1	46	40712	41293	-1	E															0	False	
QGNH01000448.1_47	QGNH01000448.1	QGNH01000448.1	47	41305	41550	-1	E															0	False	
QGNH01000448.1_48	QGNH01000448.1	QGNH01000448.1	48	41603	42106	-1	E															0	False	
QGNH01000448.1_49	QGNH01000448.1	QGNH01000448.1	49	42117	44876	-1	D							Chitobiase/beta-hexosaminidase C-terminal domain [PF13290.9]; Fn3 associated [PF13287.9]								0	False	
QGNH01000448.1_50	QGNH01000448.1	QGNH01000448.1	50	44854	49491	-1	E															0	False	
QGNH01000448.1_51	QGNH01000448.1	QGNH01000448.1	51	49752	50234	-1	D							Family of unknown function (DUF5662) [PF18907.3]								0	False	
QGNH01000448.1_52	QGNH01000448.1	QGNH01000448.1	52	50231	52435	-1	D							Pectate lyase superfamily protein [PF12708.10]								0	False	
QGNH01000448.1_53	QGNH01000448.1	QGNH01000448.1	53	52468	52659	1	E															0	False	
QGNH01000448.1_54	QGNH01000448.1	QGNH01000448.1	54	52770	53246	-1	E															0	False	
QGNH01000448.1_55	QGNH01000448.1	QGNH01000448.1	55	53243	53518	-1	E															0	False	
QGNH01000448.1_56	QGNH01000448.1	QGNH01000448.1	56	53470	53625	-1	E															0	False	
QGNH01000448.1_57	QGNH01000448.1	QGNH01000448.1	57	53607	53762	-1	E															0	False	
QGNH01000448.1_58	QGNH01000448.1	QGNH01000448.1	58	53759	53995	-1	E															0	False	
QGNH01000448.1_59	QGNH01000448.1	QGNH01000448.1	59	53992	54750	-1	E															0	False	
QGNH01000448.1_60	QGNH01000448.1	QGNH01000448.1	60	54848	55009	-1	D							Protein of unknown function (DUF3309) [PF11752.11]								0	False	
QGNH01000448.1_61	QGNH01000448.1	QGNH01000448.1	61	55027	55215	-1	E															0	False	
QGNH01000448.1_62	QGNH01000448.1	QGNH01000448.1	62	55249	55638	-1	E															0	False	
QGNH01000448.1_63	QGNH01000448.1	QGNH01000448.1	63	55623	55868	-1	E															0	False	
QGNH01000448.1_64	QGNH01000448.1	QGNH01000448.1	64	55865	56203	-1	E															0	False	
QGNH01000448.1_65	QGNH01000448.1	QGNH01000448.1	65	56344	56532	-1	E															0	False	
QGNH01000448.1_66	QGNH01000448.1	QGNH01000448.1	66	56529	56765	-1	E															0	False	
QGNH01000448.1_67	QGNH01000448.1	QGNH01000448.1	67	57503	57814	-1	D							Helix-turn-helix domain [PF18024.4]								0	False	
QGNH01000448.1_68	QGNH01000448.1	QGNH01000448.1	68	57811	58104	-1	E															0	False	
QGNH01000448.1_69	QGNH01000448.1	QGNH01000448.1	69	58101	58238	-1	E															0	False	
QGNH01000448.1_70	QGNH01000448.1	QGNH01000448.1	70	58235	58516	-1	E															0	False	
QGNH01000448.1_71	QGNH01000448.1	QGNH01000448.1	71	58513	58815	-1	E															0	False	
QGNH01000448.1_72	QGNH01000448.1	QGNH01000448.1	72	58812	59513	-1	E															0	False	
QGNH01000448.1_73	QGNH01000448.1	QGNH01000448.1	73	59514	60164	-1	E	YP_009014072.1	YP_009014072.1 DNA methylase [Mycobacterium phage Dreamboat]	False	0.307	63.0	6.182e-10									0	False	
QGNH01000448.1_74	QGNH01000448.1	QGNH01000448.1	74	60410	60769	1	E															0	False	
QGNH01000448.1_75	QGNH01000448.1	QGNH01000448.1	75	60785	61003	1	E															0	False	
QGNH01000448.1_76	QGNH01000448.1	QGNH01000448.1	76	61150	61359	1	E															0	False	
QGNH01000448.1_77	QGNH01000448.1	QGNH01000448.1	77	61356	61580	1	E															0	False	
QGNH01000448.1_78	QGNH01000448.1	QGNH01000448.1	78	61478	61735	-1	E															0	False	
QGNH01000448.1_79	QGNH01000448.1	QGNH01000448.1	79	61841	62164	1	E															0	False	
QGNH01000448.1_80	QGNH01000448.1	QGNH01000448.1	80	62376	62495	-1	E															0	False	
QGNH01000448.1_81	QGNH01000448.1	QGNH01000448.1	81	62570	63598	1	D							Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	V
QGNH01000448.1_82	QGNH01000448.1	QGNH01000448.1	82	63564	63776	1	E															0	False	
QGNH01000448.1_83	QGNH01000448.1	QGNH01000448.1	83	63799	64083	1	E															0	False	
QGNH01000448.1_84	QGNH01000448.1	QGNH01000448.1	84	64080	64343	1	E															0	False	
QGNH01000448.1_85	QGNH01000448.1	QGNH01000448.1	85	64295	64576	1	E															0	False	
QGNH01000448.1_86	QGNH01000448.1	QGNH01000448.1	86	64573	64821	1	E															0	False	
QGNH01000448.1_87	QGNH01000448.1	QGNH01000448.1	87	64818	64958	1	E															0	False	
QGNH01000448.1_88	QGNH01000448.1	QGNH01000448.1	88	65179	65424	1	E															0	False	
QGNH01000448.1_89	QGNH01000448.1	QGNH01000448.1	89	65421	65852	1	E															0	False	
QGNH01000448.1_90	QGNH01000448.1	QGNH01000448.1	90	65849	66175	1	E	YP_010751341.1	YP_010751341.1 hypothetical protein QDA04_gp50 [Microbacterium phage Megan]	False	0.619	76.0	8.009e-16									0	False	
QGNH01000448.1_91	QGNH01000448.1	QGNH01000448.1	91	66172	66345	1	E															0	False	F
QGNH01000448.1_92	QGNH01000448.1	QGNH01000448.1	92	66347	66526	1	E															0	False	F
QGNH01000448.1_93	QGNH01000448.1	QGNH01000448.1	93	66555	66782	1	E															0	False	F
QGNH01000448.1_94	QGNH01000448.1	QGNH01000448.1	94	66904	67410	1	E															1	False	F
QGNH01000448.1_95	QGNH01000448.1	QGNH01000448.1	95	67407	68159	1	D	YP_009193874.1	YP_009193874.1 ERF family protein [Paenibacillus phage Harrison]	False	0.315	81.0	6.28e-16	ERF superfamily [PF04404.15]					VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
QGNH01000448.1_96	QGNH01000448.1	QGNH01000448.1	96	68194	68895	1	E															0	False	F
QGNH01000448.1_97	QGNH01000448.1	QGNH01000448.1	97	68892	69071	1	E															0	False	F
QGNH01000448.1_98	QGNH01000448.1	QGNH01000448.1	98	69064	69438	1	D							Protein of unknown function (DUF1064) [PF06356.14]								0	False	F
QGNH01000448.1_99	QGNH01000448.1	QGNH01000448.1	99	69443	70756	1	D							Alpha amylase, catalytic domain [PF00128.27]	GH13_5; GH13_7	GH13 alpha-amylase (EC 3.2.1.1); pullulanase (EC 3.2.1.41); cyclomaltodextrin glucanotransferase (EC 2.4.1.19); cyclomaltodextrinase (EC 3.2.1.54); trehalose-6-phosphate hydrolase (EC 3.2.1.93); oligo-alpha-glucosidase (EC 3.2.1.10); maltogenic amylase (EC 3.2.1.133); neopullulanase (EC 3.2.1.135); alpha-glucosidase (EC 3.2.1.20); maltotetraose-forming alpha-amylase (EC 3.2.1.60); isoamylase (EC 3.2.1.68); glucodextranase (EC 3.2.1.70); maltohexaose-forming alpha-amylase (EC 3.2.1.98); maltotriose-forming alpha-amylase (EC 3.2.1.116); branching enzyme (EC 2.4.1.18); trehalose synthase (EC 5.4.99.16); 4-alpha-glucanotransferase (EC 2.4.1.25); maltopentaose-forming alpha-amylase (EC 3.2.1.-) ; amylosucrase (EC 2.4.1.4) ; sucrose phosphorylase (EC 2.4.1.7); malto-oligosyltrehalose trehalohydrolase (EC 3.2.1.141); isomaltulose synthase (EC 5.4.99.11); malto-oligosyltrehalose synthase (EC 5.4.99.15); amylo-alpha-1,6-glucosidase (EC 3.2.1.33); alpha-1,4-glucan: phosphate alpha-maltosyltransferase (EC 2.4.99.16); amino acid transporter; [retaining] sucrose 6(F)-phosphate phosphorylase (EC 2.4.1.329); [retaining] glucosylglycerol phosphorylase (EC 2.4.1.359); ; Glucosylglycerate phosphorylase (EC 2.4.1.352); [retaining] sucrose alpha-glucosidase (EC 3.2.1.48); oligosaccharide alpha-4-glucosyltransferase (EC 2.4.1.161); [retaining] alpha-amylase (EC 3.2.1.1);	3.2.1.1,3.2.1.98,3.2.1.-,3.2.1.116; 3.2.1.1	GH13_7.hmm				0	False	MF
QGNH01000448.1_100	QGNH01000448.1	QGNH01000448.1	100	70784	71005	1	D							Protein of unknown function (DUF2934) [PF11154.11]								0	False	F
QGNH01000448.1_101	QGNH01000448.1	QGNH01000448.1	101	71002	71199	1	E															0	False	F
