Name	Count
Chloroalkane and chloroalkene degradation [PATH:ko00625]	31
Protein kinases [BR:ko01001]	1317
Transcription machinery [BR:ko03021]	11
Two-component system [PATH:ko02020]	1051
Bacterial chemotaxis [PATH:ko02030]	11
Two-component system [BR:ko02022]	1297
Bacterial motility proteins [BR:ko02035]	46
Tyrosine metabolism [PATH:ko00350]	52
Pentose phosphate pathway [PATH:ko00030]	15
Galactose metabolism [PATH:ko00052]	20
Starch and sucrose metabolism [PATH:ko00500]	20
Purine metabolism [PATH:ko00230]	47
Streptomycin biosynthesis [PATH:ko00521]	8
Caprolactam degradation [PATH:ko00930]	7
Phosphonate and phosphinate metabolism [PATH:ko00440]	2
Pyrimidine metabolism [PATH:ko00240]	74
C5-Branched dibasic acid metabolism [PATH:ko00660]	6
Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	10
Selenocompound metabolism [PATH:ko00450]	30
Biofilm formation - Vibrio cholerae [PATH:ko05111]	44
Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	32
Biofilm formation - Escherichia coli [PATH:ko02026]	55
Meiosis - yeast [PATH:ko04113]	3
Longevity regulating pathway - multiple species [PATH:ko04213]	5
Drug metabolism - other enzymes [PATH:ko00983]	9
Bladder cancer [PATH:ko05219]	1
Alanine, aspartate and glutamate metabolism [PATH:ko00250]	82
Lipopolysaccharide biosynthesis [PATH:ko00540]	15
Antimicrobial resistance genes [BR:ko01504]	29
Dioxin degradation [PATH:ko00621]	3
Naphthalene degradation [PATH:ko00626]	23
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	1
Benzoate degradation [PATH:ko00362]	14
Xylene degradation [PATH:ko00622]	6
Necroptosis [PATH:ko04217]	1
Insulin signaling pathway [PATH:ko04910]	1
Glucagon signaling pathway [PATH:ko04922]	5
Insulin resistance [PATH:ko04931]	2
Viral carcinogenesis [PATH:ko05203]	4
Central carbon metabolism in cancer [PATH:ko05230]	6
Human papillomavirus infection [PATH:ko05165]	2
Type II diabetes mellitus [PATH:ko04930]	2
Membrane trafficking [BR:ko04131]	3
Methane metabolism [PATH:ko00680]	45
Taurine and hypotaurine metabolism [PATH:ko00430]	14
Cell cycle - Caulobacter [PATH:ko04112]	18
RIG-I-like receptor signaling pathway [PATH:ko04622]	2
Hepatitis B [PATH:ko05161]	2
Messenger RNA biogenesis [BR:ko03019]	8
Spliceosome [BR:ko03041]	16
Chromosome and associated proteins [BR:ko03036]	7
Spliceosome [PATH:ko03040]	5
Peptidoglycan biosynthesis [PATH:ko00550]	13
beta-Lactam resistance [PATH:ko01501]	5
Glycosyltransferases [BR:ko01003]	43
Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	15
Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	7
Polyketide biosynthesis proteins [BR:ko01008]	8
Cysteine and methionine metabolism [PATH:ko00270]	139
Lysine biosynthesis [PATH:ko00300]	92
Monobactam biosynthesis [PATH:ko00261]	50
Retinol metabolism [PATH:ko00830]	26
Nicotinate and nicotinamide metabolism [PATH:ko00760]	16
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	2
DNA replication [PATH:ko03030]	11
Mismatch repair [PATH:ko03430]	11
Homologous recombination [PATH:ko03440]	11
DNA replication proteins [BR:ko03032]	11
DNA repair and recombination proteins [BR:ko03400]	20
N-Glycan biosynthesis [PATH:ko00510]	6
Sulfur metabolism [PATH:ko00920]	25
Amino acid related enzymes [BR:ko01007]	92
Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	18
Drug metabolism - cytochrome P450 [PATH:ko00982]	19
Oxidative phosphorylation [PATH:ko00190]	56
Carbon fixation in photosynthetic organisms [PATH:ko00710]	7
Transcription factors [BR:ko03000]	3
Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	37
Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	15
Novobiocin biosynthesis [PATH:ko00401]	15
Various types of N-glycan biosynthesis [PATH:ko00513]	6
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	19
Alzheimer disease [PATH:ko05010]	18
Parkinson disease [PATH:ko05012]	15
Amyotrophic lateral sclerosis [PATH:ko05014]	14
Huntington disease [PATH:ko05016]	14
Prion disease [PATH:ko05020]	14
Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	18
Diabetic cardiomyopathy [PATH:ko05415]	19
Non-alcoholic fatty liver disease [PATH:ko04932]	14
Glutathione metabolism [PATH:ko00480]	7
Thyroid hormone synthesis [PATH:ko04918]	1
Amoebiasis [PATH:ko05146]	6
Pertussis [PATH:ko05133]	17
Arginine biosynthesis [PATH:ko00220]	63
Isoquinoline alkaloid biosynthesis [PATH:ko00950]	11
Pentose and glucuronate interconversions [PATH:ko00040]	13
Peptidases and inhibitors [BR:ko01002]	12
Plant hormone signal transduction [PATH:ko04075]	8
Atrazine degradation [PATH:ko00791]	20
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	3
alpha-Linolenic acid metabolism [PATH:ko00592]	1
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	5
cAMP signaling pathway [PATH:ko04024]	6
Bacterial secretion system [PATH:ko03070]	2
Secretion system [BR:ko02044]	3
HIF-1 signaling pathway [PATH:ko04066]	3
Glucosinolate biosynthesis [PATH:ko00966]	1
Ribosome biogenesis [BR:ko03009]	6
RNA degradation [PATH:ko03018]	6
AMPK signaling pathway [PATH:ko04152]	3
Thyroid hormone signaling pathway [PATH:ko04919]	4
Protein phosphatases and associated proteins [BR:ko01009]	2
Base excision repair [PATH:ko03410]	5
Polyketide sugar unit biosynthesis [PATH:ko00523]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	1
Acarbose and validamycin biosynthesis [PATH:ko00525]	1
Taste transduction [PATH:ko04742]	1
Carbapenem biosynthesis [PATH:ko00332]	3
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	1
Fanconi anemia pathway [PATH:ko03460]	2
Legionellosis [PATH:ko05134]	3
Toluene degradation [PATH:ko00623]	4
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	6
Phenylpropanoid biosynthesis [PATH:ko00940]	3
Cyanoamino acid metabolism [PATH:ko00460]	6
Porphyrin and chlorophyll metabolism [PATH:ko00860]	4
D-Arginine and D-ornithine metabolism [PATH:ko00472]	2
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	1
Cytochrome P450 [BR:ko00199]	1
Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601]	1
Glycerophospholipid metabolism [PATH:ko00564]	2
Sphingolipid metabolism [PATH:ko00600]	1
Geraniol degradation [PATH:ko00281]	3
Apoptosis - fly [PATH:ko04214]	5
Function unknown	2
MAPK signaling pathway - yeast [PATH:ko04011]	5
Mitophagy - yeast [PATH:ko04139]	4
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]	2
Longevity regulating pathway - worm [PATH:ko04212]	3
Retrograde endocannabinoid signaling [PATH:ko04723]	2
Fluid shear stress and atherosclerosis [PATH:ko05418]	1
Prokaryotic defense system [BR:ko02048]	3
Mucin type O-glycan biosynthesis [PATH:ko00512]	1
Other types of O-glycan biosynthesis [PATH:ko00514]	1
RNA polymerase [PATH:ko03020]	1
Cytosolic DNA-sensing pathway [PATH:ko04623]	1
Synthesis and degradation of ketone bodies [PATH:ko00072]	1
Terpenoid backbone biosynthesis [PATH:ko00900]	1
Fat digestion and absorption [PATH:ko04975]	1
Indole alkaloid biosynthesis [PATH:ko00901]	1
Betalain biosynthesis [PATH:ko00965]	1
Dopaminergic synapse [PATH:ko04728]	2
Serotonergic synapse [PATH:ko04726]	2
Axon regeneration [PATH:ko04361]	1
Cocaine addiction [PATH:ko05030]	2
Amphetamine addiction [PATH:ko05031]	2
Alcoholism [PATH:ko05034]	2
Glycosaminoglycan degradation [PATH:ko00531]	1
Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	1
Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]	1
Other glycan degradation [PATH:ko00511]	1
Lysosome [PATH:ko04142]	1
Chaperones and folding catalysts [BR:ko03110]	1
Vitamin B6 metabolism [PATH:ko00750]	1
Transfer RNA biogenesis [BR:ko03016]	6
Inositol phosphate metabolism [PATH:ko00562]	2
Carotenoid biosynthesis [PATH:ko00906]	1
Biosynthesis of ansamycins [PATH:ko01051]	1
D-Glutamine and D-glutamate metabolism [PATH:ko00471]	1
Wnt signaling pathway [PATH:ko04310]	1
Notch signaling pathway [PATH:ko04330]	1
Pathways in cancer [PATH:ko05200]	1
Chronic myeloid leukemia [PATH:ko05220]	1
Fatty acid elongation [PATH:ko00062]	3
Mitochondrial biogenesis [BR:ko03029]	9
Translation factors [BR:ko03012]	1
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	2
Primary immunodeficiency [PATH:ko05340]	1
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532]	1
Autophagy - yeast [PATH:ko04138]	1
D-Alanine metabolism [PATH:ko00473]	3
Nonribosomal peptide structures [PATH:ko01054]	2
Thiamine metabolism [PATH:ko00730]	2
Sulfur relay system [PATH:ko04122]	2
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	1
Staphylococcus aureus infection [PATH:ko05150]	1
Translation	1
MAPK signaling pathway - plant [PATH:ko04016]	1
Toll and Imd signaling pathway [PATH:ko04624]	1
Riboflavin metabolism [PATH:ko00740]	1
Calcium signaling pathway [PATH:ko04020]	5
cGMP-PKG signaling pathway [PATH:ko04022]	5
Cardiac muscle contraction [PATH:ko04260]	3
Adrenergic signaling in cardiomyocytes [PATH:ko04261]	5
Pancreatic secretion [PATH:ko04972]	5
Spinocerebellar ataxia [PATH:ko05017]	3
Hypertrophic cardiomyopathy [PATH:ko05410]	3
Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412]	3
Dilated cardiomyopathy [PATH:ko05414]	3
Aldosterone synthesis and secretion [PATH:ko04925]	2
Salivary secretion [PATH:ko04970]	2
Mineral absorption [PATH:ko04978]	2
Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961]	2
Steroid hormone biosynthesis [PATH:ko00140]	2
Ovarian steroidogenesis [PATH:ko04913]	1
Primary bile acid biosynthesis [PATH:ko00120]	1
Proximal tubule bicarbonate reclamation [PATH:ko04964]	1
Vancomycin resistance [PATH:ko01502]	1
Cutin, suberine and wax biosynthesis [PATH:ko00073]	1
Biosynthesis of type II polyketide backbone [PATH:ko01056]	1
Tetracycline biosynthesis [PATH:ko00253]	1
