	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000571.1_16	QGNH01000571.1	QGNH01000571.1	16	7020	7307	1	E																				1	False	
QGNH01000571.1_17	QGNH01000571.1	QGNH01000571.1	17	7384	7824	1	D																Response regulator receiver domain [PF00072.27]				0	False	
QGNH01000571.1_18	QGNH01000571.1	QGNH01000571.1	18	8036	8299	1	E																				0	False	
QGNH01000571.1_19	QGNH01000571.1	QGNH01000571.1	19	8299	8499	1	E																				0	False	
QGNH01000571.1_20	QGNH01000571.1	QGNH01000571.1	20	8499	8789	1	E																				0	False	
QGNH01000571.1_21	QGNH01000571.1	QGNH01000571.1	21	8786	9052	-1	E																				0	False	
QGNH01000571.1_22	QGNH01000571.1	QGNH01000571.1	22	9049	9357	-1	E																				0	False	
QGNH01000571.1_23	QGNH01000571.1	QGNH01000571.1	23	9449	9634	-1	E																				0	False	
QGNH01000571.1_24	QGNH01000571.1	QGNH01000571.1	24	10015	10455	1	E			NP_958696.1	NP_958696.1 endonuclease [Bordetella phage BPP-1]	False	0.468	64.0	4.079e-11												0	False	
QGNH01000571.1_25	QGNH01000571.1	QGNH01000571.1	25	10509	11057	1	D																Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	V
QGNH01000571.1_26	QGNH01000571.1	QGNH01000571.1	26	11132	11452	1	E																				0	False	
QGNH01000571.1_27	QGNH01000571.1	QGNH01000571.1	27	11456	11671	1	E																				0	False	
QGNH01000571.1_28	QGNH01000571.1	QGNH01000571.1	28	11664	13142	1	E			YP_007392901.1	YP_007392901.1 hypothetical protein H390_gp12 [Xanthomonas citri phage CP2]	True	0.465	391.0	2.781e-118									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000571.1_29	QGNH01000571.1	QGNH01000571.1	29	13151	13339	1	E																				0	False	
QGNH01000571.1_30	QGNH01000571.1	QGNH01000571.1	30	13336	13614	-1	E			YP_010765705.1	YP_010765705.1 hypothetical protein QGM55_gp15 [Pseudomonas phage PA8]	False	0.532	89.0	6.123e-21												0	False	
QGNH01000571.1_31	QGNH01000571.1	QGNH01000571.1	31	13663	14118	1	E																				0	False	
QGNH01000571.1_32	QGNH01000571.1	QGNH01000571.1	32	14115	14615	1	E			NP_958692.1	NP_958692.1 short tail fiber protein [Bordetella phage BPP-1]	False	0.481	124.0	8.944000000000001e-32									VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01000571.1_33	QGNH01000571.1	QGNH01000571.1	33	14612	14869	1	E																				0	False	
QGNH01000571.1_34	QGNH01000571.1	QGNH01000571.1	34	14880	15233	1	E																				0	False	
QGNH01000571.1_35	QGNH01000571.1	QGNH01000571.1	35	15237	16922	1	D			NP_958690.1	NP_958690.1 head-tail adaptor [Bordetella phage BPP-1]	True	0.625	676.0	4.1739999999999996e-215								Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xs;Xr;Xp	0	False	V
QGNH01000571.1_36	QGNH01000571.1	QGNH01000571.1	36	17010	17378	1	E			NP_958688.1	NP_958688.1 Bbp19 [Bordetella phage BPP-1]	False	0.575	117.0	7.749e-30									VOG01457	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000571.1_37	QGNH01000571.1	QGNH01000571.1	37	17338	18054	1	E			NP_958687.1	NP_958687.1 protease [Bordetella phage BPP-1]	False	0.489	139.0	8.826000000000001e-36									VOG10710	REFSEQ protease; Xu	Xu	0	False	
QGNH01000571.1_38	QGNH01000571.1	QGNH01000571.1	38	18068	19132	1	E			YP_009007074.1	YP_009007074.1 major head protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.465	290.0	1.183e-85									VOG02257	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01000571.1_39	QGNH01000571.1	QGNH01000571.1	39	19246	19689	1	E																				0	False	
QGNH01000571.1_40	QGNH01000571.1	QGNH01000571.1	40	19998	20681	1	E			NP_958683.1	NP_958683.1 tail protein [Bordetella phage BPP-1]	False	0.448	185.0	1.346e-51												0	False	
QGNH01000571.1_41	QGNH01000571.1	QGNH01000571.1	41	20685	23747	1	E			NP_958682.1	NP_958682.1 tail protein [Bordetella phage BPP-1]	True	0.375	640.0	2.978e-195									VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xs;Xr;Xp	0	False	V
QGNH01000571.1_42	QGNH01000571.1	QGNH01000571.1	42	23750	24463	1	E																				0	False	
QGNH01000571.1_43	QGNH01000571.1	QGNH01000571.1	43	24467	26665	1	D									MER0097342	M23B	MER0097342 - DipM g.p. ({Caulobacter} sp.) (Azorhizobium caulinodans) [M23.951]#M23B#{peptidase unit: 240-362}~source BAF87729~	False	0.325	66.0	1.88e-09	Peptidase family M23 [PF01551.25]				0	False	P
QGNH01000571.1_44	QGNH01000571.1	QGNH01000571.1	44	26665	32829	1	D			YP_007237191.1	YP_007237191.1 hypothetical protein G169_gp16 [Pseudomonas phage AF]	True	0.251	574.0	3.5599999999999995e-164								phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease3 [PF18812.4]; Large polyvalent protein associated domain 22 [PF18834.4]	VOG03676	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000571.1_45	QGNH01000571.1	QGNH01000571.1	45	32883	33653	1	E			NP_958678.1	NP_958678.1 tail protein [Bordetella phage BPP-1]	False	0.495	127.0	2.467e-31												0	False	
QGNH01000571.1_46	QGNH01000571.1	QGNH01000571.1	46	33665	36202	1	E																				0	False	
QGNH01000571.1_47	QGNH01000571.1	QGNH01000571.1	47	36187	36582	1	E																				0	False	
QGNH01000571.1_48	QGNH01000571.1	QGNH01000571.1	48	36594	37526	1	E																				0	False	
QGNH01000571.1_49	QGNH01000571.1	QGNH01000571.1	49	37537	38172	1	E																				0	False	
QGNH01000571.1_50	QGNH01000571.1	QGNH01000571.1	50	38172	38450	1	E																				0	False	
QGNH01000571.1_51	QGNH01000571.1	QGNH01000571.1	51	38447	38923	1	E			YP_010096325.1	YP_010096325.1 glycoside hydrolase family protein [Escherichia phage SF]	False	0.285	64.0	5.912e-11												0	False	F
QGNH01000571.1_52	QGNH01000571.1	QGNH01000571.1	52	38916	39092	1	E																				0	False	F
QGNH01000571.1_53	QGNH01000571.1	QGNH01000571.1	53	39106	39276	1	E																				0	False	F
QGNH01000571.1_54	QGNH01000571.1	QGNH01000571.1	54	39405	39821	1	E																				0	False	F
QGNH01000571.1_55	QGNH01000571.1	QGNH01000571.1	55	39821	40393	1	D																Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family [PF05708.15]				0	False	F
QGNH01000571.1_56	QGNH01000571.1	QGNH01000571.1	56	40390	40659	-1	D																Protein of unknown function (DUF2829) [PF11195.11]				0	False	F
QGNH01000571.1_57	QGNH01000571.1	QGNH01000571.1	57	40755	41258	1	E																				0	False	F
QGNH01000571.1_58	QGNH01000571.1	QGNH01000571.1	58	41455	41637	1	E																				0	False	F
QGNH01000571.1_59	QGNH01000571.1	QGNH01000571.1	59	41634	41957	1	E																				0	False	F
QGNH01000571.1_60	QGNH01000571.1	QGNH01000571.1	60	42117	43025	-1	D			YP_009595182.1	YP_009595182.1 integrase [Bacillus phage Mgbh1]	False	0.26	82.0	1.238e-15								Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01000571.1_61	QGNH01000571.1	QGNH01000571.1	61	43153	43746	1	E																				0	False	F
QGNH01000571.1_62	QGNH01000571.1	QGNH01000571.1	62	43833	43916	-1	E																				0	False	F
