	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001634.1_15	QGNH01001634.1	QGNH01001634.1	15	9254	9577	-1	E			YP_009205489.1	YP_009205489.1 hypothetical protein AVU85_gp022 [Mycobacterium phage Archie]	False	0.475	80.0	1.727e-17									VOG02028	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001634.1_16	QGNH01001634.1	QGNH01001634.1	16	9839	11293	1	D			YP_009303161.1	YP_009303161.1 major head protein [Mycobacterium phage Bipper]	True	0.527	463.0	3.677e-143								Phage capsid family [PF05065.16]	VOG02241	sp|B0ZSF3|CAPSD_BPHA1 Major capsid protein; XhXs	Xs;Xh	0	False	VF
QGNH01001634.1_17	QGNH01001634.1	QGNH01001634.1	17	11464	12057	1	D			YP_009102831.1	YP_009102831.1 endonuclease VII [Yersinia phage vB_YenP_AP5]	False	0.528	125.0	2.1470000000000003e-31								Recombination endonuclease VII [PF02945.18]	VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	F
QGNH01001634.1_18	QGNH01001634.1	QGNH01001634.1	18	12070	12459	1	E			YP_009856285.1	YP_009856285.1 glycosyltransferase [Mycobacterium phage Cornie]	False	0.61	116.0	1.977e-29									VOG08480	REFSEQ glycosyltransferase; Xu	Xu	0	False	F
QGNH01001634.1_19	QGNH01001634.1	QGNH01001634.1	19	12413	13009	1	E			YP_009213233.1	YP_009213233.1 glycosyltransferase [Mycobacterium phage MiaZeal]	False	0.53	158.0	5.831e-43									VOG08480	REFSEQ glycosyltransferase; Xu	Xu	0	False	F
QGNH01001634.1_20	QGNH01001634.1	QGNH01001634.1	20	13047	13277	1	E			YP_002014517.1	YP_002014517.1 hypothetical protein Kostya_49 [Mycobacterium phage Kostya]	False	0.513	74.0	6.893e-16									VOG08272	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001634.1_21	QGNH01001634.1	QGNH01001634.1	21	13277	13495	1	E																				0	False	F
QGNH01001634.1_22	QGNH01001634.1	QGNH01001634.1	22	13534	13821	1	D			YP_010651818.1	YP_010651818.1 hypothetical protein PP456_gp048 [Streptomyces phage Faust]	False	0.689	129.0	9.049e-35								Cyclic-phosphate processing Receiver domain [PF20274.1]	VOG11212	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001634.1_23	QGNH01001634.1	QGNH01001634.1	23	13814	14080	1	E																				0	False	F
QGNH01001634.1_24	QGNH01001634.1	QGNH01001634.1	24	14234	14785	1	E																				0	False	F
