	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334500_MZ334500.1_38	MZ334500	MZ334500.1	38	30825	34349	1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								MmeI, helicase spacer domain [PF20465.1]; MmeI, DNA-methyltransferase domain [PF20473.1]; Eco57I restriction-modification methylase [PF07669.14]; N-6 DNA Methylase [PF02384.19]	0
MZ334500_MZ334500.1_39	MZ334500	MZ334500.1	39	34390	34665	-1	E											0
MZ334500_MZ334500.1_40	MZ334500	MZ334500.1	40	35034	36230	1	D										Phage integrase family [PF00589.25]	0
MZ334500_MZ334500.1_41	MZ334500	MZ334500.1	41	36231	36698	-1	E											0
MZ334500_MZ334500.1_42	MZ334500	MZ334500.1	42	36799	36972	-1	D										Uncharacterized protein containing a Zn-ribbon (DUF2116) [PF09889.12]	0
MZ334500_MZ334500.1_43	MZ334500	MZ334500.1	43	36969	38333	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334500_MZ334500.1_44	MZ334500	MZ334500.1	44	38581	38793	-1	E											0
MZ334500_MZ334500.1_45	MZ334500	MZ334500.1	45	38790	39047	-1	E											0
MZ334500_MZ334500.1_46	MZ334500	MZ334500.1	46	39044	39229	-1	E											0
MZ334500_MZ334500.1_47	MZ334500	MZ334500.1	47	39180	39440	-1	E											0
MZ334500_MZ334500.1_48	MZ334500	MZ334500.1	48	39437	39865	-1	E											0
MZ334500_MZ334500.1_49	MZ334500	MZ334500.1	49	39852	40409	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334500_MZ334500.1_50	MZ334500	MZ334500.1	50	40406	41110	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334500_MZ334500.1_51	MZ334500	MZ334500.1	51	41107	41274	-1	E											0
MZ334500_MZ334500.1_52	MZ334500	MZ334500.1	52	41364	41792	-1	E											0
MZ334500_MZ334500.1_53	MZ334500	MZ334500.1	53	41792	44356	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334500_MZ334500.1_54	MZ334500	MZ334500.1	54	44474	44947	-1	E											0
MZ334500_MZ334500.1_55	MZ334500	MZ334500.1	55	45129	46043	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334500_MZ334500.1_56	MZ334500	MZ334500.1	56	46057	46230	-1	E											0
MZ334500_MZ334500.1_57	MZ334500	MZ334500.1	57	46227	46346	-1	E											0
MZ334500_MZ334500.1_58	MZ334500	MZ334500.1	58	46339	46539	-1	E											0
MZ334500_MZ334500.1_59	MZ334500	MZ334500.1	59	46540	46719	-1	E											0
MZ334500_MZ334500.1_60	MZ334500	MZ334500.1	60	46719	46847	-1	E											0
MZ334500_MZ334500.1_61	MZ334500	MZ334500.1	61	46847	47863	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334500_MZ334500.1_62	MZ334500	MZ334500.1	62	47856	48008	-1	E											0
MZ334500_MZ334500.1_63	MZ334500	MZ334500.1	63	48005	48166	-1	E											0
MZ334500_MZ334500.1_64	MZ334500	MZ334500.1	64	48163	48327	-1	E											0
MZ334500_MZ334500.1_65	MZ334500	MZ334500.1	65	48324	48605	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334500_MZ334500.1_66	MZ334500	MZ334500.1	66	48589	48975	-1	E											0
MZ334500_MZ334500.1_67	MZ334500	MZ334500.1	67	48994	49344	-1	E											0
MZ334500_MZ334500.1_68	MZ334500	MZ334500.1	68	49346	49771	-1	E											0
MZ334500_MZ334500.1_69	MZ334500	MZ334500.1	69	49860	51041	-1	E											0
MZ334500_MZ334500.1_70	MZ334500	MZ334500.1	70	51038	52273	-1	E											0
MZ334500_MZ334500.1_71	MZ334500	MZ334500.1	71	52399	53883	-1	E											0
MZ334500_MZ334500.1_72	MZ334500	MZ334500.1	72	53961	54212	-1	E											0
MZ334500_MZ334500.1_73	MZ334500	MZ334500.1	73	54263	55216	-1	E											0
MZ334500_MZ334500.1_74	MZ334500	MZ334500.1	74	55686	55898	-1	E											0
MZ334500_MZ334500.1_75	MZ334500	MZ334500.1	75	55895	56026	-1	E											0
MZ334500_MZ334500.1_76	MZ334500	MZ334500.1	76	56027	56437	-1	E											0
MZ334500_MZ334500.1_77	MZ334500	MZ334500.1	77	56620	56754	-1	E											0
MZ334500_MZ334500.1_78	MZ334500	MZ334500.1	78	56756	57628	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	428.0	1.818e-134	0.849	SPFH domain / Band 7 family [PF01145.28]	0
MZ334500_MZ334500.1_79	MZ334500	MZ334500.1	79	57946	58497	1	E											0
MZ334500_MZ334500.1_80	MZ334500	MZ334500.1	80	58494	58979	-1	E											0
MZ334500_MZ334500.1_81	MZ334500	MZ334500.1	81	59270	59749	1	E											0
MZ334500_MZ334500.1_82	MZ334500	MZ334500.1	82	59746	60210	1	D										ERCC4 domain [PF02732.18]	0
MZ334500_MZ334500.1_83	MZ334500	MZ334500.1	83	60301	60471	-1	E											0
MZ334500_MZ334500.1_84	MZ334500	MZ334500.1	84	60528	60686	-1	E											0
MZ334500_MZ334500.1_85	MZ334500	MZ334500.1	85	60703	61041	-1	E											0
MZ334500_MZ334500.1_86	MZ334500	MZ334500.1	86	61041	61337	-1	E											0
MZ334500_MZ334500.1_87	MZ334500	MZ334500.1	87	61334	61702	-1	E											0
MZ334500_MZ334500.1_88	MZ334500	MZ334500.1	88	61783	62055	-1	E											0
MZ334500_MZ334500.1_89	MZ334500	MZ334500.1	89	62052	62189	-1	E											0
MZ334500_MZ334500.1_90	MZ334500	MZ334500.1	90	62189	62620	-1	E											0
MZ334500_MZ334500.1_91	MZ334500	MZ334500.1	91	62623	63048	-1	E											0
MZ334500_MZ334500.1_92	MZ334500	MZ334500.1	92	63195	63461	-1	E											0
MZ334500_MZ334500.1_93	MZ334500	MZ334500.1	93	63462	63860	-1	E											0
MZ334500_MZ334500.1_94	MZ334500	MZ334500.1	94	63910	64134	-1	E											0
MZ334500_MZ334500.1_95	MZ334500	MZ334500.1	95	64331	64564	-1	E											0
MZ334500_MZ334500.1_96	MZ334500	MZ334500.1	96	64557	64835	-1	E											0
MZ334500_MZ334500.1_97	MZ334500	MZ334500.1	97	64859	66664	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334500_MZ334500.1_98	MZ334500	MZ334500.1	98	66742	66894	-1	E											0
MZ334500_MZ334500.1_99	MZ334500	MZ334500.1	99	67076	67405	-1	E											0
MZ334500_MZ334500.1_100	MZ334500	MZ334500.1	100	67413	68066	-1	E											0
MZ334500_MZ334500.1_101	MZ334500	MZ334500.1	101	68074	68523	-1	E											0
MZ334500_MZ334500.1_102	MZ334500	MZ334500.1	102	68774	69625	-1	E											0
MZ334500_MZ334500.1_103	MZ334500	MZ334500.1	103	69642	69830	-1	E											0
MZ334500_MZ334500.1_104	MZ334500	MZ334500.1	104	69830	69997	-1	E											0
MZ334500_MZ334500.1_105	MZ334500	MZ334500.1	105	70279	70548	-1	E											0
MZ334500_MZ334500.1_106	MZ334500	MZ334500.1	106	70545	70910	-1	E											0
MZ334500_MZ334500.1_107	MZ334500	MZ334500.1	107	70929	71597	-1	E											0
MZ334500_MZ334500.1_108	MZ334500	MZ334500.1	108	71597	71716	-1	E											0
MZ334500_MZ334500.1_109	MZ334500	MZ334500.1	109	71716	71964	-1	E											0
MZ334500_MZ334500.1_110	MZ334500	MZ334500.1	110	71967	72074	-1	E											0
MZ334500_MZ334500.1_111	MZ334500	MZ334500.1	111	72074	72352	-1	E											0
MZ334500_MZ334500.1_112	MZ334500	MZ334500.1	112	72349	72492	-1	E											0
MZ334500_MZ334500.1_113	MZ334500	MZ334500.1	113	72723	72863	-1	E											0
MZ334500_MZ334500.1_114	MZ334500	MZ334500.1	114	72866	73156	-1	E											0
MZ334500_MZ334500.1_115	MZ334500	MZ334500.1	115	73257	73616	-1	E											0
MZ334500_MZ334500.1_116	MZ334500	MZ334500.1	116	73938	74288	-1	E											0
MZ334500_MZ334500.1_117	MZ334500	MZ334500.1	117	74294	74623	-1	E											0
MZ334500_MZ334500.1_118	MZ334500	MZ334500.1	118	74726	75625	-1	E											0
MZ334500_MZ334500.1_119	MZ334500	MZ334500.1	119	76894	77577	-1	E											0
