	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_028665_NC_028665_44	NC_028665	NC_028665	44	38280	38465	1	E											0
NC_028665_NC_028665_45	NC_028665	NC_028665	45	38462	39616	1	D										YqaJ-like viral recombinase domain [PF09588.13]	0
NC_028665_NC_028665_46	NC_028665	NC_028665	46	39613	39906	1	E											0
NC_028665_NC_028665_47	NC_028665	NC_028665	47	39899	40960	1	C	K07455	recombination protein RecT								RecT family [PF03837.17]	0
NC_028665_NC_028665_48	NC_028665	NC_028665	48	40982	41434	1	E											0
NC_028665_NC_028665_49	NC_028665	NC_028665	49	41397	41639	1	E											0
NC_028665_NC_028665_50	NC_028665	NC_028665	50	41632	41817	1	D										Helix-turn-helix domain [PF12728.10]	0
NC_028665_NC_028665_51	NC_028665	NC_028665	51	41814	42017	1	E											0
NC_028665_NC_028665_52	NC_028665	NC_028665	52	42014	42178	1	E											0
NC_028665_NC_028665_53	NC_028665	NC_028665	53	42175	43176	1	E											0
NC_028665_NC_028665_54	NC_028665	NC_028665	54	43173	43394	1	E											0
NC_028665_NC_028665_55	NC_028665	NC_028665	55	43476	43847	1	E											0
NC_028665_NC_028665_56	NC_028665	NC_028665	56	43844	44005	1	E											0
NC_028665_NC_028665_57	NC_028665	NC_028665	57	44002	44412	1	E											0
NC_028665_NC_028665_58	NC_028665	NC_028665	58	44409	45188	1	D										Cutinase [PF01083.25]	0
NC_028665_NC_028665_59	NC_028665	NC_028665	59	45185	45565	1	E											0
NC_028665_NC_028665_60	NC_028665	NC_028665	60	45574	46041	1	E											0
NC_028665_NC_028665_61	NC_028665	NC_028665	61	46212	46838	1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]								Crossover junction endodeoxyribonuclease RuvC [PF02075.20]	0
NC_028665_NC_028665_62	NC_028665	NC_028665	62	46835	47095	1	E											0
NC_028665_NC_028665_63	NC_028665	NC_028665	63	47088	47441	1	E											0
NC_028665_NC_028665_64	NC_028665	NC_028665	64	47434	47742	1	E											0
NC_028665_NC_028665_65	NC_028665	NC_028665	65	47732	48301	1	E											0
NC_028665_NC_028665_66	NC_028665	NC_028665	66	48354	49775	1	E											0
NC_028665_NC_028665_67	NC_028665	NC_028665	67	49772	50149	1	E											0
NC_028665_NC_028665_68	NC_028665	NC_028665	68	50250	50750	1	E											0
NC_028665_NC_028665_69	NC_028665	NC_028665	69	50747	51001	1	E											0
NC_028665_NC_028665_70	NC_028665	NC_028665	70	51011	51286	1	E											0
NC_028665_NC_028665_71	NC_028665	NC_028665	71	51283	51579	1	E											0
NC_028665_NC_028665_72	NC_028665	NC_028665	72	51576	52175	1	E											0
NC_028665_NC_028665_73	NC_028665	NC_028665	73	52172	52378	1	E											0
NC_028665_NC_028665_74	NC_028665	NC_028665	74	52375	52836	1	D										5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.15]	0
NC_028665_NC_028665_75	NC_028665	NC_028665	75	52833	53069	1	E											0
NC_028665_NC_028665_76	NC_028665	NC_028665	76	53066	53278	1	E											0
NC_028665_NC_028665_77	NC_028665	NC_028665	77	53343	53906	1	E											0
NC_028665_NC_028665_78	NC_028665	NC_028665	78	53903	54592	1	D										Exonuclease [PF00929.27]	0
NC_028665_NC_028665_79	NC_028665	NC_028665	79	54589	54744	1	E											0
NC_028665_NC_028665_80	NC_028665	NC_028665	80	54741	54896	1	E											0
NC_028665_NC_028665_81	NC_028665	NC_028665	81	54893	55081	1	E											0
NC_028665_NC_028665_82	NC_028665	NC_028665	82	55078	55488	1	E											0
NC_028665_NC_028665_83	NC_028665	NC_028665	83	55485	55895	1	E											0
NC_028665_NC_028665_84	NC_028665	NC_028665	84	55892	56542	1	E											0
NC_028665_NC_028665_85	NC_028665	NC_028665	85	56599	56850	1	E											0
