target	query	e-value	score	length	start	end
CP001157.1_3118988_3119998_+	GT27	1.8e-12	44.6	336	8	94
CP001157.1_3103012_3103890_+	GT27	2.5e-12	44.5	292	8	110
CP001157.1_4497535_4498557_+	GT27	4.8e-09	33.6	340	9	105
CP001157.1_1288958_1290028_+	GT28	2.7e-53	177.5	356	182	342
CP001157.1_4512708_4513979_-	GT30	1.3e-74	242.9	423	34	211
CP001157.1_4632208_4635009_-	GT35	3.9e-260	862.9	823	106	821
CP001157.1_2849112_2852885_+	GT41	1.2e-127	29.8	1257	38	126
CP001157.1_2849112_2852885_+	GT41	1.2e-127	393.2	1257	137	644
CP001157.1_4183258_4184997_+	GT41	2.1e-17	39.5	579	383	528
CP001157.1_4084048_4084812_-	GT41	3.2e-16	40.7	252	32	133
CP001157.1_3105969_3107258_+	GT41	3.8e-07	26.8	429	227	426
CP001157.1_3103012_3103890_+	GT45	1.6e-11	41.8	292	29	110
CP001157.1_3120339_3121325_+	GT45	3.3e-11	40.3	328	29	124
CP001157.1_3118988_3119998_+	GT45	1.8e-08	31.5	336	30	119
CP001157.1_3105969_3107258_+	GT4	4.6e-42	141.0	429	244	395
CP001157.1_3105092_3106159_+	GT4	9.9e-39	129.0	355	163	310
CP001157.1_516229_517341_-	GT4	1.9e-33	110.3	336	157	301
CP001157.1_4533828_4535024_-	GT4	6.4e-31	104.3	398	217	356
CP001157.1_1712520_1713602_-	GT4	6.3e-29	97.4	360	172	317
CP001157.1_3110818_3111942_+	GT4	1.8e-28	96.8	374	197	348
CP001157.1_3035801_3037156_-	GT4	3e-28	95.5	451	252	409
CP001157.1_1780594_1782015_+	GT4	4.9e-23	77.3	473	296	429
CP001157.1_4539990_4541114_-	GT4	5.2e-21	72.4	374	198	341
CP001157.1_3355591_3356652_-	GT4	1.2e-19	66.8	343	166	279
CP001157.1_2492263_2493813_-	GT4	4.9e-15	52.9	516	334	471
CP001157.1_3108502_3109587_+	GT4	1.7e-10	37.5	361	179	324
CP001157.1_1600320_1601426_+	GT4	1.1e-06	25.9	368	196	337
CP001157.1_4596585_4599044_+	GT51	6.2e-67	222.1	819	55	230
CP001157.1_4287577_4289919_-	GT51	6.6e-59	195.9	780	164	335
CP001157.1_277907_278875_-	GT51	5.3e-50	167.1	248	66	228
CP001157.1_1360420_1363509_-	GT51	1.6e-07	28.0	1029	165	312
CP001157.1_2492263_2493813_-	GT5	6.2e-147	488.0	516	42	507
CP001157.1_3105969_3107258_+	GT5	1.4e-21	74.2	429	234	420
CP001157.1_4533828_4535024_-	GT5	1.4e-19	67.8	398	184	386
CP001157.1_516229_517341_-	GT5	2.3e-17	60.5	336	154	331
CP001157.1_3035801_3037156_-	GT5	1.9e-15	54.1	451	249	424
CP001157.1_3105092_3106159_+	GT5	1.9e-15	53.6	355	159	335
CP001157.1_1780594_1782015_+	GT5	3.1e-15	53.4	473	289	458
CP001157.1_1712520_1713602_-	GT5	5.2e-11	31.9	360	247	338
CP001157.1_3110818_3111942_+	GT5	1.7e-08	30.5	374	196	339
CP001157.1_4539990_4541114_-	GT5	6.5e-07	25.7	374	182	335
CP001157.1_2052086_2053192_-	GT81	6.9e-12	42.4	368	45	146
CP001157.1_1581240_1582115_+	GT81	1.8e-11	41.0	291	5	155
CP001157.1_4530615_4531595_-	GT8	7.2e-53	177.8	326	6	259
CP001157.1_4492953_4495292_-	GT8	9.2e-07	25.0	779	106	236
CP001157.1_4542250_4543299_-	GT9	3e-60	201.7	349	70	319
CP001157.1_4541185_4542249_-	GT9	2.4e-47	159.4	354	76	311
CP001157.1_4722438_4724666_+	PL12	1.8e-10	38.4	742	385	517
CP001157.1_4722438_4724666_+	PL17	4.5e-50	166.4	742	382	517
CP001157.1_3724943_3726235_-	PL22	4.2e-23	25.1	419	236	274
CP001157.1_3724943_3726235_-	PL22	4.2e-23	29.3	419	278	384
CP001157.1_1039431_1040555_-	PL5	5.6e-134	444.1	374	25	343
CP001157.1_1341674_1343080_+	PL7	2.1e-62	208.4	468	8	235
CP001157.1_2395224_2395946_+	PL7	7.6e-56	187.4	240	2	223
CP001157.1_3289398_3290111_-	PL7	1.5e-46	157.1	222	3	201
CP001157.1_5194329_5198540_-	PL9	9e-21	32.2	1403	147	221
CP001157.1_5194329_5198540_-	PL9	9e-21	30.3	1403	991	1065
CP001157.1_5185271_5190790_-	PL9	1.3e-18	31.1	1839	147	220
CP001157.1_5185271_5190790_-	PL9	1.3e-18	29.8	1839	989	1062
CP001157.1_5198816_5200477_-	PL9	1.8e-12	31.3	553	117	220
CP001157.1_5200752_5203376_-	PL9	3e-12	30.4	874	147	222
CP001157.1_5208142_5210712_-	PL9	1.1e-11	38.0	856	157	225
CP001157.1_5191069_5194065_-	PL9	1.1e-11	36.4	998	147	222
CP001157.1_3445248_3448244_-	PL9	1.6e-11	33.5	998	147	219
CP001157.1_5002627_5004225_-	PL9	1.6e-10	26.9	532	146	219
CP001157.1_479669_480556_-	GH126	8.5e-09	33.1	295	12	109
CP001157.1_565970_568168_+	AA2	5.6e-42	46.2	732	75	183
CP001157.1_565970_568168_+	AA2	5.6e-42	49.9	732	459	727
CP001157.1_90711_92486_+	AA3	1.3e-48	163.7	591	8	584
CP001157.1_3437309_3439078_-	AA3	3.1e-47	159.1	589	3	579
CP001157.1_2770792_2771382_+	AA3	4.5e-21	73.0	196	71	195
CP001157.1_998562_999860_+	AA3	6.7e-08	28.9	432	1	51
CP001157.1_4895914_4897305_-	AA4	9.5e-27	82.1	463	5	180
CP001157.1_4374844_4376343_-	AA4	5.1e-23	53.7	499	17	245
CP001157.1_2143104_2144522_+	AA4	1.1e-22	64.8	472	4	216
CP001157.1_38404_39000_-	AA6	1.3e-79	264.2	198	3	194
CP001157.1_3740069_3740671_+	AA6	7.1e-69	229.2	200	6	193
CP001157.1_4374844_4376343_-	AA7	1.4e-19	62.1	499	53	242
CP001157.1_4895914_4897305_-	AA7	5.6e-16	52.3	463	33	245
CP001157.1_2143104_2144522_+	AA7	4.3e-15	51.5	472	36	240
CP001157.1_4776338_4777660_+	AA12	2.8e-26	39.0	440	62	284
CP001157.1_4776338_4777660_+	AA12	2.8e-26	46.4	440	328	434
CP001157.1_1710358_1712523_-	GH133	6.9e-10	32.2	717	284	596
CP001157.1_1710358_1712523_-	GH142	7e-11	38.8	717	451	585
CP001157.1_1501942_1503075_+	GT104	3.9e-147	488.1	377	4	376
CP001157.1_5185271_5190790_-	PL29	2.9e-16	29.1	1839	3	79
CP001157.1_5194329_5198540_-	PL29	9.4e-16	25.8	1403	3	78
CP001157.1_5208142_5210712_-	PL29	6.3e-11	32.4	856	3	77
CP001157.1_5200752_5203376_-	PL29	7.7e-09	26.7	874	3	79
CP001157.1_5198816_5200477_-	PL29	3.5e-08	26.5	553	3	78
CP001157.1_3445248_3448244_-	PL29	5.9e-07	25.3	998	3	77
CP001157.1_485252_489619_-	GT2_Cellulose_synt	3.4e-13	30.3	1455	308	428
CP001157.1_485252_489619_-	GT2_Glycos_transf_2	7.3e-37	124.1	1455	136	307
CP001157.1_3120339_3121325_+	GT2_Glycos_transf_2	1.4e-36	123.4	328	7	144
CP001157.1_3118988_3119998_+	GT2_Glycos_transf_2	4.2e-34	115.3	336	8	169
CP001157.1_3103012_3103890_+	GT2_Glycos_transf_2	3.7e-32	108.8	292	8	125
CP001157.1_4497535_4498557_+	GT2_Glycos_transf_2	4.9e-31	105.3	340	8	118
CP001157.1_3965294_3967885_+	GT2_Glycos_transf_2	1.2e-26	89.1	863	424	597
CP001157.1_3104049_3105026_+	GT2_Glycos_transf_2	4e-25	85.6	325	4	133
CP001157.1_4620924_4623320_-	GT2_Glycos_transf_2	4e-24	82.9	798	190	372
CP001157.1_512715_513728_-	GT2_Glycos_transf_2	1.3e-22	78.0	337	2	131
CP001157.1_2849112_2852885_+	GT2_Glycos_transf_2	2.2e-22	76.3	1257	995	1159
CP001157.1_4616360_4618912_-	GT2_Glycos_transf_2	3.1e-20	70.1	850	235	415
CP001157.1_2052086_2053192_-	GT2_Glycos_transf_2	2.9e-17	60.8	368	47	214
CP001157.1_3117818_3118816_+	GT2_Glycos_transf_2	1.3e-13	48.6	332	52	201
CP001157.1_1581240_1582115_+	GT2_Glycos_transf_2	3.5e-11	40.9	291	2	135
CP001157.1_2055211_2056371_+	GT2_Glycos_transf_2	6.6e-11	39.8	386	58	225
CP001157.1_4497535_4498557_+	GT2_Glyco_tranf_2_2	2.1e-14	50.2	340	8	197
CP001157.1_3118988_3119998_+	GT2_Glyco_tranf_2_2	5.5e-14	49.8	336	8	115
CP001157.1_3120339_3121325_+	GT2_Glyco_tranf_2_2	9.6e-12	42.4	328	7	108
CP001157.1_3103012_3103890_+	GT2_Glyco_tranf_2_2	3.8e-10	30.9	292	9	108
CP001157.1_1047735_1049216_-	GT2_Glyco_tranf_2_3	2e-52	176.1	493	86	342
CP001157.1_3965294_3967885_+	GT2_Glyco_tranf_2_3	8.3e-30	101.6	863	421	649
CP001157.1_2055211_2056371_+	GT2_Glyco_tranf_2_3	1.1e-29	101.6	386	62	280
CP001157.1_485252_489619_-	GT2_Glyco_tranf_2_3	3.9e-22	76.7	1455	134	360
CP001157.1_2052086_2053192_-	GT2_Glyco_tranf_2_3	1.1e-21	75.5	368	46	241
CP001157.1_512715_513728_-	GT2_Glyco_tranf_2_3	3.4e-20	70.7	337	2	216
CP001157.1_4497535_4498557_+	GT2_Glyco_tranf_2_3	3e-19	67.1	340	5	202
CP001157.1_3103012_3103890_+	GT2_Glyco_tranf_2_3	3.2e-16	57.6	292	7	199
CP001157.1_3120339_3121325_+	GT2_Glyco_tranf_2_3	3.6e-16	56.8	328	3	117
CP001157.1_3118988_3119998_+	GT2_Glyco_tranf_2_3	7.2e-15	53.1	336	7	193
CP001157.1_3104049_3105026_+	GT2_Glyco_tranf_2_3	1.7e-13	48.1	325	3	115
CP001157.1_2849112_2852885_+	GT2_Glyco_tranf_2_3	6.9e-08	28.0	1257	991	1164
CP001157.1_3120339_3121325_+	GT2_Glyco_tranf_2_4	9.4e-08	29.6	328	14	96
CP001157.1_3118988_3119998_+	GT2_Glyco_tranf_2_4	4.4e-07	27.5	336	15	98
CP001157.1_1047735_1049216_-	GT2_Glyco_trans_2_3	1.9e-29	101.2	493	182	401
CP001157.1_3965294_3967885_+	GT2_Glyco_trans_2_3	8.8e-23	79.4	863	510	697
CP001157.1_2055211_2056371_+	GT2_Glyco_trans_2_3	7.9e-19	65.9	386	139	318
CP001157.1_4616360_4618912_-	GT2_Glyco_trans_2_3	4.4e-16	57.5	850	330	552
CP001157.1_485252_489619_-	GT2_Glyco_trans_2_3	7.7e-15	53.5	1455	216	427
CP001157.1_512715_513728_-	GT2_Glyco_trans_2_3	1.6e-11	42.1	337	84	266
CP001157.1_4620924_4623320_-	GT2_Glyco_trans_2_3	1.6e-11	42.6	798	285	484
CP001157.1_513859_514824_-	GT2_Glyco_trans_2_3	8.4e-08	29.7	232	58	184
CP001157.1_27787_29661_+	AA1_1	1.9e-34	76.9	624	63	203
CP001157.1_27787_29661_+	AA1_1	1.9e-34	35.9	624	268	332
CP001157.1_4018175_4019545_-	AA1_1	7.7e-19	63.8	456	60	254
CP001157.1_27787_29661_+	AA1_2	1.1e-52	158.6	624	69	332
CP001157.1_4018175_4019545_-	AA1_2	6.9e-26	85.3	456	64	255
CP001157.1_27787_29661_+	AA1_3	6.2e-54	161.6	624	48	329
CP001157.1_4018175_4019545_-	AA1_3	3e-27	82.3	456	53	255
CP001157.1_3437309_3439078_-	AA3_1	1.5e-22	30.9	589	500	575
CP001157.1_90711_92486_+	AA3_1	1.9e-21	26.2	591	247	329
CP001157.1_2770792_2771382_+	AA3_1	1.6e-09	34.7	196	130	193
CP001157.1_998562_999860_+	AA3_1	9.7e-08	25.1	432	3	38
CP001157.1_90711_92486_+	AA3_2	3.6e-21	47.6	591	11	330
CP001157.1_3437309_3439078_-	AA3_2	6.4e-17	25.1	589	7	302
CP001157.1_3437309_3439078_-	AA3_2	6.4e-17	29.2	589	496	576
CP001157.1_2770792_2771382_+	AA3_2	1.3e-11	39.4	196	126	195
CP001157.1_2770792_2771382_+	AA3_4	3.2e-15	53.8	196	42	195
CP001157.1_3437309_3439078_-	AA3_4	4e-13	28.1	589	516	577
CP001157.1_90711_92486_+	AA3_4	3.4e-12	30.7	591	444	580
CP001157.1_2490443_2493898_-	GH13_10	2.5e-132	438.7	599	125	427
CP001157.1_2482987_2485287_-	GH13_10	1.1e-51	173.4	720	196	543
CP001157.1_2881104_2883305_-	GH13_10	1.6e-40	131.9	709	251	504
CP001157.1_2883302_2886628_-	GH13_10	9.1e-25	75.7	1108	39	255
CP001157.1_5232827_5234524_+	GH13_10	2.9e-22	73.6	565	52	405
CP001157.1_235416_237146_-	GH13_10	2.3e-21	70.3	576	63	248
CP001157.1_788960_790762_-	GH13_10	9.5e-18	49.9	576	50	230
CP001157.1_2485627_2488380_-	GH13_10	1.7e-12	35.3	917	17	97
CP001157.1_2482987_2485287_-	GH13_11	6.8e-172	569.3	720	196	545
CP001157.1_2490443_2493898_-	GH13_11	8.6e-35	106.4	599	125	336
CP001157.1_2881104_2883305_-	GH13_11	3e-21	73.3	709	253	401
CP001157.1_2883302_2886628_-	GH13_11	1.2e-16	33.0	1108	39	149
CP001157.1_5232827_5234524_+	GH13_11	1.1e-14	50.7	565	55	318
CP001157.1_235416_237146_-	GH13_11	5.9e-14	47.2	576	63	306
CP001157.1_788960_790762_-	GH13_11	6.1e-14	37.6	576	50	238
CP001157.1_2482987_2485287_-	GH13_12	2.3e-26	86.8	720	206	361
CP001157.1_788960_790762_-	GH13_12	1.7e-16	56.2	576	50	227
CP001157.1_235416_237146_-	GH13_12	2.4e-16	56.0	576	63	241
CP001157.1_2490443_2493898_-	GH13_12	5.7e-16	56.6	599	126	324
CP001157.1_5232827_5234524_+	GH13_12	6.6e-14	47.5	565	52	230
CP001157.1_2881104_2883305_-	GH13_12	9.5e-14	49.2	709	259	393
CP001157.1_2883302_2886628_-	GH13_12	8.6e-12	41.0	1108	39	214
CP001157.1_2482987_2485287_-	GH13_13	1.2e-30	90.4	720	208	362
CP001157.1_788960_790762_-	GH13_13	6.2e-20	48.3	576	82	229
CP001157.1_235416_237146_-	GH13_13	1.9e-19	60.4	576	96	241
CP001157.1_2490443_2493898_-	GH13_13	3.3e-18	55.5	599	157	340
CP001157.1_5232827_5234524_+	GH13_13	6.7e-17	53.1	565	84	230
CP001157.1_2883302_2886628_-	GH13_13	2.2e-15	42.9	1108	72	214
CP001157.1_2881104_2883305_-	GH13_13	1.4e-12	40.6	709	281	395
CP001157.1_2482987_2485287_-	GH13_14	6.9e-44	147.2	720	208	541
CP001157.1_788960_790762_-	GH13_14	1.5e-29	100.5	576	59	387
CP001157.1_2490443_2493898_-	GH13_14	3.1e-29	99.9	599	137	425
CP001157.1_235416_237146_-	GH13_14	2.3e-24	78.4	576	72	241
CP001157.1_2883302_2886628_-	GH13_14	2.4e-24	80.9	1108	48	392
CP001157.1_5232827_5234524_+	GH13_14	7.3e-24	81.3	565	61	403
CP001157.1_2881104_2883305_-	GH13_14	2.4e-19	66.5	709	258	394
CP001157.1_788960_790762_-	GH13_15	5.6e-08	28.2	576	92	229
CP001157.1_2883302_2886628_-	GH13_16	1.8e-177	587.3	1108	39	397
CP001157.1_788960_790762_-	GH13_16	2.1e-80	258.8	576	50	305
CP001157.1_235416_237146_-	GH13_16	1.2e-74	241.2	576	63	332
CP001157.1_5232827_5234524_+	GH13_16	1.1e-70	228.5	565	52	309
CP001157.1_2490443_2493898_-	GH13_16	5.3e-15	36.7	599	125	202
CP001157.1_2482987_2485287_-	GH13_16	3.4e-14	27.3	720	206	290
CP001157.1_2485627_2488380_-	GH13_16	1.1e-12	38.4	917	25	95
CP001157.1_2881104_2883305_-	GH13_16	1.5e-12	27.1	709	253	327
CP001157.1_5232827_5234524_+	GH13_17	2.1e-88	282.6	565	52	357
CP001157.1_235416_237146_-	GH13_17	2.4e-88	281.1	576	63	372
CP001157.1_788960_790762_-	GH13_17	1.8e-80	266.0	576	50	392
CP001157.1_2883302_2886628_-	GH13_17	2.1e-66	199.3	1108	39	228
CP001157.1_2490443_2493898_-	GH13_17	9.4e-12	30.8	599	125	202
CP001157.1_2881104_2883305_-	GH13_17	7.1e-10	25.8	709	254	326
CP001157.1_2485627_2488380_-	GH13_17	2.5e-09	33.7	917	25	94
CP001157.1_2883302_2886628_-	GH13_18	1.2e-46	155.7	1108	57	332
CP001157.1_788960_790762_-	GH13_18	2.7e-24	82.9	576	69	303
CP001157.1_235416_237146_-	GH13_18	1.3e-21	71.6	576	82	256
CP001157.1_5232827_5234524_+	GH13_18	3.3e-20	68.4	565	71	332
CP001157.1_235416_237146_-	GH13_19	1.3e-18	55.9	576	63	140
CP001157.1_788960_790762_-	GH13_19	2.9e-18	50.6	576	50	127
CP001157.1_5232827_5234524_+	GH13_19	6.1e-17	50.7	565	52	129
CP001157.1_2883302_2886628_-	GH13_19	2.7e-16	46.2	1108	39	163
CP001157.1_2490443_2493898_-	GH13_19	4.3e-12	28.5	599	128	205
CP001157.1_2482987_2485287_-	GH13_19	3.5e-11	33.6	720	200	289
CP001157.1_788960_790762_-	GH13_1	1.2e-30	104.0	576	50	391
CP001157.1_235416_237146_-	GH13_1	2.1e-23	78.7	576	63	253
CP001157.1_5232827_5234524_+	GH13_1	9.8e-21	70.4	565	52	405
CP001157.1_2883302_2886628_-	GH13_1	2.5e-18	59.6	1108	39	215
CP001157.1_2490443_2493898_-	GH13_1	9.7e-16	36.2	599	125	205
CP001157.1_2485627_2488380_-	GH13_1	9.3e-15	48.6	917	25	315
CP001157.1_2482987_2485287_-	GH13_1	2.5e-13	37.7	720	206	360
CP001157.1_2881104_2883305_-	GH13_1	1.3e-10	30.5	709	250	338
CP001157.1_235416_237146_-	GH13_20	3e-49	145.8	576	63	244
CP001157.1_788960_790762_-	GH13_20	6e-48	137.7	576	50	226
CP001157.1_5232827_5234524_+	GH13_20	1.2e-45	147.7	565	52	407
CP001157.1_2883302_2886628_-	GH13_20	1.1e-44	148.1	1108	39	396
CP001157.1_2485627_2488380_-	GH13_20	3.9e-24	67.8	917	25	122
CP001157.1_2490443_2493898_-	GH13_20	1.1e-19	43.6	599	125	205
CP001157.1_2482987_2485287_-	GH13_20	4.4e-15	31.2	720	206	291
CP001157.1_2881104_2883305_-	GH13_20	1.3e-11	25.2	709	256	329
CP001157.1_788960_790762_-	GH13_21	5.7e-58	192.9	576	50	392
CP001157.1_235416_237146_-	GH13_21	5.6e-54	178.4	576	63	424
CP001157.1_2883302_2886628_-	GH13_21	5.7e-53	176.6	1108	39	397
CP001157.1_5232827_5234524_+	GH13_21	1.5e-51	171.7	565	52	408
CP001157.1_2485627_2488380_-	GH13_21	2.5e-17	54.5	917	25	105
CP001157.1_2490443_2493898_-	GH13_21	3.1e-17	48.6	599	125	304
CP001157.1_2482987_2485287_-	GH13_21	1.1e-12	39.6	720	206	383
CP001157.1_2883302_2886628_-	GH13_22	8.5e-10	31.6	1108	39	150
CP001157.1_235416_237146_-	GH13_22	8.6e-10	35.7	576	63	134
CP001157.1_5232827_5234524_+	GH13_22	2.6e-08	30.6	565	52	123
CP001157.1_788960_790762_-	GH13_22	1.1e-07	28.9	576	50	123
CP001157.1_788960_790762_-	GH13_23	7.8e-112	371.8	576	50	392
CP001157.1_235416_237146_-	GH13_23	4.2e-107	355.7	576	63	424
CP001157.1_5232827_5234524_+	GH13_23	5.5e-107	355.6	565	52	408
CP001157.1_2883302_2886628_-	GH13_23	4.6e-83	235.9	1108	39	221
CP001157.1_2883302_2886628_-	GH13_23	4.6e-83	34.4	1108	223	397
CP001157.1_2490443_2493898_-	GH13_23	4.8e-19	38.0	599	125	201
CP001157.1_2490443_2493898_-	GH13_23	4.8e-19	26.4	599	229	429
CP001157.1_2482987_2485287_-	GH13_23	3.2e-14	29.9	720	206	290
CP001157.1_2485627_2488380_-	GH13_23	2.8e-11	38.3	917	25	105
CP001157.1_2485627_2488380_-	GH13_26	3.5e-126	418.5	917	25	374
CP001157.1_235416_237146_-	GH13_26	5.6e-21	67.1	576	72	157
CP001157.1_5232827_5234524_+	GH13_26	1.5e-18	60.6	565	61	145
CP001157.1_788960_790762_-	GH13_26	2.1e-16	52.6	576	59	132
CP001157.1_2883302_2886628_-	GH13_26	3e-11	38.4	1108	48	145
CP001157.1_2881104_2883305_-	GH13_26	4.2e-09	30.3	709	258	328
CP001157.1_2490443_2493898_-	GH13_26	6.5e-08	26.0	599	135	205
CP001157.1_235416_237146_-	GH13_27	1.1e-11	38.4	576	68	242
CP001157.1_5232827_5234524_+	GH13_27	4.4e-10	34.8	565	57	230
CP001157.1_788960_790762_-	GH13_27	1.8e-09	30.6	576	55	130
CP001157.1_2482987_2485287_-	GH13_28	2e-17	60.2	720	206	362
CP001157.1_235416_237146_-	GH13_28	7.1e-16	33.7	576	97	150
CP001157.1_5232827_5234524_+	GH13_28	7.6e-15	31.2	565	57	139
CP001157.1_788960_790762_-	GH13_28	8e-12	41.3	576	53	227
CP001157.1_2490443_2493898_-	GH13_28	7.1e-11	39.2	599	127	209
