	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000551.1_11	QGNH01000551.1	QGNH01000551.1	11	6728	6943	-1	E																		0	False	
QGNH01000551.1_12	QGNH01000551.1	QGNH01000551.1	12	7338	7808	-1	D	YP_009835468.1	YP_009835468.1 hypothetical protein HWB33_gp76 [Leptospira phage LE3]	False	0.511	146.0	2.435e-39								DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]				0	False	
QGNH01000551.1_13	QGNH01000551.1	QGNH01000551.1	13	7808	8317	-1	E																		0	False	
QGNH01000551.1_14	QGNH01000551.1	QGNH01000551.1	14	8310	8543	-1	E																		0	False	
QGNH01000551.1_15	QGNH01000551.1	QGNH01000551.1	15	8566	8871	-1	E	YP_009216789.1	YP_009216789.1 endonuclease [Acinetobacter phage phiAC-1]	False	0.589	103.0	1.416e-25												0	False	
QGNH01000551.1_16	QGNH01000551.1	QGNH01000551.1	16	9151	9465	1	E																		0	False	
QGNH01000551.1_17	QGNH01000551.1	QGNH01000551.1	17	9462	9725	1	E																		0	False	
QGNH01000551.1_18	QGNH01000551.1	QGNH01000551.1	18	9783	9989	1	E																		0	False	
QGNH01000551.1_19	QGNH01000551.1	QGNH01000551.1	19	10091	10504	1	E																		0	False	
QGNH01000551.1_20	QGNH01000551.1	QGNH01000551.1	20	10482	11153	1	D	YP_009147610.1	YP_009147610.1 exonuclease [Erwinia phage phiEa2809]	False	0.254	61.0	2.349e-09								PD-(D/E)XK nuclease superfamily [PF12705.10]	VOG01274	REFSEQ exonuclease; Xu	Xu	0	False	
QGNH01000551.1_21	QGNH01000551.1	QGNH01000551.1	21	11150	11464	1	D	YP_010773376.1	YP_010773376.1 recombination protein [Pseudomonas phage PP9W2]	False	0.417	64.0	4.758e-12								NinB protein [PF05772.15]	VOG00692	sp|P03765|NINB_LAMBD Protein ninB; Xu	Xu	0	False	
QGNH01000551.1_22	QGNH01000551.1	QGNH01000551.1	22	11461	11739	1	D	NP_944248.1	NP_944248.1 hypothetical protein Bcep22_gp20 [Burkholderia phage Bcep22]	False	0.401	66.0	8.119e-13								Recombination enhancement, RecA-dependent nuclease [PF16786.8]				0	False	
QGNH01000551.1_23	QGNH01000551.1	QGNH01000551.1	23	11736	11930	1	E																		0	False	
QGNH01000551.1_24	QGNH01000551.1	QGNH01000551.1	24	11927	12886	1	E																		0	False	
QGNH01000551.1_25	QGNH01000551.1	QGNH01000551.1	25	13080	13337	1	E																		0	False	
QGNH01000551.1_26	QGNH01000551.1	QGNH01000551.1	26	13537	13869	1	E																		0	False	
QGNH01000551.1_27	QGNH01000551.1	QGNH01000551.1	27	13871	16657	1	D	YP_009174077.1	YP_009174077.1 beta-1,4-glycosyltransferase [Yellowstone lake mimivirus]	False	0.242	78.0	3.586e-13								Methyltransferase domain [PF13489.9]				0	False	
QGNH01000551.1_28	QGNH01000551.1	QGNH01000551.1	28	16654	16821	1	E																		0	False	
QGNH01000551.1_29	QGNH01000551.1	QGNH01000551.1	29	16884	17222	-1	E																		0	False	
QGNH01000551.1_30	QGNH01000551.1	QGNH01000551.1	30	17242	18162	-1	E																		0	False	
QGNH01000551.1_31	QGNH01000551.1	QGNH01000551.1	31	18159	18530	-1	E																		0	False	
QGNH01000551.1_32	QGNH01000551.1	QGNH01000551.1	32	18527	18988	-1	E																		0	False	
QGNH01000551.1_33	QGNH01000551.1	QGNH01000551.1	33	18988	19452	-1	E																		0	False	
QGNH01000551.1_34	QGNH01000551.1	QGNH01000551.1	34	19449	19811	-1	E																		0	False	
QGNH01000551.1_35	QGNH01000551.1	QGNH01000551.1	35	19805	20224	-1	E	NP_848223.1	NP_848223.1 head protein [Salmonella phage epsilon15]	False	0.561	145.0	1.596e-39												0	False	
QGNH01000551.1_36	QGNH01000551.1	QGNH01000551.1	36	20234	20896	-1	E																		0	False	
QGNH01000551.1_37	QGNH01000551.1	QGNH01000551.1	37	20900	21061	-1	D														Protein of unknown function (DUF3309) [PF11752.11]				0	False	
QGNH01000551.1_38	QGNH01000551.1	QGNH01000551.1	38	21071	21757	-1	E	YP_009302120.1	YP_009302120.1 hypothetical protein BJD43_gp209 [Cyanophage S-RIM50]	False	0.4	63.0	7.76e-10												0	False	
QGNH01000551.1_39	QGNH01000551.1	QGNH01000551.1	39	21758	23200	-1	E																		0	False	
QGNH01000551.1_40	QGNH01000551.1	QGNH01000551.1	40	23200	26781	-1	D	YP_224010.1	YP_224010.1 tail protein [Alphaproteobacteria phage PhiJL001]	False	0.228	312.0	6.811e-85								Putative phage tail protein [PF13550.9]	VOG02462	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01000551.1_41	QGNH01000551.1	QGNH01000551.1	41	26769	27212	-1	D	YP_009859588.1	YP_009859588.1 minor tail protein [Alteromonas phage vB_AcoS-R7M]	False	0.362	87.0	2.916e-19	MER0717783	C40	MER0717783 - family C40 unassigned peptidases (Burkholderia pseudomallei) [C40.UPW]#C40#{peptidase unit: 8-122}~source A0A095RI40~	False	106.0	1.496e-25	0.467					0	False	P
QGNH01000551.1_42	QGNH01000551.1	QGNH01000551.1	42	27209	28597	-1	D	YP_224008.1	YP_224008.1 tail assembly protein [Alphaproteobacteria phage PhiJL001]	False	0.201	125.0	1.417e-28								Uncharacterized conserved protein (DUF2163) [PF09931.12]; Phage conserved hypothetical protein BR0599 [PF09356.13]				0	False	
QGNH01000551.1_43	QGNH01000551.1	QGNH01000551.1	43	28594	29184	-1	D														Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]				0	False	
QGNH01000551.1_44	QGNH01000551.1	QGNH01000551.1	44	29181	31814	-1	E	YP_009290922.1	YP_009290922.1 endolysin [Propionibacterium phage PFR2]	False	0.218	80.0	6.301e-14												0	False	
QGNH01000551.1_45	QGNH01000551.1	QGNH01000551.1	45	31807	32007	-1	E																		0	False	
QGNH01000551.1_46	QGNH01000551.1	QGNH01000551.1	46	32076	32423	-1	E																		0	False	
QGNH01000551.1_47	QGNH01000551.1	QGNH01000551.1	47	32426	33196	-1	E																		0	False	
QGNH01000551.1_48	QGNH01000551.1	QGNH01000551.1	48	33186	33317	-1	E																		0	False	
QGNH01000551.1_49	QGNH01000551.1	QGNH01000551.1	49	33324	33779	-1	E																		0	False	
QGNH01000551.1_50	QGNH01000551.1	QGNH01000551.1	50	33779	34318	-1	E																		0	False	
QGNH01000551.1_51	QGNH01000551.1	QGNH01000551.1	51	34380	34541	-1	E																		0	False	
QGNH01000551.1_52	QGNH01000551.1	QGNH01000551.1	52	34550	35149	-1	E																		0	False	
QGNH01000551.1_53	QGNH01000551.1	QGNH01000551.1	53	35146	35481	-1	E																		0	False	
QGNH01000551.1_54	QGNH01000551.1	QGNH01000551.1	54	35484	35657	-1	E																		0	False	
QGNH01000551.1_55	QGNH01000551.1	QGNH01000551.1	55	35667	36299	-1	D	YP_007238073.1	YP_007238073.1 homing endonuclease [Xanthomonas phage CP1]	False	0.337	94.0	8.874e-21								GIY-YIG catalytic domain [PF01541.27]; NUMOD3 motif [PF07460.14]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01000551.1_56	QGNH01000551.1	QGNH01000551.1	56	36301	37869	-1	E															VOG10791	REFSEQ major capsid protein; Xu	Xu	0	False	
QGNH01000551.1_57	QGNH01000551.1	QGNH01000551.1	57	37921	39378	-1	E	YP_010675677.1	YP_010675677.1 head maturation protease [Gordonia phage ChisanaKitsune]	False	0.608	88.0	7.536e-17									VOG03893	sp|P45920|YQBD_BACSU Uncharacterized protein YqbD; Xu	Xu	0	False	
QGNH01000551.1_58	QGNH01000551.1	QGNH01000551.1	58	39375	40172	-1	D	YP_009010474.1	YP_009010474.1 portal protein [Geobacillus phage GBK2]	False	0.251	61.0	3.355e-09								Phage Mu protein F like protein [PF04233.17]	VOG00318	sp|P45918|YQBB_BACSU Uncharacterized protein YqbB; Xu	Xu	0	False	
QGNH01000551.1_59	QGNH01000551.1	QGNH01000551.1	59	40159	40491	-1	E																		0	False	
QGNH01000551.1_60	QGNH01000551.1	QGNH01000551.1	60	40488	40751	-1	E																		0	False	
QGNH01000551.1_61	QGNH01000551.1	QGNH01000551.1	61	40752	41816	-1	E																		0	False	
QGNH01000551.1_62	QGNH01000551.1	QGNH01000551.1	62	41813	45223	-1	E																		0	False	F
QGNH01000551.1_63	QGNH01000551.1	QGNH01000551.1	63	45220	45435	-1	E																		0	False	F
QGNH01000551.1_64	QGNH01000551.1	QGNH01000551.1	64	45471	46028	-1	E																		0	False	F
QGNH01000551.1_65	QGNH01000551.1	QGNH01000551.1	65	46038	47018	-1	E															VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01000551.1_66	QGNH01000551.1	QGNH01000551.1	66	47015	47518	-1	E																		0	False	F
