	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_005884_17	NC_005884	NC_005884	17	12321	12692	1	E	YP_010088895.1	YP_010088895.1 hypothetical protein KNT55_gp20 [Pseudomonas phage PaMx41]	False	0.993	260	9.199e-80									VOG20164	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_18	NC_005884	NC_005884	18	12703	15798	1	E	YP_024749.1	YP_024749.1 virion structural protein [Pseudomonas phage PaP2]	True	1.0	2203	0.0									VOG20165	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_005884_19	NC_005884	NC_005884	19	15809	16726	1	E	YP_024751.1	YP_024751.1 hypothetical protein PaP2_gp23 [Pseudomonas phage PaP2]	True	0.822	518	1.713e-165									VOG20167	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_20	NC_005884	NC_005884	20	16740	18473	1	E	YP_024752.1	YP_024752.1 virion structural protein [Pseudomonas phage PaP2]	True	0.927	1122	0.0									VOG20166	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_005884_21	NC_005884	NC_005884	21	18491	24040	1	E	YP_024753.1	YP_024753.1 hypothetical protein PaP2_gp25 [Pseudomonas phage PaP2]	True	0.943	3659	0.0									VOG20168	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_22	NC_005884	NC_005884	22	24096	24377	-1	E	YP_024754.1	YP_024754.1 hypothetical protein PaP2_gp26 [Pseudomonas phage PaP2]	False	0.954	189	1.473e-55									VOG01625	sp|P13314|Y06G_BPT4 Uncharacterized 10.2 kDa protein in regB-denV intergenic region; Xu	Xu	0	False	
NC_005884_23	NC_005884	NC_005884	23	24379	24891	-1	E	YP_024755.1	YP_024755.1 hypothetical protein PaP2_gp27 [Pseudomonas phage PaP2]	False	0.955	344	1.0400000000000001e-107									VOG20170	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_24	NC_005884	NC_005884	24	25026	25280	-1	E	YP_024756.1	YP_024756.1 hypothetical protein PaP2_gp28 [Pseudomonas phage PaP2]	False	0.96	172	7.615e-50									VOG20169	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_25	NC_005884	NC_005884	25	25259	26149	-1	E	YP_024757.1	YP_024757.1 MazG-like pyrophosphatase [Pseudomonas phage PaP2]	True	0.972	608	7.029999999999999e-197									VOG00200	sp|Q05247|VG37_BPML5 Gene 37 protein; Xu	Xu	0	False	
NC_005884_26	NC_005884	NC_005884	26	26152	27180	-1	E	YP_024758.1	YP_024758.1 DNA primase [Pseudomonas phage PaP2]	True	0.966	698	5.179e-227									VOG01267	REFSEQ helicase; Xu	Xu	0	False	
NC_005884_27	NC_005884	NC_005884	27	27324	29729	-1	D	YP_024759.1	YP_024759.1 DNA polymerase I [Pseudomonas phage PaP2]	True	0.984	1665	0.0								DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_005884_28	NC_005884	NC_005884	28	29844	30173	-1	E	YP_010088906.1	YP_010088906.1 hypothetical protein KNT55_gp31 [Pseudomonas phage PaMx41]	False	0.889	204	1.4229999999999998e-60									VOG20172	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_29	NC_005884	NC_005884	29	30246	30749	-1	E	YP_010088907.1	YP_010088907.1 hypothetical protein KNT55_gp32 [Pseudomonas phage PaMx41]	False	0.955	337	1.405e-105									VOG03100	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_30	NC_005884	NC_005884	30	30793	31296	-1	E	YP_010088907.1	YP_010088907.1 hypothetical protein KNT55_gp32 [Pseudomonas phage PaMx41]	False	0.955	337	1.405e-105									VOG03100	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_31	NC_005884	NC_005884	31	31336	32292	-1	E	YP_010088908.1	YP_010088908.1 putative ATPase [Pseudomonas phage PaMx41]	True	0.962	646	1.9590000000000002e-209									VOG20171	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_32	NC_005884	NC_005884	32	32383	32640	-1	E	YP_024765.1	YP_024765.1 hypothetical protein PaP2_gp37 [Pseudomonas phage PaP2]	False	0.955	173	3.098e-50									VOG20174	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_33	NC_005884	NC_005884	33	32637	33104	-1	E	YP_024766.1	YP_024766.1 hypothetical protein PaP2_gp38 [Pseudomonas phage PaP2]	False	0.979	322	1.278e-100									VOG20173	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_34	NC_005884	NC_005884	34	33097	33333	-1	E	YP_024767.1	YP_024767.1 hypothetical protein PaP2_gp39 [Pseudomonas phage PaP2]	False	1.0	177	6.731e-52									VOG04975	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_35	NC_005884	NC_005884	35	33336	34010	-1	D	YP_024768.1	YP_024768.1 hypothetical protein PaP2_gp40 [Pseudomonas phage PaP2]	True	1.0	481	3.936e-154								3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]	VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
NC_005884_36	NC_005884	NC_005884	36	34007	35032	-1	E	YP_024769.1	YP_024769.1 exonuclease [Pseudomonas phage PaP2]	True	0.981	707	2.565e-230									VOG20175	REFSEQ exonuclease; Xu	Xu	0	False	
NC_005884_37	NC_005884	NC_005884	37	35034	35345	-1	E	YP_001218841.1	YP_001218841.1 hypothetical protein PP119X_gp42 [Pseudomonas phage 119X]	False	0.974	214	5.392e-64									VOG20176	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_38	NC_005884	NC_005884	38	35342	35527	-1	E	YP_024771.1	YP_024771.1 hypothetical protein PaP2_gp43 [Pseudomonas phage PaP2]	False	1.0	138	2.185e-38									VOG20177	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_39	NC_005884	NC_005884	39	35541	36257	-1	E	YP_024772.1	YP_024772.1 hypothetical protein PaP2_gp44 [Pseudomonas phage PaP2]	True	0.89	443	7.8e-141									VOG20178	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_40	NC_005884	NC_005884	40	36270	36572	-1	E	YP_024773.1	YP_024773.1 hypothetical protein PaP2_gp45 [Pseudomonas phage PaP2]	False	0.96	204	9.174e-61									VOG20179	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_41	NC_005884	NC_005884	41	36576	37013	-1	E	YP_024774.1	YP_024774.1 hypothetical protein PaP2_gp46 [Pseudomonas phage PaP2]	False	1.0	310	1.924e-96									VOG20180	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_42	NC_005884	NC_005884	42	37111	37404	-1	E	YP_024775.1	YP_024775.1 hypothetical protein PaP2_gp47 [Pseudomonas phage PaP2]	False	0.902	185	4.235e-54									VOG20184	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_43	NC_005884	NC_005884	43	37404	37661	-1	E	YP_024776.1	YP_024776.1 hypothetical protein PaP2_gp48 [Pseudomonas phage PaP2]	False	0.894	161	5.6300000000000014e-46									VOG20181	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_44	NC_005884	NC_005884	44	37661	37990	-1	E	YP_024777.1	YP_024777.1 hypothetical protein PaP2_gp49 [Pseudomonas phage PaP2]	False	0.985	229	4.403000000000001e-69									VOG20182	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_45	NC_005884	NC_005884	45	37987	38313	-1	E	YP_024778.1	YP_024778.1 hypothetical protein PaP2_gp50 [Pseudomonas phage PaP2]	False	1.0	240	6.025e-73									VOG20183	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_46	NC_005884	NC_005884	46	38310	38729	-1	E	YP_024779.1	YP_024779.1 hypothetical protein PaP2_gp51 [Pseudomonas phage PaP2]	False	0.994	294	3.205e-91									VOG20188	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_005884_47	NC_005884	NC_005884	47	38805	39134	-1	E	YP_024780.1	YP_024780.1 hypothetical protein PaP2_gp52 [Pseudomonas phage PaP2]	False	0.952	220	3.356e-66									VOG20185	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_005884_48	NC_005884	NC_005884	48	39118	39342	-1	E	YP_024781.1	YP_024781.1 hypothetical protein PaP2_gp53 [Pseudomonas phage PaP2]	False	0.978	155	3.754e-44									VOG20190	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_005884_49	NC_005884	NC_005884	49	39358	41409	-1	D	YP_024782.1	YP_024782.1 Dda-like helicase [Pseudomonas phage PaP2]	True	0.949	1362	0.0								AAA domain [PF13604.9]; PIF1-like helicase [PF05970.17]; UvrD-like helicase C-terminal domain [PF13538.9]; AAA domain [PF13245.9]	VOG00111	sp|P32270|DDA_BPT4 ATP-dependent DNA helicase dda; XhXr	Xr;Xh	0	False	VF
NC_005884_50	NC_005884	NC_005884	50	41399	41731	-1	E	YP_024783.1	YP_024783.1 hypothetical protein PaP2_gp55 [Pseudomonas phage PaP2]	False	0.989	232	3.691e-70									VOG20189	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_005884_51	NC_005884	NC_005884	51	41718	42746	-1	E	YP_024784.1	YP_024784.1 hypothetical protein PaP2_gp56 [Pseudomonas phage PaP2]	True	0.934	671	7.649e-218									VOG20186	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_005884_52	NC_005884	NC_005884	52	42910	43581	-1	E	YP_010088930.1	YP_010088930.1 hypothetical protein KNT55_gp55 [Pseudomonas phage PaMx41]	True	0.93	436	8.205e-139									VOG29880	REFSEQ hypothetical protein; Xu	Xu	0	False	F
