	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000520.1_11	QGNH01000520.1	QGNH01000520.1	11	18396	18911	1	E															0	False	
QGNH01000520.1_12	QGNH01000520.1	QGNH01000520.1	12	18911	19426	1	D							Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF13489.9]					VOG04786	REFSEQ SAM-dependent methyltransferase; Xu	Xu	0	False	
QGNH01000520.1_13	QGNH01000520.1	QGNH01000520.1	13	19390	20136	1	D							Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]								0	False	
QGNH01000520.1_14	QGNH01000520.1	QGNH01000520.1	14	20221	21063	-1	E															0	False	
QGNH01000520.1_15	QGNH01000520.1	QGNH01000520.1	15	21167	22855	-1	E															0	False	
QGNH01000520.1_16	QGNH01000520.1	QGNH01000520.1	16	22855	24291	-1	E															0	False	
QGNH01000520.1_17	QGNH01000520.1	QGNH01000520.1	17	24298	24630	-1	E															0	False	
QGNH01000520.1_18	QGNH01000520.1	QGNH01000520.1	18	24640	25260	-1	E															0	False	
QGNH01000520.1_19	QGNH01000520.1	QGNH01000520.1	19	25276	26013	-1	E															0	False	
QGNH01000520.1_20	QGNH01000520.1	QGNH01000520.1	20	26010	26912	-1	E															0	False	
QGNH01000520.1_21	QGNH01000520.1	QGNH01000520.1	21	26912	30133	-1	E															0	False	
QGNH01000520.1_22	QGNH01000520.1	QGNH01000520.1	22	30133	31461	-1	E															0	False	
QGNH01000520.1_23	QGNH01000520.1	QGNH01000520.1	23	31461	32462	-1	E															0	False	
QGNH01000520.1_24	QGNH01000520.1	QGNH01000520.1	24	32522	32854	-1	E															0	False	
QGNH01000520.1_25	QGNH01000520.1	QGNH01000520.1	25	32868	33209	-1	E															0	False	
QGNH01000520.1_26	QGNH01000520.1	QGNH01000520.1	26	33212	33904	-1	E															0	False	
QGNH01000520.1_27	QGNH01000520.1	QGNH01000520.1	27	33913	35133	-1	E															0	False	
QGNH01000520.1_28	QGNH01000520.1	QGNH01000520.1	28	35148	35975	-1	E															0	False	
QGNH01000520.1_29	QGNH01000520.1	QGNH01000520.1	29	36377	36487	-1	E															0	False	
QGNH01000520.1_30	QGNH01000520.1	QGNH01000520.1	30	36629	36868	-1	E															0	False	
QGNH01000520.1_31	QGNH01000520.1	QGNH01000520.1	31	36875	38998	-1	E															0	False	
QGNH01000520.1_32	QGNH01000520.1	QGNH01000520.1	32	39173	39583	-1	E															0	False	
QGNH01000520.1_33	QGNH01000520.1	QGNH01000520.1	33	39580	41733	-1	E												VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01000520.1_34	QGNH01000520.1	QGNH01000520.1	34	41736	42230	-1	E	YP_009639457.1	YP_009639457.1 hypothetical protein FGG64_gp39 [Salinibacter phage M8CR30-2]	False	0.533	162.0	6.104e-45									0	False	
QGNH01000520.1_35	QGNH01000520.1	QGNH01000520.1	35	42233	42940	-1	E															0	False	
QGNH01000520.1_36	QGNH01000520.1	QGNH01000520.1	36	42941	43432	-1	E															0	False	
QGNH01000520.1_37	QGNH01000520.1	QGNH01000520.1	37	43733	43957	-1	E															0	False	
QGNH01000520.1_38	QGNH01000520.1	QGNH01000520.1	38	44684	45019	-1	E															0	False	
QGNH01000520.1_39	QGNH01000520.1	QGNH01000520.1	39	45218	45451	-1	D	YP_009146525.1	YP_009146525.1 DUF4031 domain-containing protein [Citrobacter phage Moon]	False	0.529	65.0	1.078e-12	Protein of unknown function (DUF4031) [PF13223.9]					VOG11771	REFSEQ DUF4031 domain-containing protein; Xu	Xu	0	False	
QGNH01000520.1_40	QGNH01000520.1	QGNH01000520.1	40	45567	45815	-1	E															0	False	
QGNH01000520.1_41	QGNH01000520.1	QGNH01000520.1	41	46512	46784	1	E															0	False	
QGNH01000520.1_42	QGNH01000520.1	QGNH01000520.1	42	46818	47234	1	E															0	False	
QGNH01000520.1_43	QGNH01000520.1	QGNH01000520.1	43	47788	47979	1	E															0	False	
QGNH01000520.1_44	QGNH01000520.1	QGNH01000520.1	44	48045	49016	1	E	YP_007010953.1	YP_007010953.1 hypothetical protein F494_gp32 [Deep-sea thermophilic phage D6E]	False	0.34	107.0	8.703e-24						VOG22601	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000520.1_45	QGNH01000520.1	QGNH01000520.1	45	49013	49264	1	E															0	False	
QGNH01000520.1_46	QGNH01000520.1	QGNH01000520.1	46	49261	49785	1	E															0	False	
QGNH01000520.1_47	QGNH01000520.1	QGNH01000520.1	47	49767	49967	1	E															0	False	
QGNH01000520.1_48	QGNH01000520.1	QGNH01000520.1	48	49964	51199	1	D							Domain of unknown function (DUF6745) [PF20530.1]								0	False	
QGNH01000520.1_49	QGNH01000520.1	QGNH01000520.1	49	51212	51502	1	E															0	False	
QGNH01000520.1_50	QGNH01000520.1	QGNH01000520.1	50	51505	53025	1	D	YP_010660200.1	YP_010660200.1 TMhelix containing protein [Pseudoalteromonas phage HS1]	False	0.357	289.0	6.451e-83	Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; DEAD/DEAH box helicase [PF00270.32]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01000520.1_51	QGNH01000520.1	QGNH01000520.1	51	53022	55250	1	D	YP_004421762.1	YP_004421762.1 DNA methylase [Synechococcus phage S-CBS3]	True	0.574	830.0	2.986e-265	DNA methylase [PF01555.21]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000520.1_52	QGNH01000520.1	QGNH01000520.1	52	55247	55651	1	D	YP_009639463.1	YP_009639463.1 DNA primase [Salinibacter phage M8CR30-2]	False	0.477	63.0	7.011e-11	CHC2 zinc finger [PF01807.23]								0	False	F
QGNH01000520.1_53	QGNH01000520.1	QGNH01000520.1	53	55618	55788	1	E															0	False	F
QGNH01000520.1_54	QGNH01000520.1	QGNH01000520.1	54	55778	56356	1	E															0	False	F
QGNH01000520.1_55	QGNH01000520.1	QGNH01000520.1	55	56353	56739	1	E	YP_009601846.1	YP_009601846.1 hypothetical protein FDH51_gp59 [Pseudomonas phage LKO4]	False	0.58	130.0	2.186e-34									0	False	F
QGNH01000520.1_56	QGNH01000520.1	QGNH01000520.1	56	56736	57059	1	D	YP_010078132.1	YP_010078132.1 DUF559 domain-containing protein [Ralstonia phage Raharianne]	False	0.56	112.0	1.762e-28	Protein of unknown function (DUF559) [PF04480.15]								0	False	F
QGNH01000520.1_57	QGNH01000520.1	QGNH01000520.1	57	57056	57352	1	E															0	False	F
QGNH01000520.1_58	QGNH01000520.1	QGNH01000520.1	58	57357	57542	1	E															0	False	F
QGNH01000520.1_59	QGNH01000520.1	QGNH01000520.1	59	57491	57688	-1	E															0	False	F
QGNH01000520.1_60	QGNH01000520.1	QGNH01000520.1	60	57744	58061	-1	E															0	False	F
QGNH01000520.1_61	QGNH01000520.1	QGNH01000520.1	61	58205	58723	-1	E															0	False	F
QGNH01000520.1_62	QGNH01000520.1	QGNH01000520.1	62	58723	58998	-1	E															0	False	F
QGNH01000520.1_63	QGNH01000520.1	QGNH01000520.1	63	59011	59283	-1	E															0	False	F
QGNH01000520.1_64	QGNH01000520.1	QGNH01000520.1	64	59280	59417	-1	E															0	False	F
