	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_008152_11	NC_008152	NC_008152	11	9142	9360	1	E			YP_654109.1	YP_654109.1 10.5 [Escherichia phage K1-5]	False	0.991	153.0	1.653e-43													VOG11762	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_12	NC_008152	NC_008152	12	9350	9559	1	E			YP_654110.1	YP_654110.1 11 [Escherichia phage K1-5]	False	0.954	141.0	2.602e-39													VOG11756	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_13	NC_008152	NC_008152	13	9618	9770	1	E			YP_654111.1	YP_654111.1 12 [Escherichia phage K1-5]	False	0.979	106.0	1.753e-27													VOG03454	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_14	NC_008152	NC_008152	14	9757	12297	1	D			YP_654112.1	YP_654112.1 DNA polymerase [Escherichia phage K1-5]	True	1.0	1802.0	0.0								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_008152_15	NC_008152	NC_008152	15	12413	12511	1	E			YP_009789146.1	YP_009789146.1 hypothetical protein HOR60_gp27 [Escherichia phage vB_EcoP_K]	False	1.0	71.0	9.249e-16													VOG01681	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_16	NC_008152	NC_008152	16	12667	13044	1	E			YP_009786425.1	YP_009786425.1 polysaccharide chain length determinant protein [Escherichia phage AAPEc6]	False	0.888	233.0	2.158e-70													VOG11758	REFSEQ polysaccharide chain length determinant protein; Xu	Xu	0	False	
NC_008152_17	NC_008152	NC_008152	17	13054	13353	1	E			YP_654116.1	YP_654116.1 15.5 [Escherichia phage K1-5]	False	0.966	201.0	7.985999999999999e-60													VOG02714	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_18	NC_008152	NC_008152	18	13523	14329	1	E			YP_654117.1	YP_654117.1 16 [Escherichia phage K1-5]	True	0.96	543.0	5.326e-175													VOG03457	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_19	NC_008152	NC_008152	19	14339	14557	1	E			YP_009789150.1	YP_009789150.1 hypothetical protein HOR60_gp31 [Escherichia phage vB_EcoP_K]	False	1.0	160.0	5.544e-46													VOG02714	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_20	NC_008152	NC_008152	20	14663	15034	1	E			YP_654119.1	YP_654119.1 18 [Escherichia phage K1-5]	False	0.89	230.0	2.454e-69													VOG11759	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_21	NC_008152	NC_008152	21	15337	16365	1	E			YP_654121.1	YP_654121.1 exonuclease [Escherichia phage K1-5]	True	1.0	731.0	1.203e-238													VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
NC_008152_22	NC_008152	NC_008152	22	16350	16760	1	D			YP_654122.1	YP_654122.1 endonuclease VII [Escherichia phage K1-5]	False	0.973	281.0	9.292e-87								Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
NC_008152_23	NC_008152	NC_008152	23	16753	17760	1	E			YP_654123.1	YP_654123.1 metallo-phosphoesterase [Escherichia phage K1-5]	True	0.997	708.0	1.03e-230													VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
NC_008152_24	NC_008152	NC_008152	24	17861	18364	1	D			YP_654124.1	YP_654124.1 nucleotide kinase [Escherichia phage K1-5]	True	1.0	363.0	1.734e-114								Protein of unknwon function (DUF3310) [PF11753.11]					VOG02039	REFSEQ nucleotide kinase; Xu	Xu	1	False	
NC_008152_25	NC_008152	NC_008152	25	18366	19313	1	D			YP_654125.1	YP_654125.1 24 [Escherichia phage K1-5]	True	0.995	664.0	4.575e-216								DNA ligase OB-like domain [PF14743.9]; ATP dependent DNA ligase domain [PF01068.24]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	V
NC_008152_26	NC_008152	NC_008152	26	19285	19500	1	E			YP_009786437.1	YP_009786437.1 hypothetical protein HOR20_gp27 [Escherichia phage AAPEc6]	False	0.927	140.0	3.95e-39													VOG06330	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_27	NC_008152	NC_008152	27	19463	19633	1	E			YP_009788960.1	YP_009788960.1 hypothetical protein HOR57_gp03 [Escherichia phage vB_EcoP_B]	False	0.933	112.0	1.495e-29													VOG11760	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_28	NC_008152	NC_008152	28	19630	20157	1	D			YP_654128.1	YP_654128.1 acetyltransferase [Escherichia phage K1-5]	True	0.985	366.0	2.039e-115								Acetyltransferase (GNAT) domain [PF13420.10]; Acetyltransferase (GNAT) family [PF00583.28]; Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) domain [PF13508.10]					VOG00089	sp|A0A0S0MX59|AT_BPPAM 5-NmdU N-acetyltransferase; XhXp	Xh;Xp	0	False	
NC_008152_29	NC_008152	NC_008152	29	20167	20373	1	E			YP_654129.1	YP_654129.1 28 [Escherichia phage K1-5]	False	0.89	128.0	4.549e-35													VOG11761	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_30	NC_008152	NC_008152	30	20375	21925	1	D			YP_654130.1	YP_654130.1 head-tail adaptor [Escherichia phage K1-5]	True	0.951	1033.0	0.0								Bacteriophage head to tail connecting protein [PF12236.11]					VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xr;Xs;Xp	0	False	V
NC_008152_31	NC_008152	NC_008152	31	21925	22845	1	E			YP_654131.1	YP_654131.1 head scaffolding protein [Escherichia phage K1-5]	True	0.902	578.0	3.89e-186													VOG00327	sp|P20324|SCAF_BPT3 Capsid assembly scaffolding protein; Xs	Xs	0	False	V
NC_008152_32	NC_008152	NC_008152	32	22925	24133	1	E			YP_654132.1	YP_654132.1 31 [Escherichia phage K1-5]	True	0.94	794.0	2.543e-259													VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	V
NC_008152_33	NC_008152	NC_008152	33	24188	24925	1	D			YP_654133.1	YP_654133.1 32 [Escherichia phage K1-5]	True	0.98	508.0	2.762e-163								Tail tubular protein [PF17212.6]								0	False	
NC_008152_34	NC_008152	NC_008152	34	24925	27327	1	E			YP_654134.1	YP_654134.1 33 [Escherichia phage K1-5]	True	0.978	1650.0	0.0													VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xr;Xs;Xp	0	False	V
NC_008152_35	NC_008152	NC_008152	35	27327	28049	1	E			YP_654135.1	YP_654135.1 internal virion protein [Escherichia phage K1-5]	True	0.847	422.0	1.5459999999999999e-133													VOG00167	sp|P03724|GP14_BPT7 Internal virion protein gp14; XpXrXs	Xr;Xs;Xp	0	False	V
NC_008152_36	NC_008152	NC_008152	36	28049	30997	1	D			YP_654136.1	YP_654136.1 lysozyme domain-containing protein [Escherichia phage K1-5]	True	0.948	1956.0	0.0								Phage lysozyme [PF00959.22]					VOG00887	sp|Q7Y5N4|EXLYS_BPSP6 Peptidoglycan hydrolase gp36; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	V
NC_008152_37	NC_008152	NC_008152	37	31062	34247	1	E			YP_654137.1	YP_654137.1 36 [Escherichia phage K1-5]	True	0.934	2076.0	0.0													VOG00094	sp|P03726|EXLYS_BPT7 Peptidoglycan transglycosylase gp16; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	V
NC_008152_38	NC_008152	NC_008152	38	34247	35209	1	D			YP_654138.1	YP_654138.1 tail fiber protein [Escherichia phage K1-5]	True	0.977	661.0	9.876e-215								Phage T7 tail fibre protein [PF03906.17]					VOG29093	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008152_39	NC_008152	NC_008152	39	35219	35413	1	D			YP_654139.1	YP_654139.1 holin [Escherichia phage K1-5]	False	1.0	140.0	3.806e-39								Phage holin T7 family, holin superfamily II [PF10746.12]					VOG01358	sp|P10307|HOLIN_BPT3 Holin; XhXp	Xh;Xp	0	False	
NC_008152_40	NC_008152	NC_008152	40	35397	35696	1	E			YP_425017.1	YP_425017.1 terminase small subunit [Escherichia phage K1E]	False	0.952	200.0	2.062e-59													VOG00438	sp|P03693|TERS_BPT7 Terminase, small subunit gp18; Xr	Xr	0	False	V
NC_008152_41	NC_008152	NC_008152	41	35696	37594	1	E			YP_654141.1	YP_654141.1 terminase large subunit [Escherichia phage K1-5]	True	0.965	1285.0	0.0													VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
NC_008152_42	NC_008152	NC_008152	42	37756	38034	1	E			YP_654142.1	YP_654142.1 acetyl-CoA acetyltransferase [Escherichia phage K1-5]	False	0.916	179.0	5.222e-52																0	False	
NC_008152_43	NC_008152	NC_008152	43	38053	38343	1	E			YP_654143.1	YP_654143.1 acetyl-CoA acetyltransferase [Escherichia phage K1-5]	False	0.959	196.0	5.7620000000000004e-58																0	False	
NC_008152_44	NC_008152	NC_008152	44	38346	38690	1	C	K08640	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	YP_009786456.1	YP_009786456.1 endolysin [Escherichia phage AAPEc6]	False	1.0	249.0	4.116e-76	MER0045727	M15A	MER0045727 - subfamily M15A non-peptidase homologues () [M15.UNA]#M15A#{peptidase unit: 27-105}~source AAR90085~	False	1.0	169.0	4.016e-48	Peptidase M15 [PF08291.14]; Bacterial protein of unknown function (DUF882) [PF05951.16]					VOG02154	REFSEQ endolysin; Xu	Xu	0	False	P
NC_008152_45	NC_008152	NC_008152	45	38799	38948	1	E			YP_009786458.1	YP_009786458.1 holin [Escherichia phage AAPEc6]	False	0.876	92.0	1.1109999999999998e-22													VOG11764	REFSEQ holin; Xu	Xu	0	False	
NC_008152_46	NC_008152	NC_008152	46	39026	39235	1	E			YP_654146.1	YP_654146.1 Rz-like spanin [Escherichia phage K1-5]	False	0.949	140.0	4.903e-39													VOG02281	REFSEQ Rz-like spanin; Xu	Xu	0	False	
NC_008152_47	NC_008152	NC_008152	47	39367	41265	1	D			YP_654147.1	YP_654147.1 tail spike protein [Escherichia phage K1-5]	True	0.931	1234.0	0.0	MER0183311	S74	MER0183311 - family S74 unassigned peptidases () [S74.UPW]#S74#{peptidase unit: 505-579}~source CAA71133~	False	1.0	166.0	1.42e-40	Chaperone of endosialidase [PF13884.9]					VOG01620	REFSEQ tail fiber protein; Xu	Xu	0	False	PF
NC_008152_48	NC_008152	NC_008152	48	41351	43786	1	D			YP_654148.1	YP_654148.1 tail spike protein [Escherichia phage K1-5]	True	0.995	1707.0	0.0	MER0151063	S74	MER0151063 - Bacillus subtilis phage GA-1 neck appendage CIMCD self-cleaving protein () [S74.002]#S74#{peptidase unit: 620-715}~source Q9FZW3~	False	0.466	65.0	4.983e-09	Catalytic beta propeller domain of bacteriophage endosialidase [PF12217.11]; Catalytic domain of bacteriophage endosialidase [PF12219.11]; Beta barrel domain of bacteriophage endosialidase [PF12195.11]; N terminal extension of bacteriophage endosialidase [PF12218.11]	GH58	GH58 endo-N-acetylneuraminidase or endo-sialidase (EC 3.2.1.129)	3.2.1.129	GH58.hmm	VOG00398	sp|Q04830|FIBER_BPK1F Tail spike protein; XhXpXs	Xh;Xs;Xp	0	False	VPF
NC_008152_49	NC_008152	NC_008152	49	43764	43913	1	E			YP_654149.1	YP_654149.1 48 [Escherichia phage K1-5]	False	0.862	90.0	3.957e-22													VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_008152_50	NC_008152	NC_008152	50	43984	44112	1	E			YP_654150.1	YP_654150.1 49 [Escherichia phage K1-5]	False	1.0	95.0	6.057e-24																0	False	F
