	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001281.1_55	QGNH01001281.1	QGNH01001281.1	55	41908	42246	-1	E																				0	False	
QGNH01001281.1_56	QGNH01001281.1	QGNH01001281.1	56	42347	42592	-1	E																				0	False	
QGNH01001281.1_57	QGNH01001281.1	QGNH01001281.1	57	42716	43627	-1	D			YP_010663893.1	YP_010663893.1 phosphoadenosine phosphosulfate reductase family protein [Yersinia phage P37]	False	0.374	145.0	6.833999999999999e-37								Phosphoadenosine phosphosulfate reductase family [PF01507.22]	VOG01424	sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290; Xu	Xu	0	False	
QGNH01001281.1_58	QGNH01001281.1	QGNH01001281.1	58	43709	44140	-1	E																				0	False	
QGNH01001281.1_59	QGNH01001281.1	QGNH01001281.1	59	44109	44996	-1	E																				0	False	
QGNH01001281.1_60	QGNH01001281.1	QGNH01001281.1	60	45330	45563	1	E																				0	False	F
QGNH01001281.1_61	QGNH01001281.1	QGNH01001281.1	61	45565	45738	1	E																				0	False	F
QGNH01001281.1_62	QGNH01001281.1	QGNH01001281.1	62	45756	46235	1	E																				0	False	F
QGNH01001281.1_63	QGNH01001281.1	QGNH01001281.1	63	47015	47776	1	D			YP_009226084.1	YP_009226084.1 Erf-like ssDNA annealing protein [Pseudoalteromonas phage Pq0]	False	0.488	113.0	1.139e-26								ERF superfamily [PF04404.15]	VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
QGNH01001281.1_64	QGNH01001281.1	QGNH01001281.1	64	47773	47868	1	E																				0	False	F
QGNH01001281.1_65	QGNH01001281.1	QGNH01001281.1	65	47865	48404	1	E																				0	False	F
QGNH01001281.1_66	QGNH01001281.1	QGNH01001281.1	66	48427	49134	1	D			YP_009665241.1	YP_009665241.1 DNA methyltransferase [Paramecium bursaria Chlorella virus NYs1]	False	0.461	99.0	6.158e-22								C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xh;Xp	0	False	F
QGNH01001281.1_67	QGNH01001281.1	QGNH01001281.1	67	49145	49417	1	E																				0	False	F
QGNH01001281.1_68	QGNH01001281.1	QGNH01001281.1	68	49414	49689	1	E																				0	False	F
QGNH01001281.1_69	QGNH01001281.1	QGNH01001281.1	69	49668	50135	1	E																				0	False	F
