target	query	e-value	score	length	start	end
strain_GIC31_complete_genome_2626649_2627794_-	K08217	3.5e-22	75.7	381	39	366
strain_GIC31_complete_genome_2669219_2670472_+	K08217	2.8e-87	290.6	417	6	408
strain_GIC31_complete_genome_2082362_2083579_+	K08217	5.6e-59	197.1	405	1	393
strain_GIC31_complete_genome_2639600_2640805_+	K19577	6.4e-90	299.7	401	20	396
strain_GIC31_complete_genome_2485199_2486692_+	K18926	5.7e-163	540.3	497	10	487
strain_GIC31_complete_genome_928860_930011_+	K05820	3.5e-80	266.8	383	7	376
strain_GIC31_complete_genome_2502144_2503349_+	K08217	1.4e-61	205.8	401	7	394
strain_GIC31_complete_genome_1330731_1332224_-	K03305	1.6e-160	532.7	497	14	496
strain_GIC31_complete_genome_116266_116988_+	K18214	2.2e-90	300.6	240	1	237
strain_GIC31_complete_genome_882035_883561_+	K20118	4.8e-240	795.7	508	2	502
strain_GIC31_complete_genome_883671_885704_+	K20118	4.1e-289	957.8	677	2	656
strain_GIC31_complete_genome_532344_533885_-	K02791	5.9e-241	798.6	513	3	511
strain_GIC31_complete_genome_2730199_2731686_+	K02804	9.4e-198	655.7	495	1	492
strain_GIC31_complete_genome_2637035_2638663_+	K20108	1.3e-283	939.0	542	1	541
strain_GIC31_complete_genome_464306_465187_+	K20118	7.5e-93	309.0	293	3	263
strain_GIC31_complete_genome_466937_467293_+	K20118	1.9e-38	129.3	118	2	113
strain_GIC31_complete_genome_535505_537433_-	K02757	7e-253	838.3	642	5	638
strain_GIC31_complete_genome_2719271_2721124_-	K02757	1.2e-241	801.2	617	2	615
strain_GIC31_complete_genome_1393637_1395058_-	K02810	1.2e-190	632.7	473	3	467
strain_GIC31_complete_genome_726118_727566_+	K02819	4.7e-209	692.7	482	1	476
strain_GIC31_complete_genome_1375433_1377322_-	K02757	6.4e-212	702.9	629	5	627
strain_GIC31_complete_genome_311440_312813_+	K02810	1.2e-172	573.2	457	1	454
strain_GIC31_complete_genome_2628491_2629081_-	K03652	2.7e-74	247.8	196	3	194
strain_GIC31_complete_genome_38324_39154_+	K02619	6.8e-53	177.6	276	4	254
strain_GIC31_complete_genome_2379206_2380132_-	K00826	1.6e-82	275.3	308	8	304
strain_GIC31_complete_genome_479764_481344_+	K02636	9.4e-23	77.8	526	425	523
strain_GIC31_complete_genome_479764_481344_+	K09471	3.1e-59	197.9	526	24	407
strain_GIC31_complete_genome_1320232_1321764_+	K02636	3.2e-23	79.2	510	440	500
strain_GIC31_complete_genome_1320232_1321764_+	K09471	1.4e-56	189.3	510	7	384
strain_GIC31_complete_genome_1252633_1253547_+	K07260	4.5e-76	254.0	304	8	300
strain_GIC31_complete_genome_2741633_2742472_+	K07260	3.2e-70	234.6	279	7	276
strain_GIC31_complete_genome_1667980_1668633_-	K17733	6.8e-62	206.9	207	34	194
strain_GIC31_complete_genome_719368_720441_+	K02851	5.3e-117	388.5	357	8	331
strain_GIC31_complete_genome_1796534_1797493_-	K01000	1.1e-115	384.1	319	5	318
strain_GIC31_complete_genome_2213024_2214043_-	K10255	4.4e-122	405.8	339	6	328
strain_GIC31_complete_genome_2613977_2614966_+	K01066	4.1e-33	112.6	329	75	327
strain_GIC31_complete_genome_2830344_2831423_-	K01066	7.5e-97	322.6	359	41	356
strain_GIC31_complete_genome_163996_164943_+	K01066	1.2e-103	345.1	315	5	311
strain_GIC31_complete_genome_2570205_2571146_-	K01066	8.8e-41	137.6	313	51	311
strain_GIC31_complete_genome_326673_327815_+	K19430	2e-175	580.4	380	2	371
strain_GIC31_complete_genome_1428159_1428617_-	K02171	2.4e-36	122.6	152	6	127
strain_GIC31_complete_genome_1623243_1624364_-	K00754	4e-86	287.3	349	3	347
strain_GIC31_complete_genome_1216326_1217402_+	K00060	1.4e-146	485.1	358	15	356
strain_GIC31_complete_genome_2072318_2073457_+	K00148	9.9e-100	330.6	379	1	379
strain_GIC31_complete_genome_1915975_1917012_-	K00344	3.2e-85	283.9	344	1	343
strain_GIC31_complete_genome_700183_700653_+	K03839	1.2e-20	71.6	156	1	154
strain_GIC31_complete_genome_897025_897531_-	K03839	2.9e-33	112.9	168	1	152
strain_GIC31_complete_genome_2496915_2497583_-	K16326	7.5e-65	215.8	222	2	221
strain_GIC31_complete_genome_2306231_2306941_-	K10914	1.1e-34	118.0	236	15	222
strain_GIC31_complete_genome_1756183_1758126_-	K12132	9.7e-105	348.0	647	9	390
strain_GIC31_complete_genome_1403924_1404808_-	K06221	4.1e-135	447.6	294	8	286
strain_GIC31_complete_genome_2078348_2079181_+	K06221	4.9e-137	454.1	277	3	274
strain_GIC31_complete_genome_1528948_1529760_-	K06221	9.3e-125	413.7	270	3	269
strain_GIC31_complete_genome_2800447_2801283_+	K06221	1.5e-112	373.5	278	1	276
strain_GIC31_complete_genome_707168_708058_+	K05275	1.5e-62	209.4	296	23	283
strain_GIC31_complete_genome_1185018_1185887_-	K23107	1e-47	160.2	289	10	287
strain_GIC31_complete_genome_1782598_1783509_-	K06180	8.7e-130	431.3	286	3	283
strain_GIC31_complete_genome_1868812_1869678_-	K06180	1.4e-87	292.1	288	14	285
strain_GIC31_complete_genome_1658037_1658996_-	K23536	1e-102	341.5	305	2	305
strain_GIC31_complete_genome_189493_190449_+	K10440	5.2e-123	408.2	318	19	317
strain_GIC31_complete_genome_188013_189491_+	K10441	1e-235	782.3	492	3	490
strain_GIC31_complete_genome_276946_277947_+	K10440	2.6e-84	280.5	333	19	325
strain_GIC31_complete_genome_1658993_1660057_-	K23535	7.4e-120	398.5	337	2	322
strain_GIC31_complete_genome_1660054_1661580_-	K23537	2.1e-252	837.5	508	4	502
strain_GIC31_complete_genome_96470_97348_+	K16787	5.5e-118	391.7	292	1	284
strain_GIC31_complete_genome_844450_845562_+	K02071	5.2e-156	517.9	370	27	366
strain_GIC31_complete_genome_1152506_1153228_+	K02028	9.4e-138	457.5	240	1	239
strain_GIC31_complete_genome_2802820_2803566_-	K02071	2e-119	397.3	248	1	221
strain_GIC31_complete_genome_1338568_1339602_+	K02071	7.7e-156	517.4	344	1	334
strain_GIC31_complete_genome_1593370_1594167_-	K05847	1.1e-124	414.0	265	12	260
strain_GIC31_complete_genome_380075_381199_-	K05847	8.1e-138	457.4	374	1	366
strain_GIC31_complete_genome_1882777_1883850_-	K15583	2.5e-197	655.1	357	2	342
strain_GIC31_complete_genome_1181598_1182485_+	K02010	8.6e-85	283.0	295	3	216
strain_GIC31_complete_genome_632059_632991_-	K25144	2.7e-125	415.4	310	2	310
strain_GIC31_complete_genome_95658_96494_+	K16786	1.7e-121	404.2	278	1	276
strain_GIC31_complete_genome_2017020_2017985_-	K03522	1.8e-121	404.1	321	3	317
strain_GIC31_complete_genome_456580_457458_-	K11921	8.3e-57	190.3	292	1	287
strain_GIC31_complete_genome_1855037_1855915_-	K21900	3.1e-50	168.8	292	1	288
strain_GIC31_complete_genome_1893267_1894499_-	K09458	8e-157	520.6	384	2	381
strain_GIC31_complete_genome_1744433_1745353_-	K00645	2.3e-99	330.8	306	1	294
strain_GIC31_complete_genome_1743700_1744440_-	K00059	2e-104	347.1	239	2	238
strain_GIC31_complete_genome_1638472_1639173_-	K03183	1.1e-97	325.0	233	4	233
strain_GIC31_complete_genome_2095315_2095929_-	K10718	1.3e-22	77.6	204	38	142
strain_GIC31_complete_genome_410690_411316_-	K18897	1.2e-25	87.8	208	30	153
strain_GIC31_complete_genome_2108252_2108977_-	K18896	2.9e-26	89.7	228	12	228
strain_GIC31_complete_genome_684182_685588_+	K03215	1.4e-205	682.0	468	15	466
strain_GIC31_complete_genome_2145068_2146072_-	K21786	6e-56	186.9	334	36	332
strain_GIC31_complete_genome_2867599_2868141_-	K21908	4.3e-15	52.5	180	4	178
strain_GIC31_complete_genome_2608265_2609041_+	K02557	7.1e-67	223.4	258	1	239
strain_GIC31_complete_genome_493254_494270_-	K01784	1.7e-145	483.7	338	3	337
strain_GIC31_complete_genome_499836_500780_+	K02377	3.2e-163	540.8	314	1	310
strain_GIC31_complete_genome_323825_325804_+	K24300	3.7e-214	710.1	659	21	611
strain_GIC31_complete_genome_500789_501877_+	K01711	1e-201	669.2	362	4	354
strain_GIC31_complete_genome_2253394_2254302_+	K07071	3.7e-133	443.2	302	1	299
strain_GIC31_complete_genome_1328156_1329193_-	K01784	4.3e-32	109.4	341	2	322
strain_GIC31_complete_genome_2646087_2646779_+	K07118	2.9e-49	165.3	230	21	229
strain_GIC31_complete_genome_909540_910295_+	K06889	2.9e-23	79.6	251	27	244
strain_GIC31_complete_genome_507331_508722_+	K16011	1.6e-99	330.5	463	3	443
strain_GIC31_complete_genome_2859160_2860098_-	K22044	6e-88	292.4	312	42	300
strain_GIC31_complete_genome_2746337_2748124_-	K16052	5.7e-07	26.3	595	10	195
strain_GIC31_complete_genome_2746337_2748124_-	K03442	3.1e-19	26.8	595	396	483
strain_GIC31_complete_genome_2396977_2398050_+	K22227	4.7e-151	501.5	357	3	354
strain_GIC31_complete_genome_2294249_2294965_-	K04069	3.8e-72	240.7	238	4	233
strain_GIC31_complete_genome_2632419_2633114_+	K10026	3.5e-58	194.7	231	1	231
strain_GIC31_complete_genome_1884900_1885826_-	K15581	8.6e-121	400.9	308	1	307
strain_GIC31_complete_genome_1883875_1884900_-	K15582	3.4e-128	424.5	327	5	327
strain_GIC31_complete_genome_1470566_1471426_-	K02033	2.1e-19	66.6	286	66	278
strain_GIC31_complete_genome_498166_499062_+	K01840	7.8e-47	157.5	298	4	213
strain_GIC31_complete_genome_805195_806076_+	K01840	7.7e-51	170.8	293	3	213
strain_GIC31_complete_genome_2203427_2204581_-	K00975	2.7e-149	495.2	384	3	382
strain_GIC31_complete_genome_1875799_1877310_-	K06131	8e-147	488.1	503	32	503
strain_GIC31_complete_genome_1190737_1191621_+	K04763	3.1e-100	334.2	294	5	293
strain_GIC31_complete_genome_1722772_1723653_-	K03733	5.1e-92	306.9	293	9	292
strain_GIC31_complete_genome_1349896_1350906_-	K03733	8.8e-76	253.3	336	27	330
strain_GIC31_complete_genome_512872_513741_-	K04763	1.2e-55	186.9	289	9	286
strain_GIC31_complete_genome_1222135_1223145_-	K04763	1.4e-22	77.9	336	9	284
strain_GIC31_complete_genome_179862_180497_+	K19267	1.4e-27	94.2	211	1	204
strain_GIC31_complete_genome_817385_818797_+	K19267	6e-17	58.7	470	4	239
strain_GIC31_complete_genome_2332993_2333697_-	K07118	1e-26	91.3	234	1	204
strain_GIC31_complete_genome_1397568_1398188_+	K07118	5.9e-43	144.7	206	3	203
strain_GIC31_complete_genome_1281408_1282112_+	K00059	1.8e-59	199.0	234	4	227
strain_GIC31_complete_genome_1207776_1208471_+	K00059	2.8e-61	205.0	231	3	231
strain_GIC31_complete_genome_1897483_1898133_-	K00588	2.9e-42	142.1	216	10	215
strain_GIC31_complete_genome_1718955_1719383_-	K02388	1.5e-53	179.2	142	1	141
strain_GIC31_complete_genome_1710773_1711564_-	K02392	2.4e-81	270.8	263	1	262
strain_GIC31_complete_genome_402341_403177_+	K02391	1.5e-75	251.7	278	13	273
strain_GIC31_complete_genome_403189_403968_+	K02392	1e-67	226.0	259	1	259
strain_GIC31_complete_genome_1615983_1618802_-	K03722	1.4e-187	622.8	939	229	927
strain_GIC31_complete_genome_1615983_1618802_-	K02342	1.3e-62	208.7	939	3	304
strain_GIC31_complete_genome_983153_984088_+	K01962	1e-154	513.4	311	3	308
strain_GIC31_complete_genome_1707624_1707989_-	K03413	1.3e-45	153.9	121	3	118
strain_GIC31_complete_genome_428002_428679_-	K07775	1.3e-75	251.6	225	2	222
strain_GIC31_complete_genome_1202252_1202968_+	K07775	2.1e-114	379.1	238	3	236
strain_GIC31_complete_genome_2850167_2850877_-	K07668	5.4e-116	383.6	236	1	235
strain_GIC31_complete_genome_370501_371187_+	K18941	1.7e-87	289.7	228	5	226
strain_GIC31_complete_genome_2256405_2257094_+	K07775	3.4e-96	319.3	229	7	227
strain_GIC31_complete_genome_991422_992126_+	K07658	2.9e-109	362.6	234	3	230
strain_GIC31_complete_genome_350815_351177_+	K02490	2.2e-42	142.3	120	1	118
strain_GIC31_complete_genome_1136480_1137211_+	K07699	5.1e-89	295.5	243	2	238
strain_GIC31_complete_genome_2612302_2612994_-	K07658	1.9e-90	300.7	230	1	226
strain_GIC31_complete_genome_2288056_2288691_-	K11618	1.9e-86	287.2	206	2	204
strain_GIC31_complete_genome_1387310_1387990_+	K18349	9.4e-87	287.6	226	3	225
strain_GIC31_complete_genome_1171922_1173040_+	K20977	6.3e-67	223.8	372	2	371
strain_GIC31_complete_genome_1454179_1454856_-	K07658	1.3e-72	242.1	213	2	210
strain_GIC31_complete_genome_691720_692400_+	K07668	4.3e-82	272.4	226	2	225
strain_GIC31_complete_genome_723524_724216_+	K07692	5.9e-94	311.0	230	2	230
strain_GIC31_complete_genome_2724284_2725099_-	K07775	1.4e-65	218.6	223	7	221
strain_GIC31_complete_genome_2149252_2149614_-	K03413	2.9e-37	126.5	120	1	116
strain_GIC31_complete_genome_1303986_1304651_-	K07775	1.5e-72	241.6	221	2	220
strain_GIC31_complete_genome_2310619_2311326_-	K07720	1.1e-79	146.5	232	126	229
strain_GIC31_complete_genome_2310619_2311326_-	K07720	1.1e-79	123.2	232	1	117
strain_GIC31_complete_genome_2163402_2164064_-	K07770	6.7e-99	327.4	220	1	219
strain_GIC31_complete_genome_397597_398376_-	K02477	8.1e-38	127.8	245	2	192
strain_GIC31_complete_genome_1174577_1175458_-	K03415	8.2e-88	292.7	291	3	290
strain_GIC31_complete_genome_1633890_1634936_-	K01735	6.1e-104	346.1	343	5	340
strain_GIC31_complete_genome_1115282_1115767_+	K00891	1.9e-38	130.3	161	3	151
strain_GIC31_complete_genome_2739548_2740654_+	K00005	4e-156	516.8	368	3	365
strain_GIC31_complete_genome_84308_84967_+	K02982	6.9e-100	331.5	219	1	209
strain_GIC31_complete_genome_434581_435462_+	K07506	1.5e-32	110.7	293	109	288
strain_GIC31_complete_genome_2676516_2677295_+	K02099	2.1e-61	205.8	259	5	256
strain_GIC31_complete_genome_1369159_1369956_+	K02099	1.9e-41	140.1	265	26	264
strain_GIC31_complete_genome_1405449_1406366_+	K02099	6.1e-30	101.8	305	43	300
strain_GIC31_complete_genome_1373043_1373915_+	K13653	1.1e-73	246.1	290	2	289
strain_GIC31_complete_genome_1269190_1270386_-	K07720	8.8e-42	141.2	398	165	393
strain_GIC31_complete_genome_345516_346271_-	K07720	1.2e-24	84.6	251	25	247
strain_GIC31_complete_genome_346778_347893_-	K10680	6.4e-74	246.9	371	1	330
strain_GIC31_complete_genome_1047729_1048667_+	K17216	5.1e-135	446.6	312	3	299
strain_GIC31_complete_genome_35332_36285_+	K01738	3e-141	469.1	317	2	309
strain_GIC31_complete_genome_257945_259126_+	K01696	7e-227	751.9	393	7	390
strain_GIC31_complete_genome_552594_553853_-	K11936	3.7e-142	471.9	419	15	415
strain_GIC31_complete_genome_1284392_1285453_+	K22907	9.1e-36	120.5	353	1	231
strain_GIC31_complete_genome_541101_542156_+	K19427	8.5e-60	199.8	351	4	340
strain_GIC31_complete_genome_608966_611650_+	K22708	5.8e-37	125.2	894	566	839
strain_GIC31_complete_genome_608966_611650_+	K06320	1.5e-09	33.4	894	164	415
strain_GIC31_complete_genome_771206_772609_+	K03797	3.1e-115	383.8	467	20	463
strain_GIC31_complete_genome_2362674_2363048_-	K21903	4.9e-38	128.4	124	6	119
strain_GIC31_complete_genome_1437687_1438025_-	K22043	1.3e-43	145.6	112	11	111
strain_GIC31_complete_genome_642147_642470_+	K03892	8e-29	98.5	107	3	102
strain_GIC31_complete_genome_1414938_1415309_+	K21903	5.2e-37	125.0	123	2	117
strain_GIC31_complete_genome_215017_215256_+	K03892	6.7e-27	92.3	79	2	74
strain_GIC31_complete_genome_291885_293108_-	K01460	1.3e-18	60.1	391	9	385
strain_GIC31_complete_genome_1597868_1599412_+	K05712	2.8e-101	337.2	514	9	512
strain_GIC31_complete_genome_2080499_2081143_+	K11068	1e-58	196.4	214	6	213
strain_GIC31_complete_genome_831124_831795_+	K11068	2.1e-71	238.4	223	17	220
strain_GIC31_complete_genome_1286746_1287645_+	K05340	2.6e-100	333.4	299	13	298
strain_GIC31_complete_genome_179275_179838_+	K00788	2.6e-65	217.9	187	3	184
strain_GIC31_complete_genome_2894966_2895814_+	K06215	2.1e-150	498.1	282	1	281
strain_GIC31_complete_genome_440441_442150_+	K03406	5.1e-91	303.0	569	1	568
strain_GIC31_complete_genome_406992_408731_+	K03406	9e-71	236.7	579	8	576
strain_GIC31_complete_genome_1163884_1164678_-	K07124	4.3e-102	339.2	264	1	255
strain_GIC31_complete_genome_972698_973429_+	K00059	3.1e-58	195.0	243	2	237
strain_GIC31_complete_genome_2662098_2662895_-	K00034	1.3e-116	386.1	265	3	261
strain_GIC31_complete_genome_457563_458294_+	K16066	1.8e-71	238.2	243	4	242
strain_GIC31_complete_genome_1381078_1381863_-	K07124	2.5e-101	336.8	261	2	256
strain_GIC31_complete_genome_834193_835095_-	K00059	6.8e-77	256.4	300	33	298
strain_GIC31_complete_genome_145455_146240_-	K18009	8e-73	242.2	261	7	257
strain_GIC31_complete_genome_1877392_1878114_+	K18009	7.7e-62	206.3	240	3	240
strain_GIC31_complete_genome_2792488_2793237_-	K00038	2.7e-99	329.7	249	2	248
strain_GIC31_complete_genome_455123_455872_-	K00038	7.8e-80	265.6	249	2	248
strain_GIC31_complete_genome_210750_211454_-	K16216	1.4e-80	268.7	234	1	233
strain_GIC31_complete_genome_1506885_1507745_-	K07124	1e-49	166.8	286	21	265
strain_GIC31_complete_genome_573541_574290_+	K07124	2.2e-60	202.0	249	1	229
strain_GIC31_complete_genome_1178192_1178938_+	K07124	1.7e-64	215.6	248	2	234
strain_GIC31_complete_genome_1154562_1155326_-	K00059	1.5e-70	235.5	254	2	250
strain_GIC31_complete_genome_1369990_1370748_-	K00059	1.7e-70	235.3	236	1	235
strain_GIC31_complete_genome_396800_397561_+	K00059	3.7e-47	158.6	253	6	251
strain_GIC31_complete_genome_1866681_1867454_-	K00208	3.7e-112	372.3	257	6	256
strain_GIC31_complete_genome_717965_718630_+	K01838	1.2e-81	271.9	221	3	218
strain_GIC31_complete_genome_786016_786666_+	K06019	6.6e-82	271.6	216	1	211
strain_GIC31_complete_genome_2602386_2604560_+	K11383	1.2e-102	301.9	724	368	721
strain_GIC31_complete_genome_2602386_2604560_+	K07652	3.7e-122	374.6	724	363	719
strain_GIC31_complete_genome_1071355_1073118_+	K02491	1.9e-69	232.4	587	255	582
strain_GIC31_complete_genome_2774014_2776092_+	K21084	1.8e-112	293.5	692	339	691
strain_GIC31_complete_genome_2774014_2776092_+	K11383	1.1e-31	30.2	692	166	280
strain_GIC31_complete_genome_400350_402281_+	K07652	8.5e-113	375.6	643	7	641
strain_GIC31_complete_genome_992123_993850_+	K07652	3.3e-119	396.8	575	8	573
strain_GIC31_complete_genome_2658507_2660561_+	K07652	6.4e-120	399.0	684	30	678
strain_GIC31_complete_genome_2848322_2850163_-	K07652	5.5e-173	574.4	613	2	605
strain_GIC31_complete_genome_2146697_2149255_-	K07642	2.5e-86	44.8	839	6	278
strain_GIC31_complete_genome_2146697_2149255_-	K07652	8e-113	366.6	839	364	830
strain_GIC31_complete_genome_2146697_2149255_-	K11383	6e-100	301.9	839	455	827
strain_GIC31_complete_genome_1202968_1204671_+	K07651	5.1e-179	594.0	567	3	565
strain_GIC31_complete_genome_2257091_2258476_+	K07642	2.6e-103	343.6	461	5	458
strain_GIC31_complete_genome_2449738_2451576_+	K07652	2.7e-109	363.9	612	109	607
strain_GIC31_complete_genome_2610926_2612305_-	K18940	7.1e-86	286.3	450	3	445
strain_GIC31_complete_genome_418778_419953_-	K07652	4.8e-89	297.0	391	36	373
strain_GIC31_complete_genome_1454834_1456237_-	K07642	3.3e-95	316.8	467	5	459
strain_GIC31_complete_genome_1302643_1303989_-	K07642	2.4e-85	284.5	435	6	435
strain_GIC31_complete_genome_1387980_1389122_+	K18350	2e-80	268.4	380	44	376
strain_GIC31_complete_genome_426611_427954_-	K07642	7.4e-82	273.0	447	21	447
strain_GIC31_complete_genome_692402_693403_+	K07636	1.2e-52	176.9	333	101	328
strain_GIC31_complete_genome_2723019_2724287_-	K07642	4.4e-68	227.4	418	3	415
strain_GIC31_complete_genome_652574_655375_+	K21024	1.2e-132	440.7	933	371	800
strain_GIC31_complete_genome_652574_655375_+	K21023	3.3e-105	349.9	933	371	798
strain_GIC31_complete_genome_627100_629784_+	K21084	1.2e-90	214.2	894	539	886
strain_GIC31_complete_genome_627100_629784_+	K07814	3.7e-67	223.8	894	699	886
strain_GIC31_complete_genome_2162026_2163372_-	K07650	5.1e-138	458.7	443	2	431
strain_GIC31_complete_genome_473187_475613_-	K21024	4.2e-171	568.1	808	351	802
strain_GIC31_complete_genome_473187_475613_-	K21023	5.8e-226	196.9	808	8	259
strain_GIC31_complete_genome_2354993_2357605_+	K21024	7.6e-149	494.8	870	432	868
strain_GIC31_complete_genome_2365582_2367624_+	K21024	3.6e-141	469.4	680	246	678
strain_GIC31_complete_genome_563869_564069_-	K07652	2.5e-22	76.8	66	2	65
strain_GIC31_complete_genome_371189_372427_+	K18940	2.4e-89	297.7	412	1	411
strain_GIC31_complete_genome_1344523_1345428_+	K03406	9.5e-38	127.6	301	118	297
strain_GIC31_complete_genome_1138207_1139844_+	K02688	3.6e-141	468.9	545	101	543
strain_GIC31_complete_genome_181965_183560_+	K21084	4.7e-62	207.7	531	251	524
strain_GIC31_complete_genome_1810322_1811077_+	K05844	4.9e-46	155.0	251	15	248
strain_GIC31_complete_genome_2536614_2537075_-	K03789	2.4e-49	166.0	145	1	140
strain_GIC31_complete_genome_2342436_2343005_-	K03789	4.3e-19	66.5	189	2	166
strain_GIC31_complete_genome_2489034_2489495_+	K03825	3.9e-31	105.7	153	33	151
strain_GIC31_complete_genome_2287505_2288050_-	K03790	2.7e-49	165.9	181	1	174
strain_GIC31_complete_genome_1359919_1360461_-	K19273	1.7e-73	243.6	180	7	180
strain_GIC31_complete_genome_348156_349811_+	K00111	1.2e-165	549.7	551	11	540
strain_GIC31_complete_genome_2609076_2610500_-	K00520	1.8e-124	413.9	469	1	450
strain_GIC31_complete_genome_1838773_1840185_-	K00382	3.5e-186	617.3	470	10	468
strain_GIC31_complete_genome_922993_924267_-	K07007	1.2e-46	156.8	424	2	417
strain_GIC31_complete_genome_788978_789931_+	K00384	1.6e-133	443.8	317	5	307
strain_GIC31_complete_genome_1648891_1649898_+	K00384	1.5e-46	156.2	335	12	305
strain_GIC31_complete_genome_2139290_2140756_+	K10210	4.3e-164	544.1	488	1	483
strain_GIC31_complete_genome_2143468_2144961_-	K10209	4e-226	748.7	497	1	492
strain_GIC31_complete_genome_2798344_2799867_+	K03387	5.1e-250	827.8	507	1	507
strain_GIC31_complete_genome_877967_878944_-	K21567	1.7e-140	465.3	325	3	323
strain_GIC31_complete_genome_2764997_2766202_+	K09471	1.8e-65	218.7	401	9	388
strain_GIC31_complete_genome_2492191_2493693_+	K10210	1.9e-196	650.7	500	6	494
strain_GIC31_complete_genome_2831578_2832717_+	K00301	1.9e-133	443.7	379	6	378
strain_GIC31_complete_genome_1521812_1523263_-	K00264	2.4e-183	608.8	471	4	467
strain_GIC31_complete_genome_2863378_2865264_-	K03495	1.9e-289	959.6	628	6	621
strain_GIC31_complete_genome_1143082_1144491_+	K00382	7e-169	560.2	469	4	468
strain_GIC31_complete_genome_1723840_1725147_-	K04094	9.1e-227	750.8	435	2	433
strain_GIC31_complete_genome_2395625_2396980_+	K00231	2.8e-119	396.7	451	3	446
strain_GIC31_complete_genome_120509_121447_+	K18208	1.5e-62	209.4	312	2	311
strain_GIC31_complete_genome_1907852_1908517_-	K09667	7.1e-32	107.7	221	7	209
strain_GIC31_complete_genome_1295286_1296560_+	K01552	1e-116	384.3	424	2	404
strain_GIC31_complete_genome_662367_663065_-	K02003	1e-96	321.8	232	1	216
strain_GIC31_complete_genome_1300924_1301571_-	K09810	6.4e-80	266.3	213	2	209
strain_GIC31_complete_genome_2509116_2509964_+	K16907	1.6e-92	307.0	282	4	281
strain_GIC31_complete_genome_2532660_2534561_+	K06158	2.2e-186	618.6	633	4	586
strain_GIC31_complete_genome_2490523_2491257_-	K25144	3e-80	267.1	244	3	226
strain_GIC31_complete_genome_768125_768811_+	K09812	4.7e-116	385.3	228	1	224
strain_GIC31_complete_genome_2242971_2244077_-	K11072	7.3e-174	577.1	368	4	362
