	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_025462_11	NC_025462	NC_025462	11	7995	9281	1	D			YP_009103551.1	YP_009103551.1 exonuclease [Acinetobacter phage vB_AbaM_Acibel004]	True	0.988	894.0	2.067e-293								5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]					VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
NC_025462_12	NC_025462	NC_025462	12	9274	9591	1	E			YP_009103552.1	YP_009103552.1 hypothetical protein vB_AbaM_Acibel004_12 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.942	210.0	1.403e-62																0	False	
NC_025462_13	NC_025462	NC_025462	13	9591	10205	1	E			YP_009103553.1	YP_009103553.1 HNH endonuclease [Acinetobacter phage vB_AbaM_Acibel004]	True	0.985	426.0	1.215e-135																1	False	
NC_025462_14	NC_025462	NC_025462	14	10202	11170	1	D			YP_009103554.1	YP_009103554.1 DNA polymerase exonuclease subunit [Acinetobacter phage vB_AbaM_Acibel004]	True	0.991	676.0	9.352e-220								RNase_H superfamily [PF13482.9]					VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_025462_15	NC_025462	NC_025462	15	11253	11891	1	E			YP_009103555.1	YP_009103555.1 MazG-like pyrophosphatase [Acinetobacter phage vB_AbaM_Acibel004]	True	0.967	434.0	4.435e-138													VOG28182	REFSEQ MazG-like pyrophosphatase; Xu	Xu	0	False	
NC_025462_16	NC_025462	NC_025462	16	11891	12265	1	E			YP_009103556.1	YP_009103556.1 thymidylate synthase [Acinetobacter phage vB_AbaM_Acibel004]	False	0.999	264.0	4.103e-81													VOG03979	REFSEQ thymidylate synthase; Xu	Xu	0	False	
NC_025462_17	NC_025462	NC_025462	17	12340	15243	1	D			YP_009103557.1	YP_009103557.1 ribonucleotide reductase [Acinetobacter phage vB_AbaM_Acibel004]	True	0.974	1986.0	0.0								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, small chain [PF00268.24]					VOG00122	sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh	Xh	0	False	MKE
NC_025462_18	NC_025462	NC_025462	18	15346	16032	1	E			YP_009103558.1	YP_009103558.1 hypothetical protein vB_AbaM_Acibel004_18 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.996	482.0	1.348e-154													VOG06135	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_19	NC_025462	NC_025462	19	16041	17090	1	E			YP_009103559.1	YP_009103559.1 hypothetical protein vB_AbaM_Acibel004_19 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.95	698.0	3.8269999999999997e-227													VOG10049	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_20	NC_025462	NC_025462	20	17099	17656	1	E			YP_009103560.1	YP_009103560.1 virion structural protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.943	368.0	6.781e-116													VOG02400	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_025462_21	NC_025462	NC_025462	21	17653	17838	1	E			YP_009103561.1	YP_009103561.1 hypothetical protein vB_AbaM_Acibel004_21 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.897	117.0	4.2980000000000005e-31																0	False	
NC_025462_22	NC_025462	NC_025462	22	17922	18128	1	E			YP_009103562.1	YP_009103562.1 hypothetical protein vB_AbaM_Acibel004_22 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.979	143.0	5.079e-40																0	False	
NC_025462_23	NC_025462	NC_025462	23	18249	18452	1	E			YP_009103564.1	YP_009103564.1 hypothetical protein vB_AbaM_Acibel004_24 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.927	113.0	1.009e-29																0	False	
NC_025462_24	NC_025462	NC_025462	24	18454	18858	1	E			YP_009103565.1	YP_009103565.1 hypothetical protein vB_AbaM_Acibel004_25 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.99	282.0	3.271e-87													VOG17584	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_25	NC_025462	NC_025462	25	18855	19100	1	E			YP_009103566.1	YP_009103566.1 hypothetical protein vB_AbaM_Acibel004_26 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.987	171.0	1.235e-49																0	False	
NC_025462_26	NC_025462	NC_025462	26	19093	19368	1	E			YP_009103567.1	YP_009103567.1 hypothetical protein vB_AbaM_Acibel004_27 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.949	184.0	8.144999999999998e-54													VOG02649	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_27	NC_025462	NC_025462	27	19358	20368	1	C	K00560	thymidylate synthase [EC:2.1.1.45]	YP_009103568.1	YP_009103568.1 thymidylate synthase [Acinetobacter phage vB_AbaM_Acibel004]	True	1.0	730.0	2.334e-238								Thymidylate synthase [PF00303.22]					VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	VM
NC_025462_28	NC_025462	NC_025462	28	20390	20683	1	E			YP_009103569.1	YP_009103569.1 hypothetical protein vB_AbaM_Acibel004_29 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.997	207.0	1.188e-61																0	False	
NC_025462_29	NC_025462	NC_025462	29	20683	21210	1	C	K00287	dihydrofolate reductase [EC:1.5.1.3]	YP_009103570.1	YP_009103570.1 dihydrofolate reductase [Acinetobacter phage vB_AbaM_Acibel004]	True	1.0	381.0	1.733e-120								Dihydrofolate reductase [PF00186.22]					VOG00346	sp|P04382|DYR_BPT4 Dihydrofolate reductase; Xh	Xh	0	False	
NC_025462_30	NC_025462	NC_025462	30	21238	21522	1	E			YP_009103571.1	YP_009103571.1 hypothetical protein vB_AbaM_Acibel004_31 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.981	197.0	2.774e-58																0	False	
NC_025462_31	NC_025462	NC_025462	31	21522	21701	1	E			YP_009103572.1	YP_009103572.1 hypothetical protein vB_AbaM_Acibel004_32 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.999	127.0	1.023e-34													VOG17585	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_32	NC_025462	NC_025462	32	21703	21984	1	E			YP_009103573.1	YP_009103573.1 hypothetical protein vB_AbaM_Acibel004_33 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.916	181.0	1.128e-52																0	False	
NC_025462_33	NC_025462	NC_025462	33	21986	23047	1	D			YP_009103574.1	YP_009103574.1 putative DNA ligase [Acinetobacter phage vB_AbaM_Acibel004]	True	0.972	725.0	3.125e-236								DNA ligase OB-like domain [PF14743.9]; ATP dependent DNA ligase domain [PF01068.24]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	V
NC_025462_34	NC_025462	NC_025462	34	23121	23465	1	E			YP_009103575.1	YP_009103575.1 hypothetical protein vB_AbaM_Acibel004_35 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.945	228.0	7.706000000000001e-69																0	False	
NC_025462_35	NC_025462	NC_025462	35	23476	25200	1	C	K10300	F-box protein, helicase, 18 [EC:5.6.2.4]	YP_009103576.1	YP_009103576.1 DNA helicase [Acinetobacter phage vB_AbaM_Acibel004]	True	0.974	1180.0	0.0								UvrD-like helicase C-terminal domain [PF13361.9]; UvrD-like helicase C-terminal domain [PF13538.9]; UvrD/REP helicase N-terminal domain [PF00580.24]; AAA domain [PF13245.9]; Viral (Superfamily 1) RNA helicase [PF01443.21]					VOG03885	sp|Q9USU3|FBH1_SCHPO F-box DNA helicase protein 1; Xh	Xh	0	False	
NC_025462_36	NC_025462	NC_025462	36	25209	25475	1	E			YP_009103577.1	YP_009103577.1 hypothetical protein vB_AbaM_Acibel004_37 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.97	182.0	2.489e-53																0	False	
NC_025462_37	NC_025462	NC_025462	37	25478	25753	1	E			YP_009103578.1	YP_009103578.1 hypothetical protein vB_AbaM_Acibel004_38 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	197.0	2.392e-58													VOG17589	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_38	NC_025462	NC_025462	38	25753	25914	1	E			YP_009103579.1	YP_009103579.1 hypothetical protein vB_AbaM_Acibel004_39 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	122.0	3.368e-33																0	False	
NC_025462_39	NC_025462	NC_025462	39	25907	26566	1	E			YP_009103580.1	YP_009103580.1 hypothetical protein vB_AbaM_Acibel004_40 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.961	445.0	9.033e-142													VOG02121	sp|Q7Y4Y9|DNMK_BPR69 Deoxynucleotide monophosphate kinase; Xh	Xh	0	False	
NC_025462_40	NC_025462	NC_025462	40	26563	26865	1	E			YP_009103581.1	YP_009103581.1 hypothetical protein vB_AbaM_Acibel004_41 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.876	184.0	6.725999999999998e-54																0	False	
NC_025462_41	NC_025462	NC_025462	41	27266	27802	1	E			YP_009103583.1	YP_009103583.1 structural protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.942	354.0	4.164e-111																0	False	
NC_025462_42	NC_025462	NC_025462	42	27917	28924	1	E			YP_009103584.1	YP_009103584.1 hypothetical protein vB_AbaM_Acibel004_44 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.97	686.0	3.473e-223																0	False	
NC_025462_43	NC_025462	NC_025462	43	28924	29823	1	D			YP_009103585.1	YP_009103585.1 putative RNA ligase I and tail attachment protein [Acinetobacter phage vB_AbaM_Acibel004]	True	1.0	637.0	8.222e-207								RNA ligase [PF09511.13]								0	False	
NC_025462_44	NC_025462	NC_025462	44	29810	30253	1	D			YP_009103586.1	YP_009103586.1 ATPase [Acinetobacter phage vB_AbaM_Acibel004]	False	0.994	301.0	3.016e-93								AAA domain [PF13671.9]								0	False	
NC_025462_45	NC_025462	NC_025462	45	30250	30456	1	E			YP_009103587.1	YP_009103587.1 hypothetical protein vB_AbaM_Acibel004_47 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.976	142.0	6.971e-40													VOG27855	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_46	NC_025462	NC_025462	46	30466	30657	1	E			YP_009103588.1	YP_009103588.1 host RecBCD nuclease inhibitor [Acinetobacter phage vB_AbaM_Acibel004]	False	0.984	133.0	7.889e-37																0	False	
NC_025462_47	NC_025462	NC_025462	47	30864	31484	1	D			YP_009103590.1	YP_009103590.1 putative phosphoesterase [Acinetobacter phage vB_AbaM_Acibel004]	True	1.0	451.0	2.283e-144								Calcineurin-like phosphoesterase superfamily domain [PF12850.10]								0	False	
NC_025462_48	NC_025462	NC_025462	48	31770	32006	1	E			YP_009103592.1	YP_009103592.1 hypothetical protein vB_AbaM_Acibel004_52 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	176.0	2.386e-51																0	False	
NC_025462_49	NC_025462	NC_025462	49	32026	32862	1	E			YP_009103593.1	YP_009103593.1 hypothetical protein vB_AbaM_Acibel004_53 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.955	560.0	1.516e-180													VOG17586	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_50	NC_025462	NC_025462	50	32862	33278	1	E			YP_009103594.1	YP_009103594.1 hypothetical protein vB_AbaM_Acibel004_54 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	302.0	5.524e-94																0	False	
NC_025462_51	NC_025462	NC_025462	51	33361	33504	1	E			YP_009103595.1	YP_009103595.1 hypothetical protein vB_AbaM_Acibel004_55 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.996	101.0	4.9140000000000006e-26																0	False	
NC_025462_52	NC_025462	NC_025462	52	33553	34692	1	D			YP_009103596.1	YP_009103596.1 RNA ligase [Acinetobacter phage vB_AbaM_Acibel004]	True	0.941	750.0	2.521e-244								T4 RNA ligase 2 C-terminal [PF18043.4]; RNA ligase [PF09414.13]								0	False	
NC_025462_53	NC_025462	NC_025462	53	34756	35067	1	D			YP_009103597.1	YP_009103597.1 hypothetical protein vB_AbaM_Acibel004_57 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.948	207.0	8.475e-62								WYL_2, Sm-like SH3 beta-barrel fold [PF10902.11]					VOG00563	sp|P17308|Y13B_BPT4 Uncharacterized 11.5 kDa protein in Gp31-cd intergenic region; Xu	Xu	0	False	
NC_025462_54	NC_025462	NC_025462	54	35060	35608	1	E			YP_009103598.1	YP_009103598.1 putative Appr-1-p processing protein [Acinetobacter phage vB_AbaM_Acibel004]	True	0.946	364.0	1.89e-114																0	False	
NC_025462_55	NC_025462	NC_025462	55	35605	35820	1	E			YP_009103599.1	YP_009103599.1 hypothetical protein vB_AbaM_Acibel004_59 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	154.0	6.08e-44																0	False	
NC_025462_56	NC_025462	NC_025462	56	35811	35999	1	E			YP_009103600.1	YP_009103600.1 DNA ligase [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	135.0	1.538e-37																0	False	
NC_025462_57	NC_025462	NC_025462	57	35974	36930	1	D			YP_009103601.1	YP_009103601.1 ribose-phosphate pyrophosphokinase [Acinetobacter phage vB_AbaM_Acibel004]	True	0.99	663.0	1.8589999999999998e-215								Phosphoribosyl synthetase-associated domain [PF14572.9]					VOG07355	sp|Q0C5A1|KPRS_HYPNA Ribose-phosphate pyrophosphokinase; XhXr	Xr;Xh	0	False	V
NC_025462_58	NC_025462	NC_025462	58	37007	38857	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	YP_009103602.1	YP_009103602.1 nicotinamide phosphoribosyl transferase [Acinetobacter phage vB_AbaM_Acibel004]	True	0.979	1273.0	0.0								Nicotinate phosphoribosyltransferase (NAPRTase) family [PF04095.19]; Nicotinamide phosphoribosyltransferase, N-terminal domain [PF18127.4]					VOG00801	sp|Q99KQ4|NAMPT_MOUSE Nicotinamide phosphoribosyltransferase; Xh	Xh	0	False	MK
NC_025462_59	NC_025462	NC_025462	59	38935	39459	1	E			YP_009103603.1	YP_009103603.1 hypothetical protein vB_AbaM_Acibel004_63 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.978	361.0	1.175e-113													VOG17588	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_60	NC_025462	NC_025462	60	39471	39956	1	E			YP_009103604.1	YP_009103604.1 hypothetical protein vB_AbaM_Acibel004_64 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.987	338.0	7.685e-106													VOG17590	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_61	NC_025462	NC_025462	61	39956	40486	1	E			YP_009103605.1	YP_009103605.1 hypothetical protein vB_AbaM_Acibel004_65 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.977	364.0	7.555e-115													VOG17587	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_62	NC_025462	NC_025462	62	40467	40670	1	E																								0	False	
NC_025462_63	NC_025462	NC_025462	63	40756	41439	1	E			YP_009103606.1	YP_009103606.1 putative shock protein A [Acinetobacter phage vB_AbaM_Acibel004]	True	0.882	418.0	1.974e-132													VOG17592	REFSEQ putative PspA/IM30 family protein; Xu	Xu	0	False	
NC_025462_64	NC_025462	NC_025462	64	41515	41667	1	E			YP_009103607.1	YP_009103607.1 hypothetical protein vB_AbaM_Acibel004_67 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	121.0	7.458e-33																0	False	
NC_025462_65	NC_025462	NC_025462	65	41664	41915	1	E			YP_009103608.1	YP_009103608.1 hypothetical protein vB_AbaM_Acibel004_68 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	180.0	1.295e-52																0	False	
NC_025462_66	NC_025462	NC_025462	66	41915	42037	1	E			YP_009103609.1	YP_009103609.1 hypothetical protein vB_AbaM_Acibel004_69 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.976	85.0	2.1e-20																0	False	
NC_025462_67	NC_025462	NC_025462	67	42030	42230	1	E			YP_009103610.1	YP_009103610.1 hypothetical protein vB_AbaM_Acibel004_70 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.99	140.0	3.069e-39																0	False	
NC_025462_68	NC_025462	NC_025462	68	42232	42735	1	E			YP_009103611.1	YP_009103611.1 hypothetical protein vB_AbaM_Acibel004_71 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.991	352.0	1.193e-110													VOG17591	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_69	NC_025462	NC_025462	69	42683	42904	1	E			YP_009103612.1	YP_009103612.1 hypothetical protein vB_AbaM_Acibel004_72 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	126.0	5.367e-34																0	False	
NC_025462_70	NC_025462	NC_025462	70	42901	43032	1	E			YP_009103613.1	YP_009103613.1 hypothetical protein vB_AbaM_Acibel004_73 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.981	91.0	1.113e-22																0	False	
NC_025462_71	NC_025462	NC_025462	71	43014	43271	1	E			YP_009103614.1	YP_009103614.1 hypothetical protein vB_AbaM_Acibel004_74 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.965	175.0	6.368999999999999e-51																0	False	
NC_025462_72	NC_025462	NC_025462	72	44060	44737	1	E			YP_009103615.1	YP_009103615.1 hypothetical protein vB_AbaM_Acibel004_75 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.992	473.0	1.205e-151													VOG27856	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_73	NC_025462	NC_025462	73	44724	44960	1	E			YP_009103616.1	YP_009103616.1 hypothetical protein vB_AbaM_Acibel004_76 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.944	139.0	1.448e-38																0	False	
NC_025462_74	NC_025462	NC_025462	74	45215	45523	1	E			YP_009103617.1	YP_009103617.1 hypothetical protein vB_AbaM_Acibel004_77 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.943	204.0	1.012e-60													VOG17593	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_75	NC_025462	NC_025462	75	45606	45959	1	E			YP_009103618.1	YP_009103618.1 hypothetical protein vB_AbaM_Acibel004_78 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.949	235.0	3.0220000000000003e-71													VOG00260	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_76	NC_025462	NC_025462	76	46051	46473	1	E			YP_009103619.1	YP_009103619.1 hypothetical protein vB_AbaM_Acibel004_79 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.986	293.0	6.324e-91													VOG01035	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_025462_77	NC_025462	NC_025462	77	46577	47056	1	E			YP_009103620.1	YP_009103620.1 hypothetical protein vB_AbaM_Acibel004_80 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.877	292.0	5.549e-90																0	False	
NC_025462_78	NC_025462	NC_025462	78	47097	47303	1	E			YP_009103621.1	YP_009103621.1 hypothetical protein vB_AbaM_Acibel004_81 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.959	139.0	6.398e-39																0	False	
NC_025462_79	NC_025462	NC_025462	79	47788	48165	1	E			YP_009103622.1	YP_009103622.1 hypothetical protein vB_AbaM_Acibel004_82 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.968	210.0	2.682e-62																0	False	
NC_025462_80	NC_025462	NC_025462	80	48172	48357	1	E			YP_009103623.1	YP_009103623.1 hypothetical protein vB_AbaM_Acibel004_83 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.961	126.0	2.932e-34																0	False	
NC_025462_81	NC_025462	NC_025462	81	48437	48880	1	E			YP_009103624.1	YP_009103624.1 hypothetical protein vB_AbaM_Acibel004_84 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.977	305.0	9.362e-95																0	False	
NC_025462_82	NC_025462	NC_025462	82	48895	49068	1	E																								0	False	
NC_025462_83	NC_025462	NC_025462	83	49111	49635	1	E			YP_009103625.1	YP_009103625.1 hypothetical protein vB_AbaM_Acibel004_85 [Acinetobacter phage vB_AbaM_Acibel004]	True	0.993	367.0	7.541e-116																0	False	
NC_025462_84	NC_025462	NC_025462	84	49638	49847	1	E			YP_009103626.1	YP_009103626.1 hypothetical protein vB_AbaM_Acibel004_86 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	149.0	2.455e-42																0	False	
NC_025462_85	NC_025462	NC_025462	85	49918	50244	1	E			YP_009103627.1	YP_009103627.1 hypothetical protein vB_AbaM_Acibel004_87 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.938	168.0	7.939e-48																0	False	
NC_025462_86	NC_025462	NC_025462	86	50247	50579	1	E			YP_009103628.1	YP_009103628.1 hypothetical protein vB_AbaM_Acibel004_88 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.972	228.0	1.193e-68																0	False	
NC_025462_87	NC_025462	NC_025462	87	50656	50988	1	E			YP_009103629.1	YP_009103629.1 hypothetical protein vB_AbaM_Acibel004_89 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	236.0	1.1420000000000001e-71																0	False	
NC_025462_88	NC_025462	NC_025462	88	51018	51335	1	E			YP_009103630.1	YP_009103630.1 hypothetical protein vB_AbaM_Acibel004_90 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.988	198.0	1.342e-58																0	False	
NC_025462_89	NC_025462	NC_025462	89	51347	51679	1	E			YP_009103631.1	YP_009103631.1 hypothetical protein vB_AbaM_Acibel004_91 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.989	232.0	3.691e-70																0	False	
NC_025462_90	NC_025462	NC_025462	90	52662	53078	1	E			YP_009103632.1	YP_009103632.1 hypothetical protein vB_AbaM_Acibel004_92 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.996	293.0	1.08e-90													VOG08039	sp|Q05298|VG82_BPML5 Gene 82 protein; Xu	Xu	0	False	
NC_025462_91	NC_025462	NC_025462	91	53803	54084	-1	E			YP_009103633.1	YP_009103633.1 hypothetical protein vB_AbaM_Acibel004_93 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	204.0	6.498e-61																0	False	
NC_025462_92	NC_025462	NC_025462	92	54068	54358	-1	E			YP_009103634.1	YP_009103634.1 hypothetical protein vB_AbaM_Acibel004_94 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.936	191.0	3.513e-56																0	False	
NC_025462_93	NC_025462	NC_025462	93	54306	54527	-1	E			YP_009103635.1	YP_009103635.1 hypothetical protein vB_AbaM_Acibel004_95 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.95	126.0	3.9100000000000014e-34																0	False	
NC_025462_94	NC_025462	NC_025462	94	54602	54796	-1	E			YP_009103636.1	YP_009103636.1 hypothetical protein vB_AbaM_Acibel004_96 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.952	130.0	7.624e-36																0	False	
NC_025462_95	NC_025462	NC_025462	95	54806	55129	-1	E			YP_009103637.1	YP_009103637.1 type IV pilus assembly protein [Acinetobacter phage vB_AbaM_Acibel004]	False	0.934	212.0	3.1840000000000004e-63																0	False	
NC_025462_96	NC_025462	NC_025462	96	55101	55367	-1	E			YP_009103638.1	YP_009103638.1 hypothetical protein vB_AbaM_Acibel004_98 [Acinetobacter phage vB_AbaM_Acibel004]	False	1.0	195.0	7.303000000000001e-58																0	False	
NC_025462_97	NC_025462	NC_025462	97	55572	56033	-1	E			YP_009103639.1	YP_009103639.1 hypothetical protein vB_AbaM_Acibel004_99 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.986	321.0	4.102e-100																0	False	
NC_025462_98	NC_025462	NC_025462	98	56033	56284	-1	E			YP_009103640.1	YP_009103640.1 hypothetical protein vB_AbaM_Acibel004_100 [Acinetobacter phage vB_AbaM_Acibel004]	False	0.972	172.0	5.281e-50																0	False	
