	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000576.1_21	QGNH01000576.1	QGNH01000576.1	21	18604	19551	-1	D			YP_009126440.1	YP_009126440.1 tail assembly protein [Paracoccus phage vB_PmaS-R3]	False	0.241	63.0	1.37e-09								Phage conserved hypothetical protein BR0599 [PF09356.13]; Uncharacterized conserved protein (DUF2163) [PF09931.12]	VOG04054	REFSEQ tail assembly protein; Xu	Xu	0	False	
QGNH01000576.1_22	QGNH01000576.1	QGNH01000576.1	22	19582	20250	-1	D																Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]				0	False	
QGNH01000576.1_23	QGNH01000576.1	QGNH01000576.1	23	20247	20582	-1	D			YP_009799728.1	YP_009799728.1 endonuclease VII [Ralstonia phage RsoP1EGY]	False	0.414	73.0	6.036e-15								Recombination endonuclease VII [PF02945.18]				0	False	
QGNH01000576.1_24	QGNH01000576.1	QGNH01000576.1	24	20579	23041	-1	E																				0	False	
QGNH01000576.1_25	QGNH01000576.1	QGNH01000576.1	25	23046	23564	-1	E																				0	False	
QGNH01000576.1_26	QGNH01000576.1	QGNH01000576.1	26	23569	23904	-1	E																				0	False	
QGNH01000576.1_27	QGNH01000576.1	QGNH01000576.1	27	23997	24398	-1	E																				0	False	
QGNH01000576.1_28	QGNH01000576.1	QGNH01000576.1	28	24395	24745	-1	E																				0	False	
QGNH01000576.1_29	QGNH01000576.1	QGNH01000576.1	29	24794	25081	-1	D																Lambda phage tail tube protein, TTP [PF16461.8]				0	False	
QGNH01000576.1_30	QGNH01000576.1	QGNH01000576.1	30	25477	26025	-1	E			YP_010670089.1	YP_010670089.1 translation initiation factor 2 [Synechococcus phage S-SRM01]	False	0.373	106.0	3.059e-25												0	False	
QGNH01000576.1_31	QGNH01000576.1	QGNH01000576.1	31	26204	26635	-1	E																				0	False	
QGNH01000576.1_32	QGNH01000576.1	QGNH01000576.1	32	26701	28800	-1	E																				0	False	
QGNH01000576.1_33	QGNH01000576.1	QGNH01000576.1	33	28787	29776	-1	E			YP_008239431.1	YP_008239431.1 tail protein [Salmonella phage FSL SP-058]	False	0.263	68.0	3.679e-11									VOG00307	REFSEQ minor tail protein; Xu	Xu	0	False	
QGNH01000576.1_34	QGNH01000576.1	QGNH01000576.1	34	29781	30062	-1	E																				0	False	
QGNH01000576.1_35	QGNH01000576.1	QGNH01000576.1	35	30046	30312	-1	E																				0	False	
QGNH01000576.1_36	QGNH01000576.1	QGNH01000576.1	36	30312	30917	-1	D																Phage head-tail joining protein [PF05521.14]				0	False	
QGNH01000576.1_37	QGNH01000576.1	QGNH01000576.1	37	31027	31755	-1	D																Phage gp6-like head-tail connector protein [PF05135.16]	VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xh;Xs	0	False	V
QGNH01000576.1_38	QGNH01000576.1	QGNH01000576.1	38	31760	31999	-1	E																				0	False	
QGNH01000576.1_39	QGNH01000576.1	QGNH01000576.1	39	32502	33380	-1	D			NP_599037.1	NP_599037.1 major head protein [Enterobacteria phage SfV]	False	0.315	141.0	1.079e-35								Phage capsid family [PF05065.16]				0	False	
QGNH01000576.1_40	QGNH01000576.1	QGNH01000576.1	40	33380	33853	-1	E																				0	False	
QGNH01000576.1_41	QGNH01000576.1	QGNH01000576.1	41	34046	35182	-1	D																Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000576.1_42	QGNH01000576.1	QGNH01000576.1	42	35219	36823	-1	C	K06904	uncharacterized protein	YP_010579120.1	YP_010579120.1 head maturation protease [Bacillus phage 1]	False	0.413	121.0	5.745e-27	MER0400225	S78	MER0400225 - family S78 unassigned peptidases (Enterococcus faecalis) [S78.UPW]#S78#{peptidase unit: 11-170}~source ZP_05559476~	False	0.425	123.0	3.3639999999999996e-27	Caudovirus prohead serine protease [PF04586.20]; Family of unknown function (DUF6582) [PF20223.1]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xh;Xs	0	False	VP
QGNH01000576.1_43	QGNH01000576.1	QGNH01000576.1	43	37070	37798	-1	E																				0	False	
QGNH01000576.1_44	QGNH01000576.1	QGNH01000576.1	44	37817	40144	-1	D			YP_010082065.1	YP_010082065.1 portal protein [Ralstonia phage Dina]	False	0.333	198.0	1.728e-50								Phage portal protein [PF04860.15]; Histidine phosphatase superfamily (branch 1) [PF00300.25]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xp;Xr	0	False	VF
QGNH01000576.1_45	QGNH01000576.1	QGNH01000576.1	45	40740	41471	-1	E																				0	False	F
QGNH01000576.1_46	QGNH01000576.1	QGNH01000576.1	46	41502	41669	1	E																				0	False	F
QGNH01000576.1_47	QGNH01000576.1	QGNH01000576.1	47	41673	41807	1	E																				0	False	F
QGNH01000576.1_48	QGNH01000576.1	QGNH01000576.1	48	41807	42598	1	E																				0	False	F
QGNH01000576.1_49	QGNH01000576.1	QGNH01000576.1	49	42587	43372	-1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_009465866.1	YP_009465866.1 hypothetical protein C5Y57_gp149 [Dishui lake phycodnavirus 1]	False	0.325	131.0	1.3e-32								D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]				0	False	F
