target	query	e-value	score	length	start	end
152B_unitig_2|quiver_504201_505388_-	K03445	1.4e-94	315.9	395	9	390
152B_unitig_0|quiver_787175_788602_+	K03446	3e-38	130.0	475	25	430
152B_unitig_2|quiver_264776_265960_+	K08174	5.5e-32	109.2	394	9	377
152B_unitig_0|quiver_635546_636772_+	K08153	5.3e-20	70.1	408	15	399
152B_unitig_0|quiver_2911265_2912563_-	K08219	1.2e-59	200.4	432	1	375
152B_unitig_0|quiver_1720897_1722189_+	K03449	3.4e-136	453.5	430	33	419
152B_unitig_3|quiver_175764_177305_+	K03446	9.3e-156	518.0	513	8	510
152B_unitig_0|quiver_2136172_2137560_-	K06902	1.3e-114	382.0	462	15	458
152B_unitig_0|quiver_2153140_2155026_+	K03762	4.8e-120	60.6	628	516	625
152B_unitig_0|quiver_2153140_2155026_+	K03762	4.8e-120	346.3	628	18	341
152B_unitig_2|quiver_272294_273520_-	K08217	1.5e-19	68.3	408	31	386
152B_unitig_2|quiver_151296_152480_+	K08174	2.2e-30	103.9	394	9	372
152B_unitig_0|quiver_3827927_3829177_+	K08217	6e-60	201.6	416	3	402
152B_unitig_0|quiver_4119249_4120229_+	K02227	9.4e-100	332.6	326	5	320
152B_unitig_0|quiver_3101551_3102150_-	K03652	7.4e-71	237.7	199	22	196
152B_unitig_0|quiver_4743355_4744218_-	K00824	3e-116	386.4	287	1	283
152B_unitig_0|quiver_735242_736129_-	K00826	2.9e-58	196.6	295	14	292
152B_unitig_0|quiver_2855567_2856196_-	K03342	1e-33	115.1	138	4	136
152B_unitig_0|quiver_3778204_3779304_-	K00826	1.7e-133	444.7	366	16	362
152B_unitig_0|quiver_3660863_3661963_+	K01000	1.8e-120	401.1	366	15	365
152B_unitig_3|quiver_280867_281955_-	K02294	3.2e-30	103.9	362	33	311
152B_unitig_0|quiver_660289_661347_+	K10255	7.6e-126	419.4	352	22	348
152B_unitig_1|quiver_149032_149859_+	K01432	1.4e-66	224.1	275	16	265
152B_unitig_2|quiver_97622_98596_-	K01066	5.9e-98	327.4	277	10	257
152B_unitig_0|quiver_3359410_3360423_+	K01066	3.4e-111	371.2	337	25	336
152B_unitig_4|quiver_217489_218400_+	K01066	9.1e-76	254.3	303	16	300
152B_unitig_0|quiver_214340_215383_-	K14731	2e-103	345.5	324	41	322
152B_unitig_0|quiver_4701933_4702691_-	K06889	2.1e-26	91.2	252	27	244
152B_unitig_0|quiver_3106678_3107490_+	K01066	8.5e-52	175.4	270	14	234
152B_unitig_1|quiver_108721_109701_-	K01066	8.5e-66	221.5	317	4	313
152B_unitig_2|quiver_315087_315875_+	K09020	6.5e-74	248.1	262	29	259
152B_unitig_4|quiver_250792_251460_-	K23359	1.9e-81	272.6	210	5	208
152B_unitig_4|quiver_254067_254771_-	K23359	4.9e-107	356.7	234	12	233
152B_unitig_0|quiver_766211_767131_-	K06889	9.4e-25	86.0	306	47	301
152B_unitig_1|quiver_246792_247895_+	K13017	3.6e-159	529.5	367	2	364
152B_unitig_0|quiver_1252756_1253853_-	K13017	2e-132	441.2	365	2	364
152B_unitig_1|quiver_249569_250786_+	K13010	1.1e-123	412.5	405	7	393
152B_unitig_0|quiver_417736_418845_-	K20429	8.6e-190	629.4	369	1	367
152B_unitig_0|quiver_1265755_1266909_-	K13010	2.9e-110	368.2	384	1	380
152B_unitig_0|quiver_2541884_2542993_+	K00817	1.3e-109	366.1	369	4	366
152B_unitig_0|quiver_3050694_3052079_-	K16552	1.9e-133	444.1	461	7	429
152B_unitig_1|quiver_252449_253771_-	K16552	1.3e-107	358.9	440	19	421
152B_unitig_0|quiver_818067_819407_-	K16552	8.4e-85	284.0	418	32	417
152B_unitig_0|quiver_374365_374940_+	K20988	4.7e-54	182.3	191	8	191
152B_unitig_0|quiver_3247774_3249081_+	K12537	5.9e-154	512.2	435	10	435
152B_unitig_0|quiver_1446106_1447530_+	K12537	1.2e-158	527.7	474	10	474
152B_unitig_0|quiver_2031440_2032792_+	K12537	4.3e-140	466.6	450	14	450
152B_unitig_0|quiver_3237479_3238564_+	K01991	5.1e-51	172.5	361	46	340
152B_unitig_0|quiver_815987_817147_-	K13657	1.3e-75	253.1	386	2	366
152B_unitig_3|quiver_37267_38310_+	K05351	2.3e-136	454.6	347	3	345
152B_unitig_4|quiver_211222_212253_+	K00098	2.2e-146	485.6	343	2	343
152B_unitig_0|quiver_3518804_3519841_+	K00060	2.6e-174	577.7	345	1	344
152B_unitig_0|quiver_1422546_1423652_-	K00008	8.9e-100	332.9	365	29	364
152B_unitig_2|quiver_393687_394730_+	K00098	5.7e-140	464.5	347	3	347
152B_unitig_0|quiver_1562529_1563548_+	K23007	6.3e-103	342.8	339	1	337
152B_unitig_2|quiver_467808_468914_+	K00055	1.3e-161	536.3	368	1	364
152B_unitig_4|quiver_235306_236874_+	K00148	3.3e-178	590.6	522	127	519
152B_unitig_0|quiver_4125717_4126745_+	K00344	7.7e-83	277.4	342	1	340
152B_unitig_1|quiver_16628_17710_+	K13953	1.9e-152	506.9	360	5	351
152B_unitig_0|quiver_736252_737421_+	K00001	1.3e-95	320.1	389	38	379
152B_unitig_0|quiver_3768230_3769276_-	K13979	5.3e-173	574.1	348	4	347
152B_unitig_1|quiver_26139_27074_-	K13953	6.4e-90	300.6	308	1	263
152B_unitig_0|quiver_3866545_3867540_+	K00344	7.6e-76	254.3	331	1	329
152B_unitig_0|quiver_3546465_3547466_+	K13953	1.1e-109	365.9	333	6	332
152B_unitig_2|quiver_487581_488708_+	K00121	1.5e-187	623.3	375	1	374
152B_unitig_0|quiver_4677515_4678084_+	K03809	7.3e-51	172.2	189	3	187
152B_unitig_0|quiver_164941_165537_-	K03809	1.1e-85	286.7	198	1	197
152B_unitig_0|quiver_4428323_4429285_-	K07001	7.1e-69	231.0	320	29	311
152B_unitig_0|quiver_1167997_1168878_-	K07001	5.4e-49	165.7	293	18	270
152B_unitig_0|quiver_2314890_2315345_-	K10914	1.4e-30	105.8	151	8	136
152B_unitig_3|quiver_403449_404969_-	K16052	1.1e-40	138.6	506	46	321
152B_unitig_3|quiver_403449_404969_-	K03442	3.6e-39	133.2	506	75	335
152B_unitig_3|quiver_403449_404969_-	K21556	7.5e-12	42.9	506	351	470
152B_unitig_0|quiver_3750591_3752072_-	K21562	3.5e-18	64.1	493	335	466
152B_unitig_0|quiver_3750591_3752072_-	K16052	2.3e-39	134.2	493	31	352
152B_unitig_0|quiver_3750591_3752072_-	K03442	4e-39	132.9	493	77	328
152B_unitig_2|quiver_429199_434706_-	K14986	1.3e-114	381.9	1835	1395	1821
152B_unitig_2|quiver_429199_434706_-	K19690	6.9e-128	71.3	1835	646	1258
152B_unitig_2|quiver_429199_434706_-	K19690	6.9e-128	237.8	1835	93	640
152B_unitig_0|quiver_173689_174783_+	K08884	3.5e-20	70.5	364	119	327
152B_unitig_3|quiver_296582_297292_-	K06890	2.6e-93	311.3	236	15	236
152B_unitig_0|quiver_2341195_2341923_-	K06890	4.2e-93	310.6	242	7	242
152B_unitig_2|quiver_349297_350256_-	K00002	2.6e-104	348.5	319	12	297
152B_unitig_0|quiver_2316889_2317794_+	K06221	1e-135	451.0	301	20	298
152B_unitig_0|quiver_3741095_3741985_-	K06221	8.2e-63	211.0	296	10	282
152B_unitig_2|quiver_37839_38834_+	K18471	1.2e-147	489.9	331	7	325
152B_unitig_0|quiver_4396339_4397331_+	K06179	1.8e-130	434.7	330	1	320
152B_unitig_0|quiver_3124365_3125540_-	K06180	1.8e-126	421.5	341	16	340
152B_unitig_0|quiver_3138025_3139416_+	K01998	2e-115	384.6	463	19	444
152B_unitig_2|quiver_397295_398281_+	K01998	3.7e-88	294.8	328	19	316
152B_unitig_3|quiver_47240_48229_+	K01998	2.3e-87	292.3	329	18	318
152B_unitig_0|quiver_2980146_2981150_-	K01998	5.3e-70	235.0	334	20	328
152B_unitig_0|quiver_3153436_3154599_+	K11961	1e-181	603.6	387	10	364
152B_unitig_1|quiver_87112_88146_+	K01998	2.2e-56	190.1	344	30	332
152B_unitig_2|quiver_453208_454245_-	K01998	1e-54	184.5	318	3	293
152B_unitig_0|quiver_3151802_3153439_+	K11960	2.5e-216	718.8	545	16	544
152B_unitig_0|quiver_3137118_3138020_+	K01997	3.6e-97	324.5	300	4	295
152B_unitig_2|quiver_396379_397251_+	K01997	3.7e-78	261.7	290	5	285
152B_unitig_0|quiver_1589802_1590923_-	K10553	1.2e-152	506.3	373	31	372
152B_unitig_3|quiver_46351_47238_+	K01997	3e-86	288.5	295	12	293
152B_unitig_0|quiver_121359_122342_-	K10440	1.4e-87	292.6	320	21	314
152B_unitig_1|quiver_95071_97668_+	K10441	2.9e-216	717.5	865	22	856
152B_unitig_0|quiver_4220832_4221812_-	K10440	7.1e-105	349.6	326	24	325
152B_unitig_2|quiver_172381_173433_-	K17203	9.7e-162	536.1	350	9	348
152B_unitig_0|quiver_1769008_1770030_-	K10440	2.1e-105	351.4	327	14	319
152B_unitig_2|quiver_537031_538152_+	K02057	9.4e-92	306.4	373	17	368
152B_unitig_0|quiver_2981152_2982015_-	K01997	5.8e-68	228.2	287	5	285
152B_unitig_0|quiver_4562875_4563900_-	K10440	1.1e-96	322.4	341	5	322
152B_unitig_0|quiver_2197584_2198609_+	K17214	2.5e-139	462.3	341	13	339
152B_unitig_3|quiver_54399_55400_-	K10560	2.3e-136	452.6	333	2	325
152B_unitig_0|quiver_3139416_3140291_+	K01995	7.7e-127	422.5	291	5	279
152B_unitig_0|quiver_1561491_1562465_+	K10440	1e-100	336.0	324	24	322
152B_unitig_3|quiver_417458_419125_+	K25099	0	1074.6	555	4	555
152B_unitig_2|quiver_162728_163756_+	K02057	1.1e-78	263.4	342	9	327
152B_unitig_0|quiver_2729839_2730849_+	K10440	2e-92	308.7	336	22	330
152B_unitig_2|quiver_454242_455156_-	K01997	7.1e-53	178.4	280	2	254
152B_unitig_4|quiver_255809_256735_-	K23536	1.8e-79	265.8	298	5	284
152B_unitig_0|quiver_2351939_2352919_+	K05832	2.3e-122	408.1	326	32	321
152B_unitig_0|quiver_2668147_2669097_+	K10538	2.7e-141	468.9	316	7	312
152B_unitig_1|quiver_97665_98675_+	K10561	1e-106	356.2	336	9	322
152B_unitig_1|quiver_430611_431615_-	K10440	2.5e-99	331.4	300	2	295
152B_unitig_0|quiver_972102_973034_-	K10440	4.3e-108	360.2	310	9	306
152B_unitig_0|quiver_3032414_3033412_-	K10440	6.1e-99	330.0	332	26	327
152B_unitig_2|quiver_35844_36836_+	K10440	4.5e-90	300.9	330	23	327
152B_unitig_2|quiver_215439_217073_-	K13896	2.5e-203	675.0	539	1	518
152B_unitig_2|quiver_380382_381380_-	K17203	1.1e-154	513.0	332	1	329
152B_unitig_0|quiver_1897092_1898729_-	K13896	6.4e-263	871.9	542	2	536
152B_unitig_1|quiver_315087_316796_+	K13896	7.8e-189	627.2	569	4	540
152B_unitig_5|quiver_239811_241475_-	K13896	2.3e-188	625.7	528	2	509
152B_unitig_3|quiver_53395_54402_-	K10561	7.4e-146	485.5	332	4	327
152B_unitig_1|quiver_431612_433177_-	K10441	2.4e-193	643.3	521	13	506
152B_unitig_1|quiver_86246_87112_+	K01997	8.8e-57	191.2	288	1	274
152B_unitig_3|quiver_134747_136375_-	K13896	8e-190	630.5	536	1	520
152B_unitig_0|quiver_3079583_3081310_-	K13896	1e-196	653.1	575	7	554
152B_unitig_2|quiver_34274_35815_+	K10441	3.5e-220	732.2	513	3	502
152B_unitig_0|quiver_2979385_2980149_-	K01995	4e-82	275.1	228	3	220
152B_unitig_0|quiver_4563945_4565486_-	K10441	2.3e-210	699.7	513	15	510
152B_unitig_0|quiver_2291739_2293577_-	K13892	1.7e-276	915.9	612	10	588
152B_unitig_3|quiver_100973_102649_-	K02032	2.2e-229	756.9	558	5	551
152B_unitig_3|quiver_44863_45645_+	K01995	1.3e-103	346.1	260	14	258
152B_unitig_1|quiver_218943_219950_+	K23546	3.6e-139	461.7	335	16	333
152B_unitig_1|quiver_329864_330805_+	K23536	4.2e-102	340.7	313	8	313
152B_unitig_0|quiver_2728240_2729766_+	K10441	3.8e-201	669.2	508	11	502
152B_unitig_4|quiver_174237_175178_-	K10440	1.2e-81	273.1	294	2	288
152B_unitig_0|quiver_470541_471437_-	K01997	2.3e-42	143.6	298	4	290
152B_unitig_4|quiver_205253_206293_-	K10440	7e-72	240.8	346	32	335
152B_unitig_0|quiver_1155311_1156369_-	K10440	2e-96	321.7	352	38	338
152B_unitig_3|quiver_117280_119112_+	K13892	1.9e-273	904.4	610	11	587
152B_unitig_1|quiver_367439_368500_+	K10440	2.5e-78	262.1	353	35	345
152B_unitig_2|quiver_61629_63350_+	K02032	2.1e-222	737.9	573	11	552
152B_unitig_0|quiver_123331_124869_-	K10441	1e-210	700.7	512	5	499
152B_unitig_0|quiver_4649912_4650832_-	K23536	3.2e-102	341.1	280	2	278
152B_unitig_4|quiver_126430_127689_+	K10544	2.8e-144	480.1	419	19	418
152B_unitig_0|quiver_2666417_2668027_+	K10539	9.8e-233	771.2	536	35	531
152B_unitig_2|quiver_398278_399051_+	K01995	3.1e-93	311.9	257	5	256
152B_unitig_3|quiver_346526_348415_-	K02032	2.1e-226	745.4	629	6	574
152B_unitig_0|quiver_2196008_2197549_+	K17215	1.1e-243	807.6	513	21	513
152B_unitig_0|quiver_4644908_4645921_-	K23509	9.8e-117	388.5	322	1	314
152B_unitig_0|quiver_4218278_4219756_-	K10441	9.4e-207	687.7	492	1	491
152B_unitig_0|quiver_1559910_1561463_+	K10441	1.7e-194	647.1	517	27	516
152B_unitig_0|quiver_973048_974535_-	K10441	1.4e-206	687.2	495	1	493
152B_unitig_3|quiver_55410_56945_-	K10562	4.2e-224	743.0	511	19	510
152B_unitig_4|quiver_175175_176137_-	K10440	6.1e-64	214.7	258	1	248
152B_unitig_2|quiver_311160_312248_-	K23535	8.3e-87	290.6	342	3	337
152B_unitig_0|quiver_1886266_1887237_-	K23536	1.2e-113	378.7	323	8	322
152B_unitig_0|quiver_1649623_1650399_-	K06861	2.7e-138	459.7	258	21	258
152B_unitig_1|quiver_185361_186911_-	K10441	7.9e-206	684.6	516	15	508
152B_unitig_2|quiver_455878_456633_-	K01995	1.1e-84	283.6	251	13	248
152B_unitig_1|quiver_88143_88847_+	K01995	2.1e-70	236.5	234	2	233
152B_unitig_2|quiver_262564_263514_+	K10440	1.2e-64	216.9	316	24	308
152B_unitig_0|quiver_3154605_3155360_+	K11962	6.2e-140	466.4	251	8	251
152B_unitig_1|quiver_348736_349740_-	K10440	1.4e-97	325.6	311	5	295
152B_unitig_0|quiver_3033453_3034277_-	K02056	3.4e-99	331.3	274	30	270
152B_unitig_4|quiver_265948_266859_-	K23536	7e-90	300.4	293	1	293
152B_unitig_0|quiver_3295863_3297074_+	K10547	3.8e-160	531.7	403	16	402
152B_unitig_2|quiver_147580_148305_+	K02028	4.4e-128	426.7	241	3	238
152B_unitig_0|quiver_3919853_3920617_+	K02013	2.2e-98	328.4	254	3	246
152B_unitig_4|quiver_277914_278723_+	K10829	7.4e-113	375.1	269	12	266
152B_unitig_0|quiver_1014436_1015506_-	K02028	7.6e-103	343.5	223	2	218
152B_unitig_1|quiver_184352_185371_-	K10440	9.1e-55	184.3	335	28	332
152B_unitig_0|quiver_1154550_1155314_-	K10545	5.5e-83	277.9	214	1	213
152B_unitig_4|quiver_125612_126433_+	K10545	2.2e-130	434.0	273	13	262
152B_unitig_0|quiver_122339_123334_-	K10440	2.9e-69	232.2	303	10	287
152B_unitig_2|quiver_251724_252503_-	K02028	1.2e-133	445.2	235	2	234
152B_unitig_0|quiver_3284352_3285134_-	K10545	3.6e-109	364.1	260	6	246
152B_unitig_3|quiver_370658_371422_+	K02028	5.5e-140	466.1	254	11	252
152B_unitig_1|quiver_327257_328825_+	K23537	1.4e-218	726.7	522	15	512
152B_unitig_0|quiver_3285149_3286462_-	K10544	7.1e-145	482.1	437	15	437
152B_unitig_1|quiver_423309_424397_-	K02071	5.9e-150	499.2	362	12	357
152B_unitig_0|quiver_3140291_3141034_+	K01996	9.4e-120	399.3	247	6	243
152B_unitig_0|quiver_4281802_4282647_+	K02065	5.2e-111	370.0	281	20	264
152B_unitig_3|quiver_399702_400478_+	K10021	3.9e-134	443.9	258	5	253
152B_unitig_0|quiver_4730453_4731181_+	K02028	1.3e-137	458.2	242	1	240
152B_unitig_2|quiver_116517_117302_+	K02028	3.8e-128	427.0	261	4	258
152B_unitig_0|quiver_3803092_3803991_+	K09817	9.3e-102	339.7	299	14	288
152B_unitig_4|quiver_190044_190823_-	K02028	2.1e-131	437.6	259	7	254
152B_unitig_4|quiver_166786_167550_+	K02028	5e-142	472.9	254	11	252
152B_unitig_0|quiver_4818682_4819455_+	K09972	9.2e-147	485.2	257	14	257
152B_unitig_2|quiver_142899_143669_+	K02028	2e-128	427.9	256	4	251
152B_unitig_0|quiver_2978688_2979404_-	K01996	6.7e-87	290.8	219	2	215
152B_unitig_0|quiver_4643943_4644911_-	K23509	1e-100	335.7	317	1	306
152B_unitig_5|quiver_33991_35019_-	K09695	2.5e-138	458.9	342	41	339
152B_unitig_1|quiver_381736_382731_-	K17240	1.7e-150	499.3	331	1	330
152B_unitig_1|quiver_374405_375187_+	K02032	9e-110	366.7	260	3	254
152B_unitig_4|quiver_249660_250394_+	K02028	7.1e-120	399.7	244	2	238
152B_unitig_1|quiver_349737_350285_-	K10545	7e-68	228.2	182	1	178
152B_unitig_2|quiver_455153_455881_-	K01996	1.5e-91	306.3	224	2	216
152B_unitig_0|quiver_2204495_2205328_+	K02031	2.3e-124	414.9	277	1	263
152B_unitig_0|quiver_1916749_1917597_+	K02041	5.3e-107	356.1	282	2	252
152B_unitig_0|quiver_4650829_4651914_-	K23535	2.8e-115	384.5	328	1	318
152B_unitig_2|quiver_299260_300279_+	K15583	1.1e-157	525.4	339	6	333
152B_unitig_2|quiver_399041_399784_+	K01996	1.7e-93	312.6	247	7	238
152B_unitig_0|quiver_1276115_1277131_-	K12371	1.1e-145	485.1	289	1	270
152B_unitig_0|quiver_3073211_3074320_+	K10112	8e-169	562.1	369	1	358
152B_unitig_3|quiver_45645_46346_+	K01996	4.3e-100	334.4	233	3	232
152B_unitig_0|quiver_2289002_2290039_+	K02010	1.4e-131	438.9	345	1	343
152B_unitig_0|quiver_2384072_2384800_-	K02028	6e-121	403.3	221	2	220
152B_unitig_0|quiver_2707930_2708916_-	K02052	3.6e-149	497.3	328	1	325
152B_unitig_0|quiver_3155507_3156253_+	K11963	4.1e-104	345.8	248	13	247
152B_unitig_0|quiver_1568320_1569264_+	K05847	2.7e-134	447.1	314	2	309
152B_unitig_3|quiver_22486_23526_-	K02045	3.5e-148	492.6	346	1	345
152B_unitig_0|quiver_2509720_2510805_+	K10112	3e-171	570.3	361	8	360
152B_unitig_0|quiver_1303039_1304181_-	K11076	9.6e-183	605.7	380	16	379
152B_unitig_0|quiver_2205325_2206074_+	K02032	3.4e-105	351.7	249	4	242
152B_unitig_0|quiver_4226317_4227069_-	K02013	3.1e-76	255.5	245	6	230
152B_unitig_0|quiver_3611692_3612753_-	K02052	1.1e-154	515.6	353	1	351
152B_unitig_1|quiver_88847_89566_+	K01996	7.7e-87	290.7	239	8	238
152B_unitig_1|quiver_451382_452443_-	K02052	1.2e-142	475.6	340	2	331
152B_unitig_0|quiver_2225947_2226708_-	K10010	2.1e-83	278.3	167	1	165
152B_unitig_0|quiver_348133_348939_-	K02036	2.9e-141	471.1	247	4	246
152B_unitig_0|quiver_2422514_2423578_+	K02052	4.4e-144	480.5	354	3	353
152B_unitig_0|quiver_2654393_2655475_+	K10111	3.1e-167	555.4	360	2	357
152B_unitig_5|quiver_22502_23608_+	K03522	9.3e-113	376.6	368	29	364
152B_unitig_0|quiver_2559287_2560228_-	K03522	7.2e-127	423.1	313	1	313
152B_unitig_2|quiver_485789_486718_+	K03522	2.2e-128	428.1	309	1	309
152B_unitig_0|quiver_2246751_2247110_+	K05524	6.9e-57	191.2	119	5	118
152B_unitig_0|quiver_1713009_1713890_+	K21757	4.8e-92	307.6	293	2	292
152B_unitig_2|quiver_355412_356326_-	K04761	3.1e-121	403.5	304	3	295
152B_unitig_2|quiver_590271_591176_+	K21959	2e-63	212.7	301	1	288
152B_unitig_3|quiver_378199_379119_+	K02623	5.5e-132	438.1	306	1	303
152B_unitig_0|quiver_4157357_4158280_-	K21703	1.6e-67	226.8	307	1	292
