target	query	e-value	score	length	start	end
NZ_CP030760.1_3630	COG0056	1.6e-54	182.5	466	29	400
NZ_CP030760.1_2615	COG0056	1.8e-36	122.3	479	8	419
NZ_CP030760.1_2547	COG0059	1.2e-08	30.9	308	6	95
NZ_CP030760.1_3808	COG0060	0	1157.6	964	4	957
NZ_CP030760.1_2923	COG0060	6.9e-77	102.0	877	4	172
NZ_CP030760.1_2923	COG0060	6.9e-77	31.5	877	232	368
NZ_CP030760.1_2923	COG0060	6.9e-77	50.5	877	432	547
NZ_CP030760.1_2923	COG0060	6.9e-77	62.3	877	631	812
NZ_CP030760.1_3898	COG0060	2.7e-15	30.7	515	280	415
NZ_CP030760.1_4539	COG0060	6.2e-08	27.6	464	253	335
NZ_CP030760.1_4606	COG0064	6.5e-106	352.6	597	2	588
NZ_CP030760.1_2743	COG0065	8.9e-238	788.3	470	2	468
NZ_CP030760.1_2722	COG0065	3.4e-63	197.4	897	209	567
NZ_CP030760.1_2896	COG0066	7.8e-99	328.7	203	1	201
NZ_CP030760.1_2722	COG0066	7.8e-26	49.9	897	205	691
NZ_CP030760.1_2722	COG0066	7.8e-26	35.8	897	770	824
NZ_CP030760.1_2743	COG0066	4.3e-23	79.1	470	17	248
NZ_CP030760.1_4542	COG0067	4.9e-13	32.6	497	83	231
NZ_CP030760.1_3878	COG0068	1.9e-09	32.8	325	10	170
NZ_CP030760.1_3766	COG0069	1.2e-09	34.3	495	242	366
NZ_CP030760.1_3367	COG0069	3.2e-08	26.9	383	301	337
NZ_CP030760.1_3305	COG0071	5.1e-30	101.8	142	15	140
NZ_CP030760.1_3195	COG0072	2e-298	989.2	808	1	806
NZ_CP030760.1_3195	COG0073	1.8e-247	820.9	808	1	806
NZ_CP030760.1_2635	COG0074	1.6e-145	482.9	301	1	299
NZ_CP030760.1_3068	COG0077	1.3e-117	390.4	285	4	279
NZ_CP030760.1_2736	COG0077	3e-12	43.1	107	7	86
NZ_CP030760.1_3476	COG0078	4e-158	524.8	305	1	302
NZ_CP030760.1_2548	COG0079	4.3e-128	425.1	370	4	368
NZ_CP030760.1_4475	COG0079	1.1e-103	344.7	372	19	368
NZ_CP030760.1_3525	COG0079	8.5e-46	153.6	389	28	333
NZ_CP030760.1_4388	COG0079	1.6e-15	53.5	468	97	449
NZ_CP030760.1_2669	COG0079	6.7e-13	44.8	402	100	270
NZ_CP030760.1_3479	COG0079	6.3e-08	27.4	395	12	186
NZ_CP030760.1_3908	COG0082	2.5e-179	593.7	382	15	378
NZ_CP030760.1_3853	COG0083	5.2e-18	46.2	304	51	150
NZ_CP030760.1_3982	COG0083	1.6e-09	33.5	472	2	180
NZ_CP030760.1_3358	COG0101	1e-111	370.3	267	1	251
NZ_CP030760.1_4672	COG0102	5.6e-76	251.5	155	1	149
NZ_CP030760.1_4671	COG0103	8.1e-68	225.1	156	27	155
NZ_CP030760.1_4580	COG0105	5.3e-77	256.2	141	1	139
NZ_CP030760.1_2976	COG0106	3.4e-108	357.8	249	1	246
NZ_CP030760.1_2975	COG0106	4.9e-52	173.3	263	4	253
NZ_CP030760.1_2975	COG0107	4.2e-144	478.0	263	1	261
NZ_CP030760.1_2976	COG0107	4.8e-35	117.8	249	5	210
NZ_CP030760.1_2974	COG0107	2.7e-16	56.1	108	7	97
NZ_CP030760.1_3907	COG0108	2.5e-156	518.3	368	4	364
NZ_CP030760.1_3928	COG0109	2.7e-137	455.3	317	16	307
NZ_CP030760.1_3874	COG0109	1.3e-23	80.7	323	72	318
NZ_CP030760.1_3175	COG0110	2e-59	198.1	183	4	181
NZ_CP030760.1_3102	COG0110	1.1e-50	169.3	206	19	189
NZ_CP030760.1_3734	COG0110	3.6e-20	68.1	222	102	204
NZ_CP030760.1_3361	COG0110	6e-13	45.7	287	112	212
NZ_CP030761.1_15	COG0111	1.7e-130	433.0	413	11	411
NZ_CP030760.1_3074	COG0111	7.3e-93	308.9	334	5	330
NZ_CP030760.1_3011	COG0111	4.2e-91	303.0	337	23	328
NZ_CP030761.1_16	COG0111	8.3e-87	288.9	335	7	332
NZ_CP030760.1_3120	COG0111	1.2e-80	268.6	320	7	319
NZ_CP030760.1_3231	COG0111	2.2e-07	26.4	200	4	68
NZ_CP030760.1_4620	COG0112	1.5e-242	803.6	433	8	429
NZ_CP030760.1_4616	COG0113	2.8e-149	493.8	338	13	336
NZ_CP030760.1_2532	COG0114	7.8e-20	67.1	468	117	381
NZ_CP030760.1_4284	COG0115	5.9e-79	262.9	296	11	292
NZ_CP030760.1_2488	COG0116	8.8e-08	27.6	294	145	195
NZ_CP030760.1_4622	COG0117	1e-132	439.9	374	4	345
NZ_CP030760.1_3810	COG0117	9e-16	54.4	146	1	142
NZ_CP030760.1_4133	COG0117	1.6e-09	33.7	158	2	149
NZ_CP030760.1_2979	COG0118	3.8e-97	323.6	217	1	215
NZ_CP030760.1_2975	COG0118	3.4e-17	59.3	263	23	260
NZ_CP030760.1_4534	COG0119	5.7e-154	510.9	538	1	530
NZ_CP030760.1_2841	COG0119	2.2e-22	64.0	1155	695	817
NZ_CP030760.1_3277	COG0121	4.5e-85	283.2	271	1	259
NZ_CP030760.1_4363	COG0121	1.4e-15	53.3	281	34	244
NZ_CP030760.1_4542	COG0121	1e-10	37.5	497	82	246
NZ_CP030760.1_2520	COG0122	1.7e-63	212.1	215	8	206
NZ_CP030760.1_3365	COG0122	3.2e-30	102.3	358	6	174
NZ_CP030761.1_34	COG0122	5.5e-12	41.7	314	202	289
NZ_CP030760.1_4547	COG0122	7.8e-12	41.1	274	171	269
NZ_CP030760.1_4099	COG0122	6.1e-09	31.7	300	186	268
NZ_CP030760.1_3995	COG0122	8e-09	31.3	364	39	166
NZ_CP030761.1_39	COG0122	1.7e-07	27.3	159	31	136
NZ_CP030760.1_3331	COG0122	4.4e-07	25.6	310	201	290
NZ_CP030760.1_2767	COG0122	6.3e-07	25.1	317	206	306
NZ_CP030760.1_3894	COG0123	5e-125	414.5	312	1	309
NZ_CP030760.1_3184	COG0123	3.3e-90	299.8	342	1	340
NZ_CP030760.1_3798	COG0124	1.6e-136	452.3	508	4	501
NZ_CP030760.1_3799	COG0124	6.1e-37	122.2	374	19	366
NZ_CP030760.1_4261	COG0125	1.5e-07	26.9	165	1	31
NZ_CP030760.1_3056	COG0125	4.8e-07	26.1	544	14	224
NZ_CP030760.1_3413	COG0125	6.9e-07	25.1	211	19	52
NZ_CP030760.1_3299	COG0127	4.2e-88	293.1	215	1	210
NZ_CP030760.1_3301	COG0127	1.4e-09	34.6	240	4	77
NZ_CP030760.1_3034	COG0128	3.7e-167	554.4	453	13	450
NZ_CP030760.1_3863	COG0128	3.5e-140	463.8	421	7	417
NZ_CP030760.1_3535	COG0128	2.5e-24	80.9	431	6	427
NZ_CP030760.1_3033	COG0128	8.7e-22	74.4	216	74	207
NZ_CP030760.1_3678	COG0129	1.3e-201	668.0	608	20	603
NZ_CP030760.1_3050	COG0130	1.4e-121	403.7	311	5	309
NZ_CP030760.1_2981	COG0131	1.5e-103	343.7	203	4	201
NZ_CP030760.1_2954	COG0133	3.3e-226	748.9	407	7	403
NZ_CP030760.1_2953	COG0134	9.5e-20	68.1	223	65	214
NZ_CP030760.1_2953	COG0135	1.4e-82	274.2	223	1	216
NZ_CP030760.1_2906	COG0136	4.7e-161	533.0	345	1	342
NZ_CP030760.1_4668	COG0136	7.3e-16	37.7	311	43	150
NZ_CP030760.1_2702	COG0137	3.3e-199	659.3	408	4	404
NZ_CP030760.1_2913	COG0138	7.6e-251	830.9	539	11	538
NZ_CP030760.1_2974	COG0139	6.1e-27	91.7	108	12	105
NZ_CP030760.1_2974	COG0140	1.3e-45	153.4	108	4	106
NZ_CP030760.1_2975	COG0140	9.2e-13	35.0	263	4	112
NZ_CP030760.1_3537	COG0141	8.7e-193	638.6	433	10	429
NZ_CP030760.1_3855	COG0142	2.2e-119	395.8	339	16	337
NZ_CP030760.1_2829	COG0142	1.7e-97	323.8	305	6	303
NZ_CP030760.1_3898	COG0143	2.5e-150	498.9	515	1	508
NZ_CP030760.1_2923	COG0143	4.9e-54	112.4	877	22	226
NZ_CP030760.1_2923	COG0143	4.9e-54	62.1	877	631	812
NZ_CP030760.1_3808	COG0143	1.7e-42	62.2	964	50	210
NZ_CP030760.1_3808	COG0143	1.7e-42	66.0	964	588	817
NZ_CP030760.1_4539	COG0143	2.7e-11	28.2	464	260	331
NZ_CP030760.1_2915	COG0144	4.2e-128	426.0	461	21	459
NZ_CP030760.1_3240	COG0144	3.6e-121	403.0	430	7	428
NZ_CP030760.1_4628	COG0144	1.4e-14	51.0	161	13	153
NZ_CP030760.1_3448	COG0144	3.9e-09	32.5	282	48	123
NZ_CP030760.1_4057	COG0144	4.7e-08	29.0	288	36	115
NZ_CP030760.1_4596	COG0150	6e-175	579.7	358	3	349
NZ_CP030760.1_3865	COG0151	2.4e-226	750.3	426	1	422
NZ_CP030760.1_2841	COG0151	1.4e-07	26.6	1155	70	208
NZ_CP030760.1_3157	COG0154	2.2e-142	473.2	464	4	458
NZ_CP030760.1_2587	COG0156	9.4e-175	579.3	405	2	401
NZ_CP030760.1_4679	COG0156	1.4e-08	29.6	428	48	214
NZ_CP030760.1_2955	COG0159	2.2e-108	358.4	280	2	274
NZ_CP030760.1_3028	COG0160	7.6e-193	639.2	427	5	424
NZ_CP030760.1_3164	COG0160	5.1e-140	464.6	976	511	973
NZ_CP030760.1_3475	COG0160	8.3e-132	437.1	400	7	397
NZ_CP030760.1_2593	COG0160	1.7e-123	409.9	400	3	398
NZ_CP030761.1_66	COG0160	2.9e-122	405.9	444	12	440
NZ_CP030760.1_4456	COG0160	3.8e-103	342.8	456	35	448
NZ_CP030760.1_4456	COG0161	8.9e-170	562.1	456	6	454
NZ_CP030761.1_66	COG0161	5.7e-165	546.3	444	4	440
NZ_CP030760.1_3028	COG0161	4.1e-103	342.0	427	23	422
NZ_CP030760.1_3475	COG0161	2.4e-102	338.3	400	11	395
NZ_CP030760.1_2593	COG0161	4.8e-98	325.0	400	22	398
NZ_CP030760.1_3164	COG0161	3.4e-86	286.2	976	547	973
NZ_CP030760.1_2660	COG0163	1.9e-93	309.9	192	1	190
NZ_CP030760.1_3848	COG0164	2.4e-90	299.7	230	25	220
NZ_CP030760.1_2532	COG0165	3.2e-227	752.7	468	5	466
NZ_CP030760.1_3423	COG0166	7.7e-195	645.8	542	16	537
NZ_CP030760.1_3493	COG0167	1.4e-111	370.2	363	34	359
NZ_CP030760.1_2936	COG0169	7.4e-111	368.9	286	11	282
NZ_CP030760.1_2563	COG0169	4.9e-09	32.7	197	16	188
NZ_CP030760.1_4289	COG0171	4.7e-69	230.2	278	21	272
NZ_CP030760.1_2494	COG0171	2.8e-21	72.4	286	5	260
NZ_CP030760.1_3580	COG0171	3.5e-15	52.1	349	6	214
NZ_CP030760.1_2790	COG0172	5.5e-51	170.2	303	12	302
NZ_CP030760.1_4606	COG0173	5.5e-263	871.4	597	3	593
NZ_CP030760.1_3682	COG0174	7.1e-155	513.0	479	31	476
NZ_CP030760.1_4437	COG0174	4.3e-118	391.6	451	17	448
NZ_CP030760.1_4197	COG0175	8.7e-86	285.3	318	20	316
NZ_CP030760.1_4198	COG0175	2.4e-73	244.4	259	37	253
NZ_CP030760.1_3995	COG0177	2.7e-36	121.9	364	40	236
NZ_CP030760.1_2520	COG0177	6.4e-09	31.9	215	9	154
NZ_CP030760.1_3119	COG0178	1.7e-42	74.2	546	116	262
NZ_CP030760.1_3119	COG0178	1.7e-42	52.3	546	406	531
NZ_CP030760.1_2799	COG0178	1.3e-28	79.5	267	134	262
NZ_CP030761.1_21	COG0178	1.5e-28	32.4	577	133	271
NZ_CP030761.1_21	COG0178	1.5e-28	55.4	577	421	549
NZ_CP030760.1_4279	COG0178	1.2e-26	43.9	922	121	234
NZ_CP030760.1_4279	COG0178	1.2e-26	33.6	922	407	498
NZ_CP030760.1_2775	COG0178	2.7e-25	51.9	613	155	264
NZ_CP030760.1_2839	COG0178	3.6e-25	63.8	254	119	247
NZ_CP030761.1_63	COG0178	3.8e-25	60.7	243	118	226
NZ_CP030760.1_2676	COG0178	5.2e-25	25.9	243	17	43
NZ_CP030760.1_2676	COG0178	5.2e-25	57.0	243	113	240
NZ_CP030760.1_3101	COG0178	6.2e-22	56.1	283	117	236
NZ_CP030760.1_2716	COG0178	7.3e-22	26.9	236	20	52
NZ_CP030760.1_2716	COG0178	7.3e-22	47.0	236	126	214
NZ_CP030760.1_3958	COG0178	1.9e-21	57.2	264	137	257
NZ_CP030760.1_3437	COG0178	1.9e-20	26.8	518	159	249
NZ_CP030760.1_3437	COG0178	1.9e-20	30.4	518	415	486
NZ_CP030760.1_2777	COG0178	3.1e-20	53.1	346	111	236
NZ_CP030760.1_4530	COG0178	6.6e-20	48.0	626	492	590
NZ_CP030760.1_3549	COG0178	8e-20	44.8	716	609	702
NZ_CP030760.1_2850	COG0178	8.2e-20	49.3	250	116	204
NZ_CP030760.1_3825	COG0178	1.3e-19	54.0	255	150	227
NZ_CP030760.1_3129	COG0178	2.1e-19	38.8	504	148	212
NZ_CP030760.1_3712	COG0178	5.1e-19	48.5	318	131	254
NZ_CP030760.1_2539	COG0178	5.8e-19	46.1	220	118	202
NZ_CP030760.1_2412	COG0178	7.3e-19	26.0	502	136	213
NZ_CP030760.1_2412	COG0178	7.3e-19	31.1	502	390	469
NZ_CP030760.1_3112	COG0178	1.3e-18	57.2	596	482	579
NZ_CP030760.1_2902	COG0178	1.8e-18	47.1	231	117	215
NZ_CP030760.1_4576	COG0178	1.9e-18	27.3	628	124	216
NZ_CP030760.1_4576	COG0178	1.9e-18	30.3	628	413	515
NZ_CP030760.1_2581	COG0178	1.9e-18	41.4	362	133	232
NZ_CP030760.1_3693	COG0178	6.7e-18	49.6	381	127	245
NZ_CP030760.1_2843	COG0178	8e-18	49.2	588	465	561
NZ_CP030760.1_3104	COG0178	1e-17	47.9	259	129	242
NZ_CP030760.1_2809	COG0178	1.1e-17	33.3	606	401	464
NZ_CP030760.1_4146	COG0178	1.2e-17	34.7	276	160	265
NZ_CP030760.1_2857	COG0178	1.6e-17	26.6	514	161	221
NZ_CP030761.1_7	COG0178	2e-17	52.4	339	143	268
NZ_CP030761.1_6	COG0178	3.3e-17	41.1	318	124	222
NZ_CP030760.1_3021	COG0178	1.1e-16	38.0	359	113	237
NZ_CP030760.1_2665	COG0178	2.2e-16	42.7	344	158	268
NZ_CP030760.1_3429	COG0178	9.6e-16	32.2	315	136	231
NZ_CP030760.1_2424	COG0178	1.5e-15	37.1	361	125	208
NZ_CP030760.1_2431	COG0178	8.9e-15	30.3	372	126	226
NZ_CP030760.1_2397	COG0178	1.4e-14	28.9	333	127	221
NZ_CP030760.1_2666	COG0178	1.8e-14	44.9	356	151	279
NZ_CP030760.1_2649	COG0178	2e-14	44.5	355	115	229
NZ_CP030760.1_3711	COG0178	2.2e-14	44.4	339	146	221
NZ_CP030760.1_3103	COG0178	2.3e-14	39.9	261	173	251
NZ_CP030760.1_3412	COG0178	2.7e-14	40.3	261	133	221
NZ_CP030760.1_3471	COG0178	8e-14	34.3	272	164	228
NZ_CP030760.1_3345	COG0178	1.3e-13	46.8	259	115	215
NZ_CP030760.1_3964	COG0178	1.4e-13	31.7	250	110	196
NZ_CP030760.1_2878	COG0178	1.7e-12	39.5	356	126	225
NZ_CP030760.1_3443	COG0178	3.1e-12	29.4	666	523	592
NZ_CP030760.1_2998	COG0178	1.2e-11	33.6	765	659	735
NZ_CP030760.1_3905	COG0178	1e-08	29.8	227	130	201
NZ_CP030760.1_2851	COG0178	1.3e-08	30.3	278	152	253
NZ_CP030760.1_2949	COG0179	3.9e-122	405.6	281	1	279
NZ_CP030760.1_3323	COG0180	1.5e-138	459.5	355	4	353
NZ_CP030760.1_2684	COG0181	2.9e-127	421.8	310	1	307
NZ_CP030760.1_2822	COG0183	4.1e-164	544.3	394	3	392
NZ_CP030760.1_3513	COG0183	1.4e-133	443.6	403	1	402
NZ_CP030760.1_4559	COG0183	3.3e-17	30.5	421	162	201
NZ_CP030760.1_4559	COG0183	3.3e-17	35.8	421	241	313
NZ_CP030760.1_4636	COG0183	9.8e-15	51.4	332	56	154
NZ_CP030760.1_3048	COG0184	7.5e-49	163.6	90	1	89
NZ_CP030760.1_2945	COG0187	0	1012.8	834	27	832
NZ_CP030760.1_4610	COG0188	6.4e-280	928.2	752	13	747
NZ_CP030760.1_3257	COG0189	1.3e-88	294.7	316	5	313
NZ_CP030760.1_2841	COG0189	1.3e-18	63.5	1155	15	322
NZ_CP030760.1_3865	COG0189	5.2e-09	32.1	426	64	288
NZ_CP030760.1_3670	COG0190	2.4e-133	441.2	300	1	295
NZ_CP030760.1_3310	COG0192	3.1e-181	600.2	413	1	411
NZ_CP030760.1_4562	COG0194	3.7e-115	382.9	221	1	218
NZ_CP030760.1_3095	COG0194	1.4e-12	42.6	199	9	159
NZ_CP030760.1_3054	COG0195	1.2e-198	658.3	534	7	529
NZ_CP030760.1_3807	COG0196	1.4e-130	432.9	328	1	315
NZ_CP030760.1_2542	COG0204	1e-56	189.5	266	1	238
NZ_CP030760.1_3317	COG0204	1e-46	156.6	266	5	258
NZ_CP030760.1_4018	COG0204	8.6e-43	108.8	1132	4	621
NZ_CP030760.1_4018	COG0204	8.6e-43	28.4	1132	993	1127
NZ_CP030760.1_2623	COG0204	4.9e-21	72.1	316	78	289
NZ_CP030760.1_2440	COG0208	2.8e-116	385.5	325	10	324
NZ_CP030760.1_2441	COG0209	4.6e-211	700.0	735	51	721
NZ_CP030760.1_3529	COG0210	3.2e-183	608.6	687	2	647
NZ_CP030760.1_2959	COG0210	8.6e-95	86.6	1184	20	197
NZ_CP030760.1_2959	COG0210	8.6e-95	234.6	1184	329	898
NZ_CP030760.1_2868	COG0211	1.8e-49	164.9	90	1	88
NZ_CP030760.1_3135	COG0213	2.3e-184	611.0	436	2	432
NZ_CP030760.1_4539	COG0215	4.4e-201	666.7	464	4	456
NZ_CP030760.1_2923	COG0215	6e-21	32.9	877	46	158
NZ_CP030760.1_2923	COG0215	6e-21	36.3	877	631	774
NZ_CP030760.1_3261	COG0215	1.5e-19	66.7	321	10	109
NZ_CP030760.1_3808	COG0215	1.5e-14	36.3	964	630	716
NZ_CP030760.1_3898	COG0215	8.7e-13	29.6	515	290	431
NZ_CP030760.1_2489	COG0216	3.1e-167	553.2	360	6	358
NZ_CP030760.1_2971	COG0216	1.9e-09	33.6	146	12	122
NZ_CP030760.1_3376	COG0218	5.8e-80	265.9	218	6	211
NZ_CP030760.1_4507	COG0218	2.7e-23	79.6	314	23	225
NZ_CP030760.1_3052	COG0218	1.2e-12	44.9	918	416	593
NZ_CP030760.1_2872	COG0218	1.1e-11	40.5	359	164	337
NZ_CP030760.1_2930	COG0218	2.4e-10	35.0	440	216	317
NZ_CP030760.1_3335	COG0219	1.3e-20	70.1	287	142	279
NZ_CP030760.1_3309	COG0220	3.2e-81	271.2	234	4	232
NZ_CP030760.1_4295	COG0220	7.5e-10	34.3	218	11	147
NZ_CP030760.1_3737	COG0220	2.9e-07	26.6	296	72	139
NZ_CP030760.1_2693	COG0221	3.3e-83	275.5	179	2	177
NZ_CP030760.1_3357	COG0223	2.3e-132	439.7	312	1	310
NZ_CP030760.1_4595	COG0223	6.3e-31	104.5	224	28	195
NZ_CP030760.1_3165	COG0223	1.8e-18	63.4	295	80	243
NZ_CP030760.1_2616	COG0224	3.9e-121	401.5	295	1	294
NZ_CP030760.1_3468	COG0226	2.6e-76	254.3	345	6	339
NZ_CP030760.1_2585	COG0226	1.4e-07	26.6	413	299	359
NZ_CP030760.1_2554	COG0227	8.5e-38	126.5	99	1	97
NZ_CP030760.1_2737	COG0228	2.1e-50	168.2	124	1	121
NZ_CP030760.1_4327	COG0229	5.2e-84	279.9	138	5	136
NZ_CP030760.1_2447	COG0229	3.3e-23	79.6	149	33	87
NZ_CP030760.1_2795	COG0231	2.4e-70	233.1	190	1	188
