	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
NC_043469_NC_043469_37	NC_043469	NC_043469	37	27832	30591	-1	D										Prophage tail length tape measure protein [PF06791.16]; Lambda phage tail tape-measure protein (Tape_meas_lam_C) [PF09718.13]					0
NC_043469_NC_043469_38	NC_043469	NC_043469	38	30627	30851	-1	D										Phage related hypothetical protein (DUF1799) [PF08809.14]					0
NC_043469_NC_043469_39	NC_043469	NC_043469	39	30941	31258	-1	D										Phage tail assembly chaperone [PF08748.14]					0
NC_043469_NC_043469_40	NC_043469	NC_043469	40	31335	31991	-1	D										Phage tail tube protein, TTP [PF08813.14]					0
NC_043469_NC_043469_41	NC_043469	NC_043469	41	32044	32736	-1	D										Phage tail tube protein, TTP [PF08813.14]					0
NC_043469_NC_043469_42	NC_043469	NC_043469	42	32723	33157	-1	D										Bacteriophage related domain of unknown function [PF13554.9]					0
NC_043469_NC_043469_43	NC_043469	NC_043469	43	33147	33584	-1	E															0
NC_043469_NC_043469_44	NC_043469	NC_043469	44	33577	33954	-1	E															0
NC_043469_NC_043469_45	NC_043469	NC_043469	45	33960	34376	-1	D										Protein of unknown function (DUF4054) [PF13262.9]					0
NC_043469_NC_043469_46	NC_043469	NC_043469	46	34426	34731	-1	E															0
NC_043469_NC_043469_47	NC_043469	NC_043469	47	34821	35780	-1	D										Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]					0
NC_043469_NC_043469_48	NC_043469	NC_043469	48	35894	36412	-1	E															0
NC_043469_NC_043469_49	NC_043469	NC_043469	49	36465	37595	-1	C	K09960	uncharacterized protein								Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]					0
NC_043469_NC_043469_50	NC_043469	NC_043469	50	37595	38362	-1	D										Phage Mu protein F like protein [PF04233.17]					0
NC_043469_NC_043469_51	NC_043469	NC_043469	51	38352	39668	-1	C	K09961	uncharacterized protein								Protein of unknown function (DUF1073) [PF06381.14]					0
NC_043469_NC_043469_52	NC_043469	NC_043469	52	39714	41318	-1	D										Terminase RNaseH-like domain [PF17289.5]					0
NC_043469_NC_043469_53	NC_043469	NC_043469	53	41328	41852	-1	D										DNA-packaging protein gp3 [PF16677.8]					0
NC_043469_NC_043469_54	NC_043469	NC_043469	54	41932	42195	-1	E															0
NC_043469_NC_043469_55	NC_043469	NC_043469	55	42189	42380	-1	E															0
NC_043469_NC_043469_56	NC_043469	NC_043469	56	42505	42693	-1	E															0
NC_043469_NC_043469_57	NC_043469	NC_043469	57	42693	42926	-1	E															0
NC_043469_NC_043469_58	NC_043469	NC_043469	58	42927	43151	-1	E															0
NC_043469_NC_043469_59	NC_043469	NC_043469	59	43221	43796	-1	D										dATP/dGTP pyrophosphohydrolase [PF04447.15]					0
NC_043469_NC_043469_60	NC_043469	NC_043469	60	43793	44065	-1	E															0
NC_043469_NC_043469_61	NC_043469	NC_043469	61	44142	44351	-1	E															0
NC_043469_NC_043469_62	NC_043469	NC_043469	62	44341	44790	-1	E															0
NC_043469_NC_043469_63	NC_043469	NC_043469	63	44863	45351	-1	E															0
NC_043469_NC_043469_64	NC_043469	NC_043469	64	45351	45560	-1	E															0
NC_043469_NC_043469_65	NC_043469	NC_043469	65	45642	45827	-1	E															0
NC_043469_NC_043469_66	NC_043469	NC_043469	66	45824	46069	-1	E															0
NC_043469_NC_043469_67	NC_043469	NC_043469	67	46069	46362	-1	E															0
NC_043469_NC_043469_68	NC_043469	NC_043469	68	46371	46742	-1	E															0
NC_043469_NC_043469_69	NC_043469	NC_043469	69	46812	47132	-1	E															0
NC_043469_NC_043469_70	NC_043469	NC_043469	70	47292	47615	-1	E															0
NC_043469_NC_043469_71	NC_043469	NC_043469	71	47690	47887	-1	E															0
NC_043469_NC_043469_72	NC_043469	NC_043469	72	47884	48138	-1	E															0
NC_043469_NC_043469_73	NC_043469	NC_043469	73	48208	48525	-1	E															0
NC_043469_NC_043469_74	NC_043469	NC_043469	74	48522	48701	-1	E															0
NC_043469_NC_043469_75	NC_043469	NC_043469	75	48775	48990	-1	E															0
NC_043469_NC_043469_76	NC_043469	NC_043469	76	48993	49223	-1	E															0
NC_043469_NC_043469_77	NC_043469	NC_043469	77	49295	49600	-1	E															0
NC_043469_NC_043469_78	NC_043469	NC_043469	78	49603	50133	-1	E															0
NC_043469_NC_043469_79	NC_043469	NC_043469	79	50788	51009	1	E															0
NC_043469_NC_043469_80	NC_043469	NC_043469	80	51018	51236	1	E															0
NC_043469_NC_043469_81	NC_043469	NC_043469	81	51233	51541	1	E															0
