	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000032.1_11	QGNH01000032.1	QGNH01000032.1	11	8439	8666	1	E																				0	False	
QGNH01000032.1_12	QGNH01000032.1	QGNH01000032.1	12	8663	9400	1	E																				0	False	
QGNH01000032.1_13	QGNH01000032.1	QGNH01000032.1	13	9397	9753	1	E																				0	False	
QGNH01000032.1_14	QGNH01000032.1	QGNH01000032.1	14	9795	10400	1	E																				0	False	
QGNH01000032.1_15	QGNH01000032.1	QGNH01000032.1	15	10626	10826	1	E																				0	False	
QGNH01000032.1_16	QGNH01000032.1	QGNH01000032.1	16	10823	11023	1	E																				0	False	
QGNH01000032.1_17	QGNH01000032.1	QGNH01000032.1	17	11139	11606	-1	E																				0	False	
QGNH01000032.1_18	QGNH01000032.1	QGNH01000032.1	18	11724	12359	-1	E																				0	False	
QGNH01000032.1_19	QGNH01000032.1	QGNH01000032.1	19	12356	12703	-1	E																				0	False	
QGNH01000032.1_20	QGNH01000032.1	QGNH01000032.1	20	12708	13070	-1	E																				0	False	
QGNH01000032.1_21	QGNH01000032.1	QGNH01000032.1	21	13063	13371	-1	E																				0	False	
QGNH01000032.1_22	QGNH01000032.1	QGNH01000032.1	22	13368	13931	-1	E																				0	False	
QGNH01000032.1_23	QGNH01000032.1	QGNH01000032.1	23	14038	17589	-1	E																				0	False	
QGNH01000032.1_24	QGNH01000032.1	QGNH01000032.1	24	17600	17950	1	E																				0	False	
QGNH01000032.1_25	QGNH01000032.1	QGNH01000032.1	25	18159	19418	-1	E																				0	False	
QGNH01000032.1_26	QGNH01000032.1	QGNH01000032.1	26	19420	21741	-1	E																				0	False	
QGNH01000032.1_27	QGNH01000032.1	QGNH01000032.1	27	21745	22116	-1	E																				0	False	
QGNH01000032.1_28	QGNH01000032.1	QGNH01000032.1	28	22113	22565	-1	E																				0	False	
QGNH01000032.1_29	QGNH01000032.1	QGNH01000032.1	29	22552	23418	-1	E																				0	False	
QGNH01000032.1_30	QGNH01000032.1	QGNH01000032.1	30	23420	24574	-1	E																				0	False	
QGNH01000032.1_31	QGNH01000032.1	QGNH01000032.1	31	24567	25172	-1	E																				0	False	
QGNH01000032.1_32	QGNH01000032.1	QGNH01000032.1	32	25179	25628	-1	E																				0	False	
QGNH01000032.1_33	QGNH01000032.1	QGNH01000032.1	33	25633	25800	-1	E																				0	False	
QGNH01000032.1_34	QGNH01000032.1	QGNH01000032.1	34	25827	26141	-1	E																				0	False	
QGNH01000032.1_35	QGNH01000032.1	QGNH01000032.1	35	26146	26730	-1	E																				0	False	
QGNH01000032.1_36	QGNH01000032.1	QGNH01000032.1	36	26727	27455	-1	E																				0	False	
QGNH01000032.1_37	QGNH01000032.1	QGNH01000032.1	37	27448	27816	-1	E																				0	False	
QGNH01000032.1_38	QGNH01000032.1	QGNH01000032.1	38	27889	28278	-1	E																				0	False	
QGNH01000032.1_39	QGNH01000032.1	QGNH01000032.1	39	28290	28901	-1	E																				0	False	
QGNH01000032.1_40	QGNH01000032.1	QGNH01000032.1	40	28943	30946	-1	C	K06904	uncharacterized protein	YP_010038095.1	YP_010038095.1 major head protein [Pseudomonas phage Persinger]	False	0.279	256.0	5.462e-70	MER0194231	S78	MER0194231 - family S78 non-peptidase homologues (Neisseria meningitidis) [S78.UNW]#S78#{peptidase unit: 24-163}~source CBA05300~	False	0.356	85.0	2.028e-15	Phage capsid family [PF05065.16]; Caudovirus prohead serine protease [PF04586.20]	VOG02241	sp|B0ZSF3|CAPSD_BPHA1 Major capsid protein; XhXs	Xs;Xh	0	False	VP
QGNH01000032.1_41	QGNH01000032.1	QGNH01000032.1	41	30959	32665	-1	D			YP_001039817.1	YP_001039817.1 portal protein [Vibrio phage VP882]	False	0.283	191.0	2.495e-49								Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xs;Xp;Xr	0	False	V
QGNH01000032.1_42	QGNH01000032.1	QGNH01000032.1	42	32662	33324	-1	E			YP_001686739.1	YP_001686739.1 head-tail joining [Halomonas phage phiHAP-1]	False	0.263	69.0	5.33e-12												0	False	F
QGNH01000032.1_43	QGNH01000032.1	QGNH01000032.1	43	33551	34144	-1	E																				0	False	F
QGNH01000032.1_44	QGNH01000032.1	QGNH01000032.1	44	34738	36708	-1	D			YP_009202208.1	YP_009202208.1 terminase large subunit [Bacteriophage Lily]	True	0.363	354.0	4.9e-103								Terminase large subunit gpA, endonuclease domain [PF20454.1]; Phage terminase large subunit gpA, ATPase domain [PF05876.15]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	1	False	VF
QGNH01000032.1_45	QGNH01000032.1	QGNH01000032.1	45	36671	37228	-1	E																	VOG00371	sp|P03707|TERS_LAMBD Terminase small subunit; XhXr	Xh;Xr	0	False	VF
QGNH01000032.1_46	QGNH01000032.1	QGNH01000032.1	46	37197	37628	-1	E																				0	False	F
