	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000610.1_14	QGNH01000610.1	QGNH01000610.1	14	10503	10799	1	D														VRR-NUC domain [PF08774.14]	VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	
QGNH01000610.1_15	QGNH01000610.1	QGNH01000610.1	15	10796	11617	-1	E	NP_490628.1	NP_490628.1 hypothetical protein phiCTXp31 [Pseudomonas phage phiCTX]	False	0.242	61.0	6.666e-09												0	False	
QGNH01000610.1_16	QGNH01000610.1	QGNH01000610.1	16	11682	11789	1	E																		0	False	
QGNH01000610.1_17	QGNH01000610.1	QGNH01000610.1	17	11792	12289	1	E																		1	False	
QGNH01000610.1_18	QGNH01000610.1	QGNH01000610.1	18	12320	12532	1	E																		0	False	
QGNH01000610.1_19	QGNH01000610.1	QGNH01000610.1	19	13024	13224	1	E																		0	False	
QGNH01000610.1_20	QGNH01000610.1	QGNH01000610.1	20	13248	13607	-1	E																		0	False	
QGNH01000610.1_21	QGNH01000610.1	QGNH01000610.1	21	13685	14209	1	E																		0	False	
QGNH01000610.1_22	QGNH01000610.1	QGNH01000610.1	22	14175	16595	1	D	YP_007002934.1	YP_007002934.1 terminase large subunit [Haemophilus phage SuMu]	False	0.238	135.0	1.2830000000000002e-30								Terminase RNaseH-like domain [PF17289.5]; Hint domain [PF13403.9]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
QGNH01000610.1_23	QGNH01000610.1	QGNH01000610.1	23	16588	16824	1	E																		0	False	
QGNH01000610.1_24	QGNH01000610.1	QGNH01000610.1	24	16830	17435	-1	E																		0	False	
QGNH01000610.1_25	QGNH01000610.1	QGNH01000610.1	25	17507	17884	1	E																		0	False	
QGNH01000610.1_26	QGNH01000610.1	QGNH01000610.1	26	17940	20234	1	D	YP_009010474.1	YP_009010474.1 portal protein [Geobacillus phage GBK2]	False	0.218	168.0	5.877e-41								Phage portal protein [PF04860.15]; Phage Mu protein F like protein [PF04233.17]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xr;Xs;Xh	0	False	V
QGNH01000610.1_27	QGNH01000610.1	QGNH01000610.1	27	20241	20801	1	E																		0	False	
QGNH01000610.1_28	QGNH01000610.1	QGNH01000610.1	28	20798	23005	1	E																		0	False	
QGNH01000610.1_29	QGNH01000610.1	QGNH01000610.1	29	23002	24126	1	E																		0	False	
QGNH01000610.1_30	QGNH01000610.1	QGNH01000610.1	30	24287	24982	1	E																		0	False	
QGNH01000610.1_31	QGNH01000610.1	QGNH01000610.1	31	24986	25174	1	E																		0	False	
QGNH01000610.1_32	QGNH01000610.1	QGNH01000610.1	32	25171	25512	1	E																		0	False	
QGNH01000610.1_33	QGNH01000610.1	QGNH01000610.1	33	25703	26257	1	E																		0	False	
QGNH01000610.1_34	QGNH01000610.1	QGNH01000610.1	34	26276	28075	1	D							MER1087442	S78	MER1087442 - family S78 unassigned peptidases (Devosia riboflavina) [S78.UPW]#S78#{peptidase unit: 23-144}~source A0A087M3M1~	False	66.0	1.828e-09	0.331					0	False	P
QGNH01000610.1_35	QGNH01000610.1	QGNH01000610.1	35	28116	29333	1	D														Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000610.1_36	QGNH01000610.1	QGNH01000610.1	36	29477	29932	1	E																		0	False	
QGNH01000610.1_37	QGNH01000610.1	QGNH01000610.1	37	30015	30881	1	E																		0	False	
QGNH01000610.1_38	QGNH01000610.1	QGNH01000610.1	38	30887	31357	1	D														Bacteriophage HK97-gp10, putative tail-component [PF04883.15]				0	False	
QGNH01000610.1_39	QGNH01000610.1	QGNH01000610.1	39	31386	31820	1	E																		0	False	
QGNH01000610.1_40	QGNH01000610.1	QGNH01000610.1	40	31859	32080	1	E																		0	False	
QGNH01000610.1_41	QGNH01000610.1	QGNH01000610.1	41	32083	33087	1	E	YP_009819685.1	YP_009819685.1 major tail protein [Arthrobacter phage Sonali]	False	0.214	65.0	3.857e-10									VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000610.1_42	QGNH01000610.1	QGNH01000610.1	42	33116	33415	1	E																		0	False	
QGNH01000610.1_43	QGNH01000610.1	QGNH01000610.1	43	33672	33818	1	E																		0	False	
QGNH01000610.1_44	QGNH01000610.1	QGNH01000610.1	44	33822	35630	1	E	YP_004421736.1	YP_004421736.1 tail length tape measure protein [Synechococcus phage S-CBS3]	False	0.221	117.0	1.213e-25									VOG02357	REFSEQ tail length tape measure protein; Xu	Xu	0	False	F
QGNH01000610.1_45	QGNH01000610.1	QGNH01000610.1	45	35634	37145	1	E	YP_006546289.1	YP_006546289.1 hypothetical protein Tsac_2848 [Thermoanaerobacterium phage THSA-485A]	False	0.243	122.0	2.393e-27												0	False	F
QGNH01000610.1_46	QGNH01000610.1	QGNH01000610.1	46	37169	37723	1	E																		0	False	F
QGNH01000610.1_47	QGNH01000610.1	QGNH01000610.1	47	37720	38862	1	D														Domain of unknown function (DUF4815) [PF16075.8]				0	False	F
QGNH01000610.1_48	QGNH01000610.1	QGNH01000610.1	48	38867	38938	1	E																		0	False	F
