	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
KC292022_KC292022.1_49	KC292022	KC292022.1	49	41899	42603	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
KC292022_KC292022.1_50	KC292022	KC292022.1	50	42600	42767	-1	E											0
KC292022_KC292022.1_51	KC292022	KC292022.1	51	42857	45421	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
KC292022_KC292022.1_52	KC292022	KC292022.1	52	45539	46012	-1	E											0
KC292022_KC292022.1_53	KC292022	KC292022.1	53	46194	47108	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
KC292022_KC292022.1_54	KC292022	KC292022.1	54	47122	47295	-1	E											0
KC292022_KC292022.1_55	KC292022	KC292022.1	55	47292	47411	-1	E											0
KC292022_KC292022.1_56	KC292022	KC292022.1	56	47404	47604	-1	E											0
KC292022_KC292022.1_57	KC292022	KC292022.1	57	47604	48620	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
KC292022_KC292022.1_58	KC292022	KC292022.1	58	48613	48771	-1	E											0
KC292022_KC292022.1_59	KC292022	KC292022.1	59	48768	48929	-1	E											0
KC292022_KC292022.1_60	KC292022	KC292022.1	60	48926	49207	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
KC292022_KC292022.1_61	KC292022	KC292022.1	61	49191	49577	-1	E											0
KC292022_KC292022.1_62	KC292022	KC292022.1	62	49596	49946	-1	E											0
KC292022_KC292022.1_63	KC292022	KC292022.1	63	49948	50373	-1	E											0
KC292022_KC292022.1_64	KC292022	KC292022.1	64	50462	51643	-1	E											0
KC292022_KC292022.1_65	KC292022	KC292022.1	65	51640	52875	-1	E											0
KC292022_KC292022.1_66	KC292022	KC292022.1	66	53001	54482	-1	E											0
KC292022_KC292022.1_67	KC292022	KC292022.1	67	54560	54811	-1	E											0
KC292022_KC292022.1_68	KC292022	KC292022.1	68	54843	55790	-1	E											0
KC292022_KC292022.1_69	KC292022	KC292022.1	69	56107	56319	-1	E											0
KC292022_KC292022.1_70	KC292022	KC292022.1	70	56316	56447	-1	E											0
KC292022_KC292022.1_71	KC292022	KC292022.1	71	56448	56858	-1	E											0
KC292022_KC292022.1_72	KC292022	KC292022.1	72	57040	57174	-1	E											0
KC292022_KC292022.1_73	KC292022	KC292022.1	73	57176	58048	-1	D			MER0792619	I87	MER0792619 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 32-256}~source R4TK69~	True	429.0	9.682e-135	0.909	SPFH domain / Band 7 family [PF01145.28]	0
KC292022_KC292022.1_74	KC292022	KC292022.1	74	58365	58916	1	E											0
KC292022_KC292022.1_75	KC292022	KC292022.1	75	58913	59398	-1	E											0
KC292022_KC292022.1_76	KC292022	KC292022.1	76	59689	60168	1	E											0
KC292022_KC292022.1_77	KC292022	KC292022.1	77	60165	60629	1	D										ERCC4 domain [PF02732.18]	0
KC292022_KC292022.1_78	KC292022	KC292022.1	78	60539	60742	-1	E											0
KC292022_KC292022.1_79	KC292022	KC292022.1	79	60711	60887	-1	E											0
KC292022_KC292022.1_80	KC292022	KC292022.1	80	60940	61128	-1	E											0
KC292022_KC292022.1_81	KC292022	KC292022.1	81	61121	61450	-1	E											0
KC292022_KC292022.1_82	KC292022	KC292022.1	82	61450	61746	-1	E											0
KC292022_KC292022.1_83	KC292022	KC292022.1	83	61743	62111	-1	E											0
KC292022_KC292022.1_84	KC292022	KC292022.1	84	62192	62464	-1	E											0
KC292022_KC292022.1_85	KC292022	KC292022.1	85	62464	62895	-1	E											0
KC292022_KC292022.1_86	KC292022	KC292022.1	86	62895	63323	-1	E											0
KC292022_KC292022.1_87	KC292022	KC292022.1	87	63473	63739	-1	E											0
KC292022_KC292022.1_88	KC292022	KC292022.1	88	63740	64138	-1	E											0
KC292022_KC292022.1_89	KC292022	KC292022.1	89	64188	65984	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
KC292022_KC292022.1_90	KC292022	KC292022.1	90	66065	66217	-1	E											0
KC292022_KC292022.1_91	KC292022	KC292022.1	91	66239	66559	-1	E											0
KC292022_KC292022.1_92	KC292022	KC292022.1	92	66565	67218	-1	E											0
KC292022_KC292022.1_93	KC292022	KC292022.1	93	67357	68208	-1	E											0
KC292022_KC292022.1_94	KC292022	KC292022.1	94	68225	68413	-1	E											0
KC292022_KC292022.1_95	KC292022	KC292022.1	95	68413	68589	-1	E											0
KC292022_KC292022.1_96	KC292022	KC292022.1	96	68732	68878	-1	E											0
KC292022_KC292022.1_97	KC292022	KC292022.1	97	68871	69140	-1	E											0
KC292022_KC292022.1_98	KC292022	KC292022.1	98	69137	69502	-1	E											0
KC292022_KC292022.1_99	KC292022	KC292022.1	99	69521	70189	-1	E											0
KC292022_KC292022.1_100	KC292022	KC292022.1	100	70189	70308	-1	E											0
KC292022_KC292022.1_101	KC292022	KC292022.1	101	70308	70556	-1	E											0
KC292022_KC292022.1_102	KC292022	KC292022.1	102	70560	70667	-1	E											0
KC292022_KC292022.1_103	KC292022	KC292022.1	103	70667	70942	-1	E											0
KC292022_KC292022.1_104	KC292022	KC292022.1	104	70939	71082	-1	E											0
KC292022_KC292022.1_105	KC292022	KC292022.1	105	71313	71453	-1	E											0
KC292022_KC292022.1_106	KC292022	KC292022.1	106	71461	71754	-1	E											0
KC292022_KC292022.1_107	KC292022	KC292022.1	107	71855	72214	-1	E											0
KC292022_KC292022.1_108	KC292022	KC292022.1	108	72534	72884	-1	E											0
KC292022_KC292022.1_109	KC292022	KC292022.1	109	72890	73219	-1	E											0
KC292022_KC292022.1_110	KC292022	KC292022.1	110	73322	74221	-1	E											0
