target	query	e-value	score	length	start	end
strain_GIC31_complete_genome_1145511_1146488_+	COG0021	3.2e-16	54.9	325	131	244
strain_GIC31_complete_genome_1842540_1843625_-	COG0021	1.2e-12	43.8	361	146	359
strain_GIC31_complete_genome_1841559_1842536_-	COG0021	2e-12	41.4	325	137	268
strain_GIC31_complete_genome_1145511_1146488_+	COG0022	4.7e-174	578.2	325	3	324
strain_GIC31_complete_genome_1841559_1842536_-	COG0022	3.8e-170	565.3	325	1	324
strain_GIC31_complete_genome_1144504_1145511_+	COG0022	1.2e-95	318.8	335	11	326
strain_GIC31_complete_genome_1842540_1843625_-	COG0022	8.2e-61	203.5	361	30	335
strain_GIC31_complete_genome_1131448_1133349_+	COG0022	1.1e-32	83.7	633	358	581
strain_GIC31_complete_genome_2089548_2092394_-	COG0022	5.5e-15	49.2	948	339	521
strain_GIC31_complete_genome_1231731_1233722_+	COG0022	6.8e-12	33.4	663	113	252
strain_GIC31_complete_genome_92150_92908_+	COG0024	7.1e-134	443.3	252	1	251
strain_GIC31_complete_genome_2278790_2279539_-	COG0024	1.5e-94	313.8	249	5	245
strain_GIC31_complete_genome_1123911_1124981_+	COG0024	5.5e-35	116.7	356	109	338
strain_GIC31_complete_genome_974208_975305_-	COG0024	1.2e-34	115.1	365	136	343
strain_GIC31_complete_genome_260486_262027_-	COG0025	8.1e-95	316.2	513	22	420
strain_GIC31_complete_genome_2427445_2428539_-	COG0026	4.3e-142	471.0	351	1	345
strain_GIC31_complete_genome_2556459_2559479_-	COG0026	9.8e-44	62.1	967	76	263
strain_GIC31_complete_genome_2556459_2559479_-	COG0026	9.8e-44	82.6	967	534	786
strain_GIC31_complete_genome_1773934_1777137_-	COG0026	3.3e-24	46.1	1067	121	315
strain_GIC31_complete_genome_1773934_1777137_-	COG0026	3.3e-24	34.1	1067	662	836
strain_GIC31_complete_genome_1822243_1825680_-	COG0026	4.6e-23	78.3	1145	20	299
strain_GIC31_complete_genome_1126153_1127496_+	COG0026	4e-15	51.9	447	101	319
strain_GIC31_complete_genome_1651362_1652279_-	COG0026	1.3e-14	50.6	305	90	269
strain_GIC31_complete_genome_1810322_1811077_+	COG0026	9.4e-10	34.7	251	54	202
strain_GIC31_complete_genome_2416493_2417746_-	COG0026	1.3e-09	34.2	417	85	204
strain_GIC31_complete_genome_262137_263072_+	COG0026	4.4e-07	25.1	311	71	160
strain_GIC31_complete_genome_2427445_2428539_-	COG0027	1e-45	153.2	351	4	344
strain_GIC31_complete_genome_1773934_1777137_-	COG0027	2.5e-27	43.7	1067	4	306
strain_GIC31_complete_genome_1773934_1777137_-	COG0027	2.5e-27	47.0	1067	615	839
strain_GIC31_complete_genome_2556459_2559479_-	COG0027	6.8e-27	37.7	967	64	262
strain_GIC31_complete_genome_2556459_2559479_-	COG0027	6.8e-27	50.2	967	500	789
strain_GIC31_complete_genome_1822243_1825680_-	COG0027	1.5e-15	53.4	1145	5	297
strain_GIC31_complete_genome_1126153_1127496_+	COG0027	7.9e-08	28.3	447	2	298
strain_GIC31_complete_genome_1651362_1652279_-	COG0027	3.3e-07	25.7	305	88	273
strain_GIC31_complete_genome_2416493_2417746_-	COG0027	3.5e-07	26.1	417	43	186
strain_GIC31_complete_genome_2273022_2274671_+	COG0028	1.4e-30	99.9	549	12	529
strain_GIC31_complete_genome_1943165_1944598_-	COG0029	2.2e-138	459.9	477	6	458
strain_GIC31_complete_genome_2003376_2005133_-	COG0029	9.2e-123	408.3	585	5	552
strain_GIC31_complete_genome_1942342_1943211_-	COG0029	6.6e-13	45.1	248	71	232
strain_GIC31_complete_genome_2764997_2766202_+	COG0029	1.6e-11	35.1	401	21	77
strain_GIC31_complete_genome_788978_789931_+	COG0029	3e-11	26.6	317	2	39
strain_GIC31_complete_genome_1320232_1321764_+	COG0029	9.3e-11	37.6	510	25	68
strain_GIC31_complete_genome_479764_481344_+	COG0029	1.6e-08	30.3	526	41	92
strain_GIC31_complete_genome_2143468_2144961_-	COG0029	2.9e-07	25.9	497	3	46
strain_GIC31_complete_genome_2139290_2140756_+	COG0029	3.3e-07	26.1	488	4	38
strain_GIC31_complete_genome_12046_12924_+	COG0030	1.9e-107	356.7	292	6	286
strain_GIC31_complete_genome_363568_364443_+	COG0030	1.1e-11	41.8	291	97	192
strain_GIC31_complete_genome_1046620_1047264_+	COG0030	1.6e-10	37.7	214	44	117
strain_GIC31_complete_genome_684182_685588_+	COG0030	1.5e-08	31.2	468	291	400
strain_GIC31_complete_genome_4918_5652_+	COG0030	5.2e-08	29.6	244	46	128
strain_GIC31_complete_genome_1638472_1639173_-	COG0030	2.1e-07	27.5	233	40	114
strain_GIC31_complete_genome_2145068_2146072_-	COG0030	6.3e-07	26.0	334	156	244
strain_GIC31_complete_genome_35332_36285_+	COG0031	1e-153	509.9	317	1	307
strain_GIC31_complete_genome_1047729_1048667_+	COG0031	1.7e-125	416.9	312	2	299
strain_GIC31_complete_genome_257945_259126_+	COG0031	2.8e-22	72.5	393	39	386
strain_GIC31_complete_genome_2195728_2197476_-	COG0033	1.3e-51	172.8	582	44	579
strain_GIC31_complete_genome_509871_511595_+	COG0033	4.8e-49	164.2	574	31	547
strain_GIC31_complete_genome_112534_113892_+	COG0033	2e-24	72.3	452	5	369
strain_GIC31_complete_genome_2420899_2421939_-	COG0034	5.3e-161	534.2	346	2	338
strain_GIC31_complete_genome_114252_116048_+	COG0034	6.8e-35	117.4	598	1	219
strain_GIC31_complete_genome_2466501_2468297_-	COG0034	3.5e-33	112.0	598	1	219
strain_GIC31_complete_genome_1523260_1527699_-	COG0034	1.1e-11	34.4	1479	202	400
strain_GIC31_complete_genome_14281_15105_+	COG0034	2e-07	26.9	274	118	224
strain_GIC31_complete_genome_376480_377112_+	COG0035	1e-105	349.7	210	2	210
strain_GIC31_complete_genome_1781863_1782396_-	COG0035	4.9e-10	35.8	177	31	133
strain_GIC31_complete_genome_30762_31307_+	COG0035	9.5e-07	25.0	181	12	135
strain_GIC31_complete_genome_1754596_1755252_-	COG0036	4.4e-127	422.7	218	1	215
strain_GIC31_complete_genome_1231731_1233722_+	COG0036	1.3e-25	87.5	663	13	256
strain_GIC31_complete_genome_29320_30726_+	COG0037	5.2e-80	267.2	468	61	452
strain_GIC31_complete_genome_2631323_2631967_+	COG0037	4.8e-11	39.2	214	4	66
strain_GIC31_complete_genome_1908522_1909643_-	COG0037	8.7e-11	38.4	373	10	132
strain_GIC31_complete_genome_2442813_2444354_-	COG0037	2.2e-07	27.0	513	212	272
strain_GIC31_complete_genome_975467_976777_+	COG0038	2.2e-17	59.6	436	159	317
strain_GIC31_complete_genome_380075_381199_-	COG0038	2.5e-16	56.0	374	246	371
strain_GIC31_complete_genome_952086_952718_-	COG0038	1.6e-15	53.8	210	3	130
strain_GIC31_complete_genome_1063319_1063948_+	COG0038	4.6e-13	45.6	209	69	196
strain_GIC31_complete_genome_703642_704070_+	COG0038	1.9e-12	43.5	142	11	138
strain_GIC31_complete_genome_222008_223366_-	COG0038	4.3e-12	42.5	452	135	266
strain_GIC31_complete_genome_1947973_1949193_-	COG0038	5e-09	31.8	406	182	377
strain_GIC31_complete_genome_729404_730798_+	COG0038	1.7e-07	27.3	464	240	377
strain_GIC31_complete_genome_2663100_2664410_+	COG0038	3.5e-07	26.3	436	214	345
strain_GIC31_complete_genome_990301_991236_+	COG0039	1.8e-140	465.7	311	1	309
strain_GIC31_complete_genome_1103202_1104158_+	COG0039	1.8e-137	455.8	318	7	315
strain_GIC31_complete_genome_856858_857841_+	COG0039	1.4e-120	400.1	327	14	325
strain_GIC31_complete_genome_1583612_1584220_-	COG0040	8.1e-59	197.3	147	1	143
strain_GIC31_complete_genome_2428539_2429027_-	COG0041	7.2e-98	325.9	162	1	161
strain_GIC31_complete_genome_40817_41812_+	COG0042	2.6e-128	425.5	331	3	327
strain_GIC31_complete_genome_689794_690810_+	COG0042	2e-87	290.8	338	15	330
strain_GIC31_complete_genome_1772295_1773221_-	COG0042	2.2e-19	64.4	292	76	268
strain_GIC31_complete_genome_1778199_1779479_-	COG0044	2.3e-162	538.4	407	2	398
strain_GIC31_complete_genome_2254316_2255467_+	COG0044	1.8e-25	57.7	383	1	67
strain_GIC31_complete_genome_2390836_2391981_-	COG0044	3.5e-25	45.5	381	1	125
strain_GIC31_complete_genome_2390836_2391981_-	COG0044	3.5e-25	40.8	381	308	365
strain_GIC31_complete_genome_2412186_2413928_-	COG0044	6e-16	38.1	580	22	113
strain_GIC31_complete_genome_2373375_2375084_-	COG0044	3.4e-14	28.1	569	12	122
strain_GIC31_complete_genome_1729088_1730248_-	COG0045	3.5e-193	639.8	386	1	385
strain_GIC31_complete_genome_2416493_2417746_-	COG0045	3e-07	26.3	417	103	186
strain_GIC31_complete_genome_2422284_2424503_-	COG0046	0	1114.7	719	1	717
strain_GIC31_complete_genome_2424487_2425167_-	COG0046	1.9e-25	86.5	210	86	186
strain_GIC31_complete_genome_2416493_2417746_-	COG0046	1.1e-16	57.2	417	2	227
strain_GIC31_complete_genome_2422284_2424503_-	COG0047	1.4e-105	337.8	719	73	709
strain_GIC31_complete_genome_2424487_2425167_-	COG0047	2.1e-93	311.4	210	1	205
strain_GIC31_complete_genome_2416493_2417746_-	COG0047	1.2e-38	129.7	417	1	308
strain_GIC31_complete_genome_75371_75793_+	COG0048	1.4e-73	244.2	140	1	139
strain_GIC31_complete_genome_75842_76309_+	COG0049	8.7e-79	260.7	155	1	155
strain_GIC31_complete_genome_78620_79807_+	COG0050	1.5e-262	870.5	395	1	395
strain_GIC31_complete_genome_1831871_1833715_-	COG0050	8.4e-32	107.5	614	9	278
strain_GIC31_complete_genome_1028728_1030551_+	COG0050	3.4e-25	85.7	607	1	242
strain_GIC31_complete_genome_1677710_1679953_-	COG0050	1.8e-22	77.2	747	232	459
strain_GIC31_complete_genome_76426_78504_+	COG0050	4.9e-16	55.3	692	8	140
strain_GIC31_complete_genome_1242203_1243798_+	COG0050	1.2e-11	40.9	531	15	157
strain_GIC31_complete_genome_80805_81113_+	COG0051	3.8e-57	189.5	102	1	102
strain_GIC31_complete_genome_1694848_1695588_-	COG0052	3.5e-138	457.7	246	1	241
strain_GIC31_complete_genome_1484568_1485431_-	COG0053	8.3e-93	308.7	287	7	286
strain_GIC31_complete_genome_1436722_1437663_-	COG0053	1.9e-61	205.4	313	7	296
strain_GIC31_complete_genome_2073498_2074457_-	COG0053	4.3e-56	187.6	319	26	295
strain_GIC31_complete_genome_1433503_1434354_-	COG0053	4.9e-45	151.4	283	5	279
strain_GIC31_complete_genome_671480_671944_+	COG0054	6.3e-78	258.0	154	1	153
strain_GIC31_complete_genome_390007_391425_+	COG0055	9.9e-258	853.5	472	6	470
strain_GIC31_complete_genome_1714042_1715361_-	COG0055	3.8e-65	217.6	433	48	383
strain_GIC31_complete_genome_387570_389078_+	COG0055	2.3e-43	145.8	502	57	424
strain_GIC31_complete_genome_360007_361347_+	COG0055	5.9e-11	36.4	446	150	379
strain_GIC31_complete_genome_387570_389078_+	COG0056	2.8e-273	905.8	502	1	499
strain_GIC31_complete_genome_1714042_1715361_-	COG0056	4.7e-62	207.8	433	12	425
strain_GIC31_complete_genome_390007_391425_+	COG0056	6.3e-41	136.9	472	51	416
strain_GIC31_complete_genome_998711_999805_+	COG0057	1.2e-182	606.1	364	19	355
strain_GIC31_complete_genome_797914_798921_+	COG0057	2.1e-173	575.6	335	1	332
strain_GIC31_complete_genome_2382504_2383499_-	COG0057	1.1e-08	26.4	331	218	261
strain_GIC31_complete_genome_2198387_2200867_-	COG0058	4.6e-245	812.8	810	4	809
strain_GIC31_complete_genome_1641271_1642314_-	COG0059	1.6e-07	27.0	347	3	103
strain_GIC31_complete_genome_1784041_1786767_-	COG0060	0	1234.8	908	1	907
strain_GIC31_complete_genome_1982036_1984687_-	COG0060	1e-160	143.3	883	7	240
strain_GIC31_complete_genome_1982036_1984687_-	COG0060	1e-160	388.7	883	246	797
strain_GIC31_complete_genome_918858_921263_+	COG0060	3.8e-76	150.6	801	7	407
strain_GIC31_complete_genome_918858_921263_+	COG0060	3.8e-76	100.0	801	414	764
strain_GIC31_complete_genome_7404_9365_+	COG0060	2e-33	32.3	653	14	134
strain_GIC31_complete_genome_7404_9365_+	COG0060	2e-33	78.9	653	222	525
strain_GIC31_complete_genome_59374_60771_+	COG0060	3e-11	31.0	465	254	324
strain_GIC31_complete_genome_1869682_1870479_-	COG0061	8.5e-78	259.9	265	1	263
strain_GIC31_complete_genome_965169_966014_-	COG0061	6e-64	214.2	281	9	280
strain_GIC31_complete_genome_1083263_1084660_+	COG0062	6.7e-138	457.7	465	2	463
strain_GIC31_complete_genome_177562_178392_+	COG0062	2.5e-13	46.3	276	49	243
strain_GIC31_complete_genome_1083263_1084660_+	COG0063	4.8e-138	458.2	465	2	463
strain_GIC31_complete_genome_177562_178392_+	COG0063	8.5e-15	51.3	276	50	243
strain_GIC31_complete_genome_681637_683067_+	COG0064	6.2e-256	849.8	476	1	475
strain_GIC31_complete_genome_1922268_1924040_-	COG0064	8.8e-121	402.0	584	5	578
strain_GIC31_complete_genome_41976_43448_+	COG0064	2.4e-26	70.6	490	36	302
strain_GIC31_complete_genome_1612727_1614040_-	COG0064	1.1e-11	38.8	437	16	257
strain_GIC31_complete_genome_1243996_1246710_+	COG0065	2.3e-58	179.4	904	212	576
strain_GIC31_complete_genome_1243996_1246710_+	COG0066	7.1e-29	49.2	904	211	702
strain_GIC31_complete_genome_1243996_1246710_+	COG0066	7.1e-29	46.7	904	777	837
strain_GIC31_complete_genome_1523260_1527699_-	COG0067	0	2051.5	1479	2	1456
strain_GIC31_complete_genome_482561_484153_+	COG0067	1.4e-46	155.2	530	184	499
strain_GIC31_complete_genome_2466501_2468297_-	COG0067	8.1e-09	29.7	598	28	143
strain_GIC31_complete_genome_2420899_2421939_-	COG0067	1.3e-08	29.6	346	30	106
strain_GIC31_complete_genome_114252_116048_+	COG0067	1.6e-07	25.1	598	32	111
strain_GIC31_complete_genome_859352_859624_+	COG0068	1.2e-16	57.2	90	2	89
strain_GIC31_complete_genome_364409_365407_+	COG0068	3.1e-11	39.1	332	10	160
strain_GIC31_complete_genome_2535595_2536617_-	COG0068	1.2e-10	36.5	320	185	300
strain_GIC31_complete_genome_1523260_1527699_-	COG0069	1.6e-279	923.4	1479	3	1457
strain_GIC31_complete_genome_482561_484153_+	COG0069	1.5e-124	414.2	530	13	510
strain_GIC31_complete_genome_2887547_2889010_+	COG0069	7.3e-10	35.3	487	262	366
strain_GIC31_complete_genome_1523260_1527699_-	COG0070	0	2120.6	1479	2	1455
strain_GIC31_complete_genome_482561_484153_+	COG0070	9.2e-45	146.8	530	185	497
strain_GIC31_complete_genome_259929_260372_-	COG0071	1e-35	120.8	147	6	146
strain_GIC31_complete_genome_1012706_1015081_+	COG0072	0	1021.1	791	1	790
strain_GIC31_complete_genome_942380_943000_+	COG0072	2.2e-43	145.4	206	94	202
strain_GIC31_complete_genome_7404_9365_+	COG0072	2e-09	32.6	653	559	633
strain_GIC31_complete_genome_1012706_1015081_+	COG0073	1.1e-256	851.8	791	1	790
strain_GIC31_complete_genome_7404_9365_+	COG0073	3.3e-72	241.4	653	11	651
strain_GIC31_complete_genome_942380_943000_+	COG0073	3.9e-43	145.4	206	88	202
strain_GIC31_complete_genome_1728158_1729075_-	COG0074	1.3e-159	529.7	305	1	296
strain_GIC31_complete_genome_245521_247113_+	COG0075	2.8e-56	188.4	530	161	502
strain_GIC31_complete_genome_850611_851831_+	COG0075	5.6e-26	88.2	406	128	403
strain_GIC31_complete_genome_1909647_1910783_-	COG0075	3.7e-24	80.7	378	106	369
strain_GIC31_complete_genome_1030655_1031731_+	COG0075	2.7e-16	56.0	358	6	315
strain_GIC31_complete_genome_1944695_1945825_+	COG0075	6.1e-10	32.6	376	113	206
strain_GIC31_complete_genome_1836323_1837804_+	COG0075	1.5e-09	30.5	493	73	249
strain_GIC31_complete_genome_195423_196700_-	COG0075	1.7e-09	33.0	425	153	332
strain_GIC31_complete_genome_902123_903313_+	COG0075	8e-08	27.5	396	70	202
strain_GIC31_complete_genome_1909647_1910783_-	COG0076	4.5e-14	47.6	378	10	214
strain_GIC31_complete_genome_850611_851831_+	COG0076	3.8e-12	42.2	406	138	400
strain_GIC31_complete_genome_1118686_1120161_+	COG0076	6.8e-11	28.2	491	157	247
strain_GIC31_complete_genome_948639_949730_+	COG0077	7.3e-15	51.7	363	4	91
strain_GIC31_complete_genome_224955_225983_+	COG0078	1.8e-157	522.9	342	5	337
strain_GIC31_complete_genome_2555536_2556462_-	COG0078	1e-145	484.3	286	1	285
strain_GIC31_complete_genome_1779476_1780381_-	COG0078	1.1e-47	158.5	301	7	300
strain_GIC31_complete_genome_1581388_1582341_-	COG0079	1.8e-97	324.5	317	2	313
strain_GIC31_complete_genome_1575592_1576542_+	COG0079	2.1e-84	281.4	316	2	310
strain_GIC31_complete_genome_902123_903313_+	COG0079	1e-57	193.4	396	8	388
strain_GIC31_complete_genome_1614049_1615236_-	COG0079	1.6e-51	172.8	395	4	386
strain_GIC31_complete_genome_1335331_1336506_+	COG0079	4.3e-50	168.1	391	9	382
strain_GIC31_complete_genome_1346233_1347411_+	COG0079	2.4e-30	102.8	392	74	324
strain_GIC31_complete_genome_2893234_2894637_-	COG0079	2.2e-20	69.9	467	147	400
strain_GIC31_complete_genome_1048633_1049790_+	COG0079	3.5e-12	40.3	385	46	175
strain_GIC31_complete_genome_850611_851831_+	COG0079	1.2e-10	34.7	406	65	200
strain_GIC31_complete_genome_64635_65060_+	COG0080	2.1e-75	249.4	141	1	140
strain_GIC31_complete_genome_65084_65845_+	COG0081	2.8e-118	391.5	253	23	251
strain_GIC31_complete_genome_1634930_1636090_-	COG0082	6.7e-151	500.3	386	1	384
strain_GIC31_complete_genome_13344_14207_+	COG0083	1.8e-32	79.9	287	37	180
strain_GIC31_complete_genome_13344_14207_+	COG0083	1.8e-32	28.6	287	224	272
strain_GIC31_complete_genome_9419_10186_+	COG0084	1.7e-115	382.5	255	1	254
strain_GIC31_complete_genome_67903_71460_+	COG0085	0	1825.9	1185	12	1170
strain_GIC31_complete_genome_71483_75082_+	COG0086	0	2211.2	1199	3	1191
strain_GIC31_complete_genome_67903_71460_+	COG0086	3.9e-35	69.9	1185	372	608
strain_GIC31_complete_genome_81175_81801_+	COG0087	4.7e-98	325.4	208	1	207
strain_GIC31_complete_genome_81830_82453_+	COG0088	1.7e-102	339.5	207	1	206
strain_GIC31_complete_genome_82453_82734_+	COG0089	6.9e-45	149.8	93	1	92
strain_GIC31_complete_genome_82769_83599_+	COG0090	7.5e-136	449.2	276	1	276
strain_GIC31_complete_genome_83962_84294_+	COG0091	5.1e-61	203.5	110	1	110
strain_GIC31_complete_genome_84308_84967_+	COG0092	3.5e-109	361.7	219	1	216
strain_GIC31_complete_genome_85965_86333_+	COG0093	7.3e-60	197.7	122	1	122
strain_GIC31_complete_genome_86712_87251_+	COG0094	2e-98	326.1	179	1	179
strain_GIC31_complete_genome_2169418_2170407_-	COG0095	3.3e-129	429.8	329	1	328
strain_GIC31_complete_genome_298930_299760_-	COG0095	5.6e-87	290.3	276	4	276
strain_GIC31_complete_genome_303856_304704_-	COG0095	4e-52	175.0	282	9	260
strain_GIC31_complete_genome_87573_87971_+	COG0096	6e-59	195.0	132	1	132
strain_GIC31_complete_genome_88005_88544_+	COG0097	3.4e-84	278.5	179	1	179
strain_GIC31_complete_genome_88962_89462_+	COG0098	9.2e-90	298.0	166	7	165
strain_GIC31_complete_genome_93396_93761_+	COG0099	1.8e-57	190.6	121	1	121
strain_GIC31_complete_genome_93778_94173_+	COG0100	1e-66	220.6	131	4	130
strain_GIC31_complete_genome_98133_98873_+	COG0101	9.8e-111	367.5	246	1	244
strain_GIC31_complete_genome_99028_99465_+	COG0102	6.8e-79	261.5	145	3	143
strain_GIC31_complete_genome_99491_99883_+	COG0103	2.2e-72	240.4	130	1	130
strain_GIC31_complete_genome_2850998_2852287_-	COG0104	2.1e-202	670.1	429	1	428
strain_GIC31_complete_genome_1636998_1637414_-	COG0105	2.9e-71	237.6	138	1	134
strain_GIC31_complete_genome_1579539_1580252_-	COG0106	1.9e-78	260.5	229	1	226
strain_GIC31_complete_genome_1578779_1579546_-	COG0106	4.7e-46	154.1	244	19	233
strain_GIC31_complete_genome_1772295_1773221_-	COG0106	3.5e-10	35.2	292	204	269
strain_GIC31_complete_genome_1578779_1579546_-	COG0107	3.1e-121	402.9	244	1	240
strain_GIC31_complete_genome_1579539_1580252_-	COG0107	1e-31	107.3	229	36	221
strain_GIC31_complete_genome_1578193_1578501_-	COG0107	2e-24	83.3	95	2	86
strain_GIC31_complete_genome_1578498_1578830_-	COG0107	6.3e-24	81.7	88	13	86
strain_GIC31_complete_genome_1772295_1773221_-	COG0107	7.8e-11	37.9	292	207	263
strain_GIC31_complete_genome_670299_671483_+	COG0108	3.9e-193	640.0	394	1	389
strain_GIC31_complete_genome_1818624_1819550_-	COG0109	1.2e-109	364.8	308	11	307
strain_GIC31_complete_genome_1576582_1577136_-	COG0110	4.4e-66	220.3	184	1	182
strain_GIC31_complete_genome_2103953_2104492_-	COG0110	2.7e-63	211.2	179	17	178
strain_GIC31_complete_genome_458297_458854_+	COG0110	3.7e-54	181.1	185	38	182
strain_GIC31_complete_genome_505537_506079_+	COG0110	4.5e-42	141.5	180	32	178
strain_GIC31_complete_genome_2380179_2380886_-	COG0110	1e-38	30.9	212	36	112
strain_GIC31_complete_genome_2380179_2380886_-	COG0110	1e-38	101.5	212	117	201
strain_GIC31_complete_genome_786659_787141_+	COG0110	2.5e-35	119.4	160	34	151
strain_GIC31_complete_genome_2375205_2375732_+	COG0110	1.5e-30	98.6	175	11	149
strain_GIC31_complete_genome_58716_59405_+	COG0110	2.6e-27	93.0	229	66	204
strain_GIC31_complete_genome_538252_538899_-	COG0110	9.6e-26	87.8	215	62	211
strain_GIC31_complete_genome_15726_17081_+	COG0110	5.5e-19	47.1	451	335	436
strain_GIC31_complete_genome_2751049_2752011_-	COG0111	4.2e-108	359.5	320	1	319
strain_GIC31_complete_genome_1031709_1032872_+	COG0111	2.8e-100	333.6	387	22	385
strain_GIC31_complete_genome_540024_540929_+	COG0111	8.1e-91	302.4	301	3	296
strain_GIC31_complete_genome_1749937_1750599_-	COG0111	9.3e-10	34.7	220	136	217
strain_GIC31_complete_genome_367877_369130_+	COG0112	8.1e-252	834.5	417	4	415
strain_GIC31_complete_genome_1986311_1987291_-	COG0113	2.1e-151	501.3	311	1	308
strain_GIC31_complete_genome_1539318_1540718_-	COG0114	5.6e-226	747.9	466	1	461
strain_GIC31_complete_genome_2426156_2427448_-	COG0114	9.2e-19	64.4	421	80	281
strain_GIC31_complete_genome_1272105_1273487_-	COG0114	3.1e-16	55.3	430	75	342
strain_GIC31_complete_genome_2379206_2380132_-	COG0115	1e-102	341.5	308	6	303
strain_GIC31_complete_genome_38324_39154_+	COG0115	8.4e-77	256.1	276	1	257
strain_GIC31_complete_genome_1308781_1309947_+	COG0116	1.1e-152	506.9	388	1	378
strain_GIC31_complete_genome_668598_669677_+	COG0117	1.4e-146	485.9	359	2	350
