target	query	e-value	score	length	start	end
NZ_ASXD01000041.1_16320_17519_+	K08153	1.6e-39	133.5	399	7	390
NZ_ASXD01000026.1_23723_25063_-	K07785	3.4e-82	273.8	446	2	410
NZ_ASXD01000065.1_10736_11992_+	K08151	1.3e-25	87.5	418	15	409
NZ_ASXD01000065.1_12133_13317_+	K08153	1.3e-43	146.9	394	10	385
NZ_ASXD01000032.1_15437_15964_+	K08161	4.5e-79	263.5	175	7	173
NZ_ASXD01000032.1_16002_16649_+	K08161	1.4e-72	242.1	215	1	201
NZ_ASXD01000015.1_37796_38977_-	K18214	4e-139	461.3	393	1	390
NZ_ASXD01000055.1_7149_8372_-	K08217	2e-58	195.5	407	4	393
NZ_ASXD01000004.1_46424_47671_-	K08177	1.6e-64	215.9	415	11	410
NZ_ASXD01000004.1_33081_34298_+	K08217	3.2e-59	198.1	405	1	393
NZ_ASXD01000028.1_27226_28458_-	K08152	1.7e-131	435.9	410	1	402
NZ_ASXD01000002.1_92875_94140_-	K08217	2.7e-87	290.8	421	6	407
NZ_ASXD01000039.1_19389_20516_+	K08217	5.5e-21	71.9	375	34	359
NZ_ASXD01000013.1_31789_32982_-	K08194	9.4e-31	104.2	397	2	391
NZ_ASXD01000152.1_334_1800_-	K18926	6.3e-160	530.3	489	2	472
NZ_ASXD01000039.1_6922_8103_-	K19577	2.5e-91	304.5	393	12	388
NZ_ASXD01000070.1_11830_13035_+	K08217	2.1e-64	215.3	401	7	394
NZ_ASXD01000120.1_1607_2758_-	K05820	2.4e-79	264.3	383	7	377
NZ_ASXD01000100.1_18_1511_-	K03305	1.4e-159	529.8	497	14	496
NZ_ASXD01000022.1_14696_16222_-	K20118	1.7e-238	790.7	508	2	502
NZ_ASXD01000022.1_12559_14592_-	K20118	1.4e-287	952.9	677	2	651
NZ_ASXD01000002.1_32326_33813_-	K02804	5.1e-191	633.6	483	1	480
NZ_ASXD01000039.1_9063_10760_-	K20108	4.5e-284	940.6	565	23	564
NZ_ASXD01000012.1_36549_38438_-	K02757	1.5e-211	701.8	629	5	626
NZ_ASXD01000025.1_14945_16393_-	K02819	8e-212	702.0	482	1	473
NZ_ASXD01000006.1_6448_7821_-	K02810	9.7e-172	570.4	457	1	454
NZ_ASXD01000039.1_18084_18671_+	K03652	3.2e-73	244.5	195	3	193
NZ_ASXD01000035.1_22533_23366_+	K02619	7.7e-52	174.3	277	4	267
NZ_ASXD01000066.1_8281_9207_-	K00826	8.9e-82	273.1	308	8	305
NZ_ASXD01000002.1_56959_57465_+	K08355	8.5e-37	124.2	168	20	163
NZ_ASXD01000059.1_5368_6264_+	K07260	1.2e-77	259.2	298	6	294
NZ_ASXD01000002.1_21973_22839_-	K07260	1.8e-71	238.9	288	14	284
NZ_ASXD01000005.1_3961_4614_-	K17733	1.2e-61	206.2	207	43	195
NZ_ASXD01000025.1_22060_23112_-	K02851	4.4e-116	385.6	350	2	320
NZ_ASXD01000018.1_26643_27617_-	K01000	1.6e-116	387.1	324	5	323
NZ_ASXD01000006.1_21197_22213_-	K10255	1.4e-118	394.3	338	6	328
NZ_ASXD01000045.1_3306_4295_-	K01066	6.3e-31	105.5	329	75	326
NZ_ASXD01000037.1_25747_26682_+	K01066	4.8e-37	125.5	311	30	310
NZ_ASXD01000001.1_6301_7422_-	K20429	8.9e-110	364.9	373	11	367
NZ_ASXD01000030.1_13015_13731_+	K20988	6.1e-38	128.3	238	13	214
NZ_ASXD01000013.1_6602_7942_+	K16150	6.6e-39	132.0	446	52	430
NZ_ASXD01000048.1_11845_12894_-	K00754	1.6e-84	282.2	349	3	348
NZ_ASXD01000040.1_18808_19884_-	K00060	2.3e-146	484.6	358	15	356
NZ_ASXD01000004.1_23025_24164_+	K00148	4.4e-101	335.3	379	1	379
NZ_ASXD01000014.1_24381_25418_-	K00344	2.4e-81	271.2	344	1	343
NZ_ASXD01000091.1_5646_6131_-	K03839	1.5e-21	74.6	161	5	157
NZ_ASXD01000046.1_17239_17688_+	K03839	3.2e-44	148.8	149	1	143
NZ_ASXD01000012.1_21566_22075_-	K03839	5e-11	39.0	169	4	135
NZ_ASXD01000022.1_2546_3052_+	K03839	2.9e-30	103.1	168	1	150
NZ_ASXD01000007.1_35158_35868_+	K10914	1e-36	124.7	236	16	222
NZ_ASXD01000049.1_4654_5313_+	K16326	9.3e-63	209.1	219	2	218
NZ_ASXD01000038.1_20590_22527_-	K12132	7.1e-105	348.6	645	9	373
NZ_ASXD01000004.1_29051_29884_+	K06221	8.1e-136	450.3	277	3	274
NZ_ASXD01000043.1_1000_1812_-	K06221	2.5e-124	412.5	270	3	269
NZ_ASXD01000082.1_1845_2681_+	K06221	1.1e-111	370.8	278	1	277
NZ_ASXD01000091.1_853_1743_-	K06221	9.9e-64	212.9	287	7	273
NZ_ASXD01000027.1_2_19562_20431_+	K06607	4.4e-46	152.9	289	9	274
NZ_ASXD01000064.1_8085_8954_-	K06180	6.5e-89	296.6	289	15	285
NZ_ASXD01000018.1_12715_13626_-	K06180	1.5e-128	427.4	286	3	283
NZ_ASXD01000054.1_5072_6031_+	K23536	1.4e-103	344.6	319	10	319
NZ_ASXD01000054.1_4011_5075_+	K23535	7.4e-123	408.6	354	8	338
NZ_ASXD01000101.1_277_999_+	K02028	3.5e-137	455.8	240	1	239
NZ_ASXD01000081.1_11156_12184_-	K02071	1.5e-154	513.4	342	1	338
NZ_ASXD01000106.1_4642_5520_-	K16787	1.3e-113	377.5	279	2	275
NZ_ASXD01000082.1_4665_5411_-	K02071	2e-120	400.7	248	1	220
NZ_ASXD01000071.1_5127_6200_-	K15583	7.1e-197	653.7	357	2	342
NZ_ASXD01000060.1_4008_5132_-	K05847	4.9e-138	458.1	374	1	366
NZ_ASXD01000021.1_23076_24101_+	K25144	5.5e-126	417.8	341	29	341
NZ_ASXD01000106.1_5496_6332_-	K16786	1.3e-121	404.7	278	1	276
NZ_ASXD01000047.1_6966_7724_-	K05847	5.5e-123	408.9	252	8	248
NZ_ASXD01000042.1_8942_9847_-	K01990	8.7e-69	230.0	286	6	278
NZ_ASXD01000027.1_2_22956_23840_-	K02010	1.7e-80	268.9	278	2	231
NZ_ASXD01000028.1_13709_14815_+	K11072	1e-173	576.7	368	4	363
NZ_ASXD01000050.1_11212_12177_+	K03522	1.8e-120	400.9	321	3	317
NZ_ASXD01000057.1_13072_13998_-	K21900	1.7e-51	173.1	308	7	305
NZ_ASXD01000014.1_1666_2898_-	K09458	1.9e-157	522.8	384	3	381
NZ_ASXD01000038.1_8871_9788_-	K00645	1.3e-99	331.8	305	3	296
NZ_ASXD01000038.1_8138_8878_-	K00059	4.1e-102	339.6	239	2	238
NZ_ASXD01000094.1_3255_3959_-	K03183	1.3e-98	328.2	234	4	234
NZ_ASXD01000004.1_47904_48518_-	K10718	2.3e-23	80.2	204	38	142
NZ_ASXD01000001.1_104574_105203_+	K18897	1.2e-27	94.5	209	32	153
NZ_ASXD01000004.1_61201_61965_-	K18896	7.3e-26	88.4	228	19	228
NZ_ASXD01000044.1_9821_11182_-	K03215	6.6e-204	676.7	453	5	451
NZ_ASXD01000096.1_4334_5335_-	K21786	9.4e-56	186.4	333	35	331
NZ_ASXD01000140.1_1551_2093_+	K21908	6.9e-13	44.9	180	4	178
NZ_ASXD01000045.1_9234_10010_-	K02557	6.5e-55	184.2	225	1	206
NZ_ASXD01000010.1_52282_53310_-	K08679	3.4e-164	544.8	338	2	331
NZ_ASXD01000001.1_27193_28200_-	K12448	3e-117	389.9	316	4	312
NZ_ASXD01000001.1_40371_41411_+	K01784	1.6e-143	477.3	346	6	342
NZ_ASXD01000001.1_4378_5427_-	K01710	1.5e-135	450.3	282	2	273
NZ_ASXD01000030.1_538_1506_-	K02377	3.2e-147	488.2	296	1	293
NZ_ASXD01000001.1_12651_13694_-	K17716	5.6e-163	539.1	347	1	335
NZ_ASXD01000010.1_53307_55220_-	K24300	2.8e-216	717.4	637	7	593
NZ_ASXD01000072.1_11067_12140_-	K01784	4.4e-33	112.9	357	13	286
NZ_ASXD01000001.1_38465_39325_-	K24310	1.4e-44	149.8	286	3	257
NZ_ASXD01000028.1_3472_4380_-	K07071	3.8e-130	433.4	302	1	299
NZ_ASXD01000001.1_9151_10266_-	K19068	4.6e-133	441.2	330	2	322
NZ_ASXD01000001.1_85884_86750_-	K19267	2.1e-65	219.0	288	3	281
NZ_ASXD01000002.1_114087_114701_-	K07118	1.8e-46	156.3	202	1	201
NZ_ASXD01000041.1_8509_9267_+	K06889	5.3e-24	82.2	252	25	235
NZ_ASXD01000097.1_66_1238_-	K16052	3.5e-74	248.1	390	31	370
NZ_ASXD01000155.1_6_1133_-	K16052	3.7e-34	116.0	375	13	310
NZ_ASXD01000020.1_33975_34448_-	K22044	8.2e-45	150.5	157	6	143
NZ_ASXD01000002.1_16317_18092_+	K03442	3.6e-20	27.9	591	396	483
NZ_ASXD01000002.1_16317_18092_+	K03442	3.6e-20	26.1	591	12	118
NZ_ASXD01000024.1_8193_9266_+	K22227	2.3e-149	496.1	357	4	355
NZ_ASXD01000002.1_60573_61583_+	K03639	1.3e-119	397.3	336	2	336
NZ_ASXD01000031.1_3789_4244_-	K04068	1.6e-55	186.2	132	2	131
NZ_ASXD01000071.1_7249_8175_-	K15581	1e-119	397.5	308	1	306
NZ_ASXD01000071.1_6224_7249_-	K15582	3.7e-128	424.3	327	10	327
NZ_ASXD01000090.1_8391_9293_-	K01840	6.8e-51	171.1	300	9	220
NZ_ASXD01000105.1_7152_7430_+	K00975	3e-36	122.6	94	9	89
NZ_ASXD01000001.1_5330_6304_-	K00973	5.4e-135	448.6	308	1	277
NZ_ASXD01000035.1_2_1270_+	K04042	2.3e-188	625.4	422	1	422
NZ_ASXD01000064.1_15077_16615_-	K06131	1.4e-149	497.2	512	14	512
NZ_ASXD01000027.1_2_16872_17756_-	K04763	3.2e-100	334.3	294	5	293
NZ_ASXD01000005.1_58778_59659_-	K03733	1.6e-89	298.8	293	8	292
NZ_ASXD01000017.1_19336_20199_+	K04763	5.7e-58	194.8	287	9	281
NZ_ASXD01000012.1_10373_11383_-	K04763	1.9e-73	245.7	336	29	330
NZ_ASXD01000081.1_527_1714_+	K14059	4e-83	278.1	395	1	385
NZ_ASXD01000127.1_145_1377_+	K04763	9.5e-50	158.3	410	115	399
NZ_ASXD01000127.1_1374_2738_+	K04763	9.6e-41	124.9	454	200	434
NZ_ASXD01000127.1_1374_2738_+	K03733	7.9e-36	25.8	454	9	99
NZ_ASXD01000127.1_2735_3739_+	K04763	1.9e-63	212.9	334	15	308
NZ_ASXD01000139.1_124_1671_+	K04763	4.1e-58	172.1	515	229	505
NZ_ASXD01000040.1_9790_10842_+	K04763	7e-24	82.2	350	16	310
NZ_ASXD01000023.1_17238_17873_+	K19267	6.1e-28	95.5	211	1	201
NZ_ASXD01000088.1_8545_9954_-	K19267	1.3e-16	57.8	469	4	239
NZ_ASXD01000007.1_6667_7371_+	K07118	1.4e-27	94.2	234	1	204
NZ_ASXD01000012.1_52953_53573_+	K07118	5.8e-40	135.0	206	3	203
NZ_ASXD01000014.1_6011_6526_-	K00588	2.5e-30	103.0	171	18	158
NZ_ASXD01000005.1_54957_55385_-	K02388	1.1e-52	176.6	142	1	141
NZ_ASXD01000005.1_46709_47515_-	K02392	5.2e-80	266.6	268	1	267
NZ_ASXD01000001.1_120959_121744_-	K02392	4.2e-63	211.0	261	1	260
NZ_ASXD01000001.1_121756_122529_-	K02391	7.6e-73	243.1	257	1	253
NZ_ASXD01000048.1_4580_7495_-	K03722	1.8e-186	619.4	971	233	961
NZ_ASXD01000048.1_4580_7495_-	K02342	4.8e-63	210.5	971	29	349
NZ_ASXD01000008.1_15080_15934_-	K01963	2.6e-120	399.7	284	20	277
NZ_ASXD01000008.1_14152_15087_-	K01962	8.2e-153	507.4	299	2	297
NZ_ASXD01000005.1_43566_43931_-	K03413	5.5e-46	155.3	121	3	118
NZ_ASXD01000010.1_4622_5299_-	K18941	2.2e-87	289.4	225	1	223
NZ_ASXD01000027.1_2_5537_6253_-	K07775	7.4e-115	380.8	238	3	236
NZ_ASXD01000007.1_53355_53987_+	K11618	5.6e-88	292.4	210	1	209
NZ_ASXD01000020.1_25022_25732_-	K07668	1.5e-114	379.1	236	1	235
NZ_ASXD01000028.1_683_1372_-	K07775	1.8e-96	320.2	229	7	228
NZ_ASXD01000008.1_6094_6798_-	K07658	7.1e-109	361.5	234	3	230
NZ_ASXD01000001.1_111395_112078_-	K07667	6.7e-75	250.0	227	1	225
NZ_ASXD01000045.1_5278_5970_+	K07658	2.7e-90	300.4	230	1	226
NZ_ASXD01000049.1_14089_14763_+	K07775	7.1e-71	236.2	224	4	223
NZ_ASXD01000146.1_561_1292_-	K07699	4.5e-87	289.2	243	2	238
NZ_ASXD01000007.1_30737_31444_+	K07720	4.1e-86	147.8	235	128	233
NZ_ASXD01000007.1_30737_31444_+	K07720	4.1e-86	142.0	235	1	121
NZ_ASXD01000010.1_25524_25886_-	K02490	2e-40	136.1	120	1	118
NZ_ASXD01000027.1_2_32404_33555_-	K20977	1.8e-66	222.5	383	10	382
NZ_ASXD01000025.1_18300_18995_-	K07692	5.2e-92	304.8	231	4	231
NZ_ASXD01000042.1_6488_7105_-	K07693	9.8e-86	285.1	197	1	197
NZ_ASXD01000044.1_23187_24449_-	K11527	7.1e-115	382.3	412	1	381
NZ_ASXD01000044.1_2961_3641_-	K07776	6.2e-82	273.0	226	2	225
NZ_ASXD01000019.1_13143_13808_+	K07658	3.6e-75	250.6	221	2	219
NZ_ASXD01000118.1_3899_4612_+	K07658	1.3e-84	281.5	237	12	236
NZ_ASXD01000109.1_5661_6356_-	K07770	5.9e-98	324.3	231	12	230
NZ_ASXD01000130.1_2619_3401_+	K02477	7.1e-41	138.1	260	1	149
NZ_ASXD01000044.1_22112_23194_-	K07814	2.1e-121	403.6	350	2	335
NZ_ASXD01000096.1_8508_8828_-	K07658	5.2e-32	108.8	106	2	101
NZ_ASXD01000027.1_2_29976_30860_+	K03415	5.2e-87	290.2	294	5	293
NZ_ASXD01000048.1_22506_23555_-	K01735	3.1e-101	337.2	336	19	332
NZ_ASXD01000068.1_7213_7698_+	K00891	5.4e-36	122.5	161	3	157
NZ_ASXD01000002.1_23787_24902_-	K00005	4.7e-156	516.7	371	6	368
NZ_ASXD01000012.1_30150_30968_+	K02099	2.4e-39	133.3	272	29	270
NZ_ASXD01000002.1_86037_86825_-	K02099	1e-58	197.1	262	5	255
NZ_ASXD01000010.1_28242_29357_+	K10680	8.2e-74	246.7	371	1	331
NZ_ASXD01000003.1_1_50408_51346_-	K17216	3e-136	450.9	312	3	298
NZ_ASXD01000035.1_19542_20495_+	K01738	6.5e-140	464.8	317	2	309
NZ_ASXD01000006.1_63032_64216_-	K01696	2.2e-215	714.2	372	1	369
NZ_ASXD01000023.1_24666_25619_-	K20534	3.3e-138	459.2	317	3	314
NZ_ASXD01000019.1_33214_34275_-	K22907	1.1e-36	123.6	353	1	230
NZ_ASXD01000031.1_18730_20088_+	K11936	9.5e-92	305.9	452	33	452
NZ_ASXD01000001.1_18258_19184_-	K16698	1.1e-36	124.5	298	1	208
NZ_ASXD01000017.1_6590_9238_-	K22708	2.1e-35	119.4	882	557	851
NZ_ASXD01000017.1_6590_9238_-	K06320	1.7e-10	36.4	882	160	413
NZ_ASXD01000001.1_8158_9138_-	K12998	1.1e-43	147.0	326	1	131
NZ_ASXD01000041.1_773_1576_+	K16698	3.3e-27	93.5	267	2	198
NZ_ASXD01000011.1_30169_31587_-	K03797	1.2e-114	382.0	472	25	468
NZ_ASXD01000112.1_5059_5358_-	K22042	1.7e-43	146.3	99	1	98
NZ_ASXD01000029.1_2_7116_7481_-	K21903	8.5e-38	127.7	121	5	117
NZ_ASXD01000021.1_13228_13551_-	K03892	5.3e-29	99.3	107	2	99
NZ_ASXD01000068.1_12256_12573_+	K21903	4.7e-21	73.1	105	11	101
NZ_ASXD01000006.1_28782_30005_+	K01460	1.3e-13	43.1	407	31	359
NZ_ASXD01000047.1_11367_12905_+	K05712	7.2e-99	329.5	512	8	509
NZ_ASXD01000004.1_31199_31843_+	K11068	1.9e-57	192.3	214	6	213
NZ_ASXD01000062.1_3864_4535_+	K11068	3.5e-71	237.9	223	17	220
NZ_ASXD01000019.1_31025_31888_-	K05340	2.7e-99	330.3	287	3	286
NZ_ASXD01000023.1_16528_17214_+	K00788	8.6e-66	219.7	228	22	225
NZ_ASXD01000083.1_1657_2562_+	K06215	8.7e-153	506.1	301	9	300
NZ_ASXD01000002.1_99508_100305_+	K00034	1.4e-117	389.5	265	3	260
NZ_ASXD01000086.1_3304_4116_-	K07124	3e-102	339.9	270	8	261
NZ_ASXD01000008.1_25014_25745_-	K00059	6.9e-56	187.4	243	2	237
NZ_ASXD01000002.1_73357_74094_-	K00038	2.7e-116	385.7	245	1	244
NZ_ASXD01000062.1_7478_8380_-	K00059	6e-76	253.5	300	33	298
NZ_ASXD01000015.1_14642_15427_+	K00059	9.2e-72	239.7	261	7	258
NZ_ASXD01000067.1_5118_5867_-	K00038	5.5e-98	325.5	249	2	248
NZ_ASXD01000019.1_36553_37257_-	K00059	1.6e-58	196.0	234	3	227
NZ_ASXD01000101.1_2333_3097_-	K00059	1.7e-71	238.8	254	2	250
NZ_ASXD01000012.1_32017_32775_-	K00059	4.8e-77	257.1	252	1	251
NZ_ASXD01000084.1_8905_9765_+	K07124	4.8e-50	168.0	286	20	277
NZ_ASXD01000079.1_1940_2644_-	K16216	8.3e-77	256.4	234	1	233
NZ_ASXD01000111.1_5631_6371_+	K07124	1.7e-60	202.5	248	1	230
NZ_ASXD01000027.1_2_26491_27237_-	K07124	1.8e-62	208.9	244	2	228
NZ_ASXD01000064.1_16671_16949_+	K07124	5.1e-24	82.6	94	3	90
NZ_ASXD01000027.1_2_35_730_-	K00059	1.2e-52	176.7	192	8	191
NZ_ASXD01000071.1_1_423_+	K00059	2.8e-36	122.9	140	1	139
NZ_ASXD01000064.1_5955_6728_-	K00208	9.2e-111	367.8	257	6	256
NZ_ASXD01000025.1_23866_24531_-	K01838	3.6e-81	270.5	221	3	218
NZ_ASXD01000011.1_16498_17148_-	K06019	2.2e-71	237.3	205	1	200
NZ_ASXD01000001.1_91848_92621_-	K01838	8.3e-74	246.3	209	1	205
NZ_ASXD01000045.1_15010_17184_-	K11383	8.8e-104	303.2	720	364	718
NZ_ASXD01000045.1_15010_17184_-	K07652	2.1e-121	369.5	720	359	715
NZ_ASXD01000008.1_4370_6097_-	K07636	2.7e-118	393.4	567	120	566
NZ_ASXD01000003.1_1_25950_27713_-	K02491	8.2e-67	223.7	587	187	583
NZ_ASXD01000002.1_100347_102302_-	K07652	4e-117	390.0	651	8	645
NZ_ASXD01000156.1_570_1511_-	K07652	4e-101	337.2	314	32	312
NZ_ASXD01000065.1_13424_15478_+	K21084	1.1e-108	280.9	684	376	682
NZ_ASXD01000020.1_23177_25018_-	K07652	6.6e-173	574.3	613	2	605
NZ_ASXD01000096.1_5953_8472_-	K07642	1e-85	44.4	839	6	278
NZ_ASXD01000096.1_5953_8472_-	K07652	1.5e-110	358.0	839	338	831
NZ_ASXD01000096.1_5953_8472_-	K11383	4.8e-98	298.9	839	455	834
NZ_ASXD01000027.1_2_3834_5537_-	K07651	4.6e-169	561.3	550	1	549
NZ_ASXD01000074.1_2_706_+	K07636	2.6e-92	307.7	234	2	229
NZ_ASXD01000045.1_5967_7346_+	K07642	9.4e-84	279.3	459	4	456
NZ_ASXD01000001.1_86926_88053_+	K07652	3.7e-88	294.3	375	30	373
NZ_ASXD01000019.1_13805_15160_+	K07642	2e-83	278.2	451	2	451
NZ_ASXD01000049.1_14760_16067_+	K07642	2.6e-79	264.7	435	7	433
NZ_ASXD01000001.1_112082_114619_-	K07652	8.4e-91	297.9	845	275	840
NZ_ASXD01000073.1_2_529_+	K07652	4.8e-62	208.1	175	21	174
NZ_ASXD01000044.1_1958_2959_-	K07636	1.7e-54	182.8	333	102	328
NZ_ASXD01000021.1_445_3291_-	K21024	9.3e-133	441.4	948	388	817
NZ_ASXD01000021.1_445_3291_-	K21023	7.9e-104	345.4	948	388	815
NZ_ASXD01000021.1_26375_29059_-	K21084	6.7e-89	257.4	894	378	886
NZ_ASXD01000021.1_26375_29059_-	K06930	5.5e-19	28.0	894	7	190
NZ_ASXD01000118.1_4625_5941_+	K07642	8.2e-64	213.5	440	2	439
NZ_ASXD01000109.1_4285_5631_-	K07650	1.4e-135	450.9	442	2	435
NZ_ASXD01000029.1_2_3_2021_+	K21024	1.6e-148	494.1	672	234	670
NZ_ASXD01000029.1_2_10006_12069_+	K21024	4.2e-140	466.1	687	253	685
NZ_ASXD01000085.1_2_1333_-	K07652	4.2e-30	102.5	444	96	443
NZ_ASXD01000012.1_4995_5900_+	K06595	3.4e-37	125.5	301	119	300
NZ_ASXD01000010.1_3381_4619_-	K18940	1.3e-86	288.4	412	1	410
NZ_ASXD01000076.1_395_2032_+	K02688	1.4e-139	463.8	545	101	543
NZ_ASXD01000023.1_18002_19567_+	K21084	2e-61	205.9	521	241	516
NZ_ASXD01000046.1_19422_19883_-	K03789	5.2e-49	165.1	145	1	140
NZ_ASXD01000029.1_1_2040_2597_-	K22441	1.1e-19	68.2	185	1	173
NZ_ASXD01000001.1_2040_2459_-	K22441	5.1e-15	53.3	118	6	116
NZ_ASXD01000045.1_7774_9198_+	K00520	4.7e-122	406.1	474	3	455
NZ_ASXD01000010.1_26329_27984_-	K00111	7.1e-165	547.3	551	11	541
NZ_ASXD01000041.1_22892_24169_-	K07007	2.6e-47	159.1	425	5	417
NZ_ASXD01000072.1_3001_4533_+	K09471	5.4e-54	180.9	510	7	386
NZ_ASXD01000072.1_3001_4533_+	K02636	9.5e-23	77.8	510	401	501
NZ_ASXD01000032.1_27051_28463_-	K00382	1.4e-185	615.4	470	10	468
NZ_ASXD01000011.1_13492_14184_-	K00384	1.7e-85	285.3	230	5	187
NZ_ASXD01000004.1_89951_91366_+	K10210	5.8e-160	530.6	473	1	472
NZ_ASXD01000049.1_18630_20216_-	K10210	4.5e-197	652.8	528	35	523
NZ_ASXD01000067.1_13698_15221_+	K03387	5.1e-248	821.3	507	1	507
NZ_ASXD01000076.1_5275_6684_+	K00382	5.2e-169	560.8	469	3	468
NZ_ASXD01000065.1_6556_7776_+	K09471	4.5e-62	207.6	406	14	393
NZ_ASXD01000096.1_2736_4229_-	K10209	1.1e-223	740.8	497	1	492
NZ_ASXD01000022.1_19321_20298_+	K21567	7.6e-138	456.7	325	3	323
NZ_ASXD01000107.1_3_407_-	K00274	1.7e-29	90.6	135	4	89
NZ_ASXD01000020.1_38187_40073_-	K03495	3e-291	965.7	628	6	621
NZ_ASXD01000007.1_590_1687_+	K21567	1.2e-124	413.0	365	17	359
NZ_ASXD01000005.1_59845_61152_-	K04094	6.4e-226	748.2	435	2	433
NZ_ASXD01000054.1_14214_15224_-	K00384	5.7e-40	134.6	336	11	305
NZ_ASXD01000031.1_13478_14941_-	K09835	1e-55	186.3	487	5	486
NZ_ASXD01000024.1_6838_8196_+	K00231	2.8e-120	400.1	452	3	444
NZ_ASXD01000056.1_9242_9940_+	K02003	7.7e-99	328.9	232	1	216
NZ_ASXD01000049.1_12239_12922_+	K02003	4e-112	372.6	227	2	223
NZ_ASXD01000118.1_3054_3815_-	K11631	3.6e-114	377.8	253	1	248
NZ_ASXD01000132.1_1198_2091_+	K01990	1.3e-84	282.4	297	4	230
NZ_ASXD01000046.1_14784_16685_+	K06158	1.5e-186	619.3	633	4	585
NZ_ASXD01000007.1_25387_26106_+	K19340	4.6e-70	234.0	239	1	206
NZ_ASXD01000011.1_33941_34627_-	K09812	4.9e-117	388.7	228	1	224
NZ_ASXD01000019.1_16228_16863_+	K09810	5.1e-82	273.3	211	2	209
NZ_ASXD01000049.1_16858_17586_+	K01990	2.5e-80	268.2	242	3	224
NZ_ASXD01000010.1_19562_20488_-	K18232	3.7e-107	355.6	308	2	299
NZ_ASXD01000007.1_54576_56465_-	K15738	5.9e-224	743.2	606	2	605
NZ_ASXD01000053.1_3527_5251_+	K16013	2.4e-184	611.9	574	7	555
NZ_ASXD01000044.1_1181_1864_-	K02003	2.3e-100	333.9	227	2	221
NZ_ASXD01000002.1_82959_83666_+	K02010	2.6e-108	360.8	235	3	216
NZ_ASXD01000059.1_10441_12174_-	K18104	3.1e-236	783.2	577	5	572
NZ_ASXD01000028.1_7355_9079_+	K18889	1.1e-232	771.6	574	1	572
NZ_ASXD01000014.1_25514_27226_-	K18890	1.6e-192	639.2	570	2	568
NZ_ASXD01000025.1_28884_29774_+	K01990	3.7e-83	277.5	296	1	291
NZ_ASXD01000001.1_101506_102597_-	K10112	2e-120	401.0	363	1	346
NZ_ASXD01000004.1_43454_44386_+	K19309	1.7e-89	297.6	310	1	300
NZ_ASXD01000043.1_20313_21236_-	K20459	2.9e-99	330.2	307	1	304
NZ_ASXD01000100.1_7850_8479_+	K02071	8.8e-123	408.6	211	1	210
NZ_ASXD01000054.1_2489_3172_+	K23537	9.8e-112	372.3	227	4	201
NZ_ASXD01000046.1_2775_3578_-	K23188	5.3e-120	399.7	250	2	240
NZ_ASXD01000030.1_24044_24871_+	K13409	9e-115	381.7	275	2	258
NZ_ASXD01000003.1_1_17107_17865_-	K09817	1.4e-90	302.0	252	4	217
NZ_ASXD01000093.1_3633_5804_+	K11004	0	1032.3	723	21	718
NZ_ASXD01000021.1_16466_17392_+	K01990	5.7e-80	267.0	308	28	306
